"cancer_type","ncbi_gene_id","fdr_adjusted_p_value","cancer_sample_med","normal_sample_med","log2_fold_change","p_value","gene_symbol"
"PAAD",8045,0.034572,109.336,58.322,0.906656402309271,0.242004,"RASSF7"
"PAAD",406992,0.0059704,1.675,1,0.74416109557041,0.0743565751568381,"MIR210"
"PAAD",53841,0.00013519,20.943,1.05,4.31800688429418,0.00418688280811232,"CDHR5"
"PAAD",283229,9.1281e-06,48.171,15.492,1.63664146720863,0.000433519237320574,"CRACR2B"
"PAAD",7106,0.047665,84.678,132.03,-0.640806677554929,0.295148340611354,"TSPAN4"
"PAAD",4588,8.4784e-08,33.681,10.448,1.68870817113487,7.54767698654708e-06,"MUC6"
"PAAD",101927503,0.00091554,4.127,1.378,1.58251755030274,0.0182850101408451,"LINC02688"
"PAAD",4586,8.8954e-11,22.197,1,4.47229279949936,2.05338931162791e-08,"MUC5AC"
"PAAD",727897,6.8693e-11,21.055,2.04,3.3675218181976,1.66304077560976e-08,"MUC5B"
"PAAD",102466725,0.032783,1,1,0,0.235210685941453,"MIR6744"
"PAAD",54472,0.012589,54.5,50.993,0.0959570133624705,0.124646797007481,"TOLLIP"
"PAAD",1850,0.037831,8.58,6.104,0.491222685552378,0.256107038854806,"DUSP8"
"PAAD",387264,0.00012485,1.61,1.064,0.59756253750079,0.00392792741679873,"KRTAP5-1"
"PAAD",439915,0.010103,1,1,0,0.106896198188599,"KRTAP5-5"
"PAAD",402778,0.0053085,1,1,0,0.0680337908327954,"IFITM10"
"PAAD",90019,0.00011232,85.85,13.445,2.67474837901662,0.00359062260869565,"SYT8"
"PAAD",7136,0.0011787,18.328,13.845,0.404684310050382,0.0221586670454545,"TNNI2"
"PAAD",6150,0.038756,98.436,77.573,0.343631437865585,0.259960598648649,"MRPL23"
"PAAD",51214,0.00013358,1,1,0,0.00416299868131868,"IGF2-AS"
"PAAD",7054,0.019378,1,1,0,0.166894601301518,"TH"
"PAAD",101927682,0.043553,1,1,0,0.278946215483871,"CD81-AS1"
"PAAD",975,0.030964,852.141,1448.878,-0.765772048954101,0.226241195436143,"CD81"
"PAAD",5003,7.6535e-06,3.8,1.971,0.947071642174824,0.000373310275184275,"SLC22A18AS"
"PAAD",5002,1.5772e-19,57.228,28.726,0.994364072198443,2.60921453333333e-16,"SLC22A18"
"PAAD",7262,0.015677,85.663,18.332,2.22430801184578,0.144551697166744,"PHLDA2"
"PAAD",391,0.033692,123.637,189.697,-0.617586309806441,0.239389256979241,"RHOG"
"PAAD",100506082,0.014127,1,1,0,0.135091138728324,"AC015689.1"
"PAAD",81285,0.01087,1,1,0,0.112215933437337,"OR51E2"
"PAAD",1262,0.014735,1,1,0,0.138898015194682,"CNGA4"
"PAAD",23647,0.021053,80.561,65.076,0.307956015376337,0.176199053962901,"ARFIP2"
"PAAD",1200,0.049859,106.045,180.615,-0.768241113315659,0.303485017156863,"TPP1"
"PAAD",63875,0.016508,51.243,38.713,0.404536828897877,0.149546301869585,"MRPL17"
"PAAD",4004,0.0001323,1,1.168,-0.22404027421793,0.00413609385826772,"LMO1"
"PAAD",23258,0.005805,25.358,46.594,-0.877703224414601,0.0727990271636134,"DENND5A"
"PAAD",440026,0.0022833,35.882,27.688,0.373999459183734,0.0362588607513989,"TMEM41B"
"PAAD",102466906,1.4441e-05,1,1,0,0.000640613870824053,"MIR6124"
"PAAD",644943,0.046357,1,1,0,0.289760442065491,"RASSF10"
"PAAD",84280,0.020375,34.879,29.486,0.242328554725859,0.172842146091414,"BTBD10"
"PAAD",797,0.0031803,1,1,0,0.0463548572687225,"CALCB"
"PAAD",387755,6.5934e-08,1.412,1,0.497740088609093,6.2034207014218e-06,"INSC"
"PAAD",3767,0.01022,4.08,3.395,0.265157577726764,0.10746156779661,"KCNJ11"
"PAAD",6833,0.00032179,10.388,7.085,0.552078160873027,0.0084365762005277,"ABCC8"
"PAAD",10083,0.0023077,82.254,29.778,1.46583897813401,0.0365622189944134,"USH1C"
"PAAD",3746,0.022519,1,1,0,0.184197440461475,"KCNC1"
"PAAD",10553,0.00052097,98.192,73.701,0.413921294162514,0.012203361509434,"HTATIP2"
"PAAD",57084,0.0021574,1,1,0,0.0347917991876523,"SLC17A6"
"PAAD",258010,0.013184,30.078,23.935,0.329586833896372,0.12858947740668,"SVIP"
"PAAD",338645,5.6891e-05,1,1,0,0.00203129520143885,"LUZP2"
"PAAD",103695435,0.0014104,1.043,1.058,-0.0206004695942603,0.0252473045987376,"BBOX1-AS1"
"PAAD",55327,0.03834,16.723,14.688,0.187195717100128,0.258055811525424,"LIN7C"
"PAAD",627,2.921e-06,1,1,0,0.000160630725761773,"BDNF"
"PAAD",81930,0.026693,2.23,1.002,1.15416120161246,0.205152704607046,"KIF18A"
"PAAD",341019,0.0064537,1,1,0,0.0783601543730887,"DCDC1"
"PAAD",5080,0.00039577,3.827,1.736,1.14044695322402,0.00986455333333333,"PAX6"
"PAAD",100131378,0.0011997,1,1,0,0.0224049335841957,"C11orf91"
"PAAD",2001,1.3999e-07,1,1,0,1.15314584232365e-05,"ELF5"
"PAAD",51144,0.009493,41.328,34.111,0.276882498868081,0.102143650948509,"HSD17B12"
"PAAD",3732,0.017357,147.719,98.363,0.586667759338936,0.154899133483146,"CD82"
"PAAD",57586,0.013529,40.32,11.35,1.82880334132164,0.13118992578125,"SYT13"
"PAAD",55343,0.03342,50.234,36.781,0.449703453353911,0.238395199425081,"SLC35C1"
"PAAD",90993,0.015771,125.005,72.29,0.790117805929318,0.145014308476146,"CREB3L1"
"PAAD",79797,0.032784,17.752,17.038,0.0592255774256787,0.235210685941453,"ZNF408"
"PAAD",2147,0.00035264,1,1,0,0.00905641562742561,"F2"
"PAAD",6688,0.033949,45.755,157.542,-1.78373518452024,0.239748904694168,"SPI1"
"PAAD",399888,3.4305e-05,1,1,0,0.00133796239685658,"FAM180B"
"PAAD",2346,0.046854,1.736,2.102,-0.275995721517699,0.292016315128688,"FOLH1"
"PAAD",92292,0.0093477,1,1,0,0.10098057867247,"GLYATL1"
"PAAD",6809,0.033492,20.918,14.866,0.492728406906414,0.238537078136201,"STX3"
"PAAD",6947,0.015132,172.392,47.472,1.86054408942462,0.141165631578947,"TCN1"
"PAAD",2206,6.2378e-13,1.572,1,0.652601217596519,2.476656112e-10,"MS4A2"
"PAAD",84689,0.012213,1.688,5.264,-1.64084458502806,0.12234721493441,"MS4A14"
"PAAD",83661,2.1898e-06,15.209,2.614,2.54059425195325,0.00012674026122449,"MS4A8"
"PAAD",79080,0.036715,19.249,14.419,0.4168123857542,0.251854243261921,"CCDC86"
"PAAD",11251,1.493e-07,1,1,0,1.22061206584362e-05,"PTGDR2"
"PAAD",22917,0.035695,1,1,0,0.24664710755308,"ZP1"
"PAAD",79073,0.00064681,148.418,158.32,-0.0931774461865589,0.0142623730521643,"TMEM109"
"PAAD",51296,0.025692,43.735,93.827,-1.10121484384567,0.200093206747744,"SLC15A3"
"PAAD",390205,0.0011894,1.726,1.414,0.287650344369556,0.0222964766761095,"LRRC10B"
"PAAD",9066,0.027943,10.616,8.456,0.32819299398751,0.21133872,"SYT7"
"PAAD",26070,3.4485e-07,1.16,1,0.214124805352847,2.57904347368421e-05,"DKFZP434K028"
"PAAD",4246,0.00020309,15.502,5.726,1.43685478223952,0.00582621774566474,"SCGB2A1"
"PAAD",79064,0.028771,27.274,24.849,0.134338506687978,0.215289065963061,"TMEM223"
"PAAD",102465257,0.00037503,1,1,0,0.00947213175572519,"MIR6514"
"PAAD",5920,0.017222,189.791,153.553,0.30567488168879,0.154094443243243,"PLAAT4"
"PAAD",54979,2.0808e-12,8.666,1,3.11536623660978,7.24702484210526e-10,"PLAAT2"
"PAAD",11145,0.034173,189.94,94.318,1.00993872709042,0.240482947890819,"PLAAT3"
"PAAD",65998,0.014686,8.954,12.052,-0.428668354690919,0.138501886935867,"C11orf95"
"PAAD",283248,0.049249,3.116,1.9,0.713695814843359,0.300784362965241,"RCOR2"
"PAAD",1351,0.021611,214.512,175.389,0.29050008761788,0.179431857800084,"COX8A"
"PAAD",10963,0.019745,136.201,112.925,0.270372382010272,0.169247728842832,"STIP1"
"PAAD",105369340,4.1508e-05,1.179,1.037,0.185147824166537,0.00156359927134725,"AP001453.2"
"PAAD",2101,0.0061141,42.856,35.877,0.256437942631878,0.07565158105919,"ESRRA"
"PAAD",102466192,0.0052912,1,1,0,0.06788024625323,"MIR6750"
"PAAD",170589,0.034075,1,1.528,-0.611644543373662,0.240218361377352,"GPHA2"
"PAAD",10089,0.0015115,1.248,1.019,0.292463882696435,0.0266249316770186,"KCNK7"
"PAAD",5017,3.0523e-15,3.656,1.103,1.72883327946669,2.19081e-12,"OVOL1"
"PAAD",101927828,0.00060277,1,1,0,0.0135979432272727,"OVOL1-AS1"
"PAAD",1474,0.0016586,24.828,25.654,-0.0472157389427949,0.0285820548611111,"CST6"
"PAAD",64837,0.029251,24.048,21.268,0.177232542833523,0.217577623036649,"KLC2"
"PAAD",81876,0.0074954,90.384,77.498,0.221908326719231,0.0870076843950906,"RAB1B"
"PAAD",254263,0.0036964,3.247,3.256,-0.00399331498015886,0.0521541810945274,"CNIH2"
"PAAD",256472,1.104e-07,1.414,1,0.499782120147312,9.44681379310345e-06,"TMEM151A"
"PAAD",9610,0.0033362,11.616,4.362,1.413051683355,0.0479929292753623,"RIN1"
"PAAD",11041,0.021026,26.846,25.07,0.0987451493922985,0.176047301560523,"B4GAT1"
"PAAD",102724064,2.6004e-08,12.05,6.689,0.849170696077713,2.74591174468085e-06,"AP001107.9"
"PAAD",3177,0.0048709,17.472,10.563,0.726025128335565,0.064122749867374,"SLC29A2"
"PAAD",65003,5.0337e-05,49.804,45.613,0.126816556347094,0.0018403133038674,"MRPL11"
"PAAD",246330,0.012301,9.2,9.248,-0.0075075366689412,0.122836746478873,"PELI3"
"PAAD",55231,0.0060635,1,1,0,0.0751389525593009,"CCDC87"
"PAAD",54961,0.01424,55.677,37.196,0.581933993185221,0.135474687739464,"SSH3"
"PAAD",254552,0.0018108,20.471,11.866,0.786747891236457,0.0306985496157131,"NUDT8"
"PAAD",222,8.8959e-08,2.145,1.068,1.00606600069935,7.883991375e-06,"ALDH3B2"
"PAAD",221,3.1316e-06,73.518,31.77,1.21043242971307,0.000170792646153846,"ALDH3B1"
"PAAD",4041,0.019095,64.855,39.048,0.731969146578548,0.1652458326068,"LRP5"
"PAAD",26579,0.00043482,44.362,1,5.47125250378281,0.0105655405630355,"MYEOV"
"PAAD",595,8.5735e-11,82.64,47.568,0.796848885844778,2.00236614117647e-08,"CCND1"
"PAAD",9965,0.0028741,5.58,7.752,-0.474303448698531,0.0432903135053111,"FGF19"
"PAAD",55004,0.029491,192.02,215.001,-0.163086786155344,0.21821661721953,"LAMTOR1"
"PAAD",2348,0.012696,21.045,24.006,-0.18991752483834,0.125206652757079,"FOLR1"
"PAAD",116985,0.043559,48.429,83.785,-0.790820768493019,0.278946215483871,"ARAP1"
"PAAD",10809,0.014202,109.599,66.394,0.723109858177643,0.135469667146283,"STARD10"
"PAAD",100616410,0.0055335,1,1,0,0.0703951156950673,"MIR4692"
"PAAD",5029,0.0038046,1.478,1.168,0.339605995266134,0.0531756985221675,"P2RY2"
"PAAD",51287,0.0023827,117.76,98.926,0.251427927545203,0.0373496059889677,"COA4"
"PAAD",374407,0.022989,1.2,1.518,-0.339137384919585,0.18672247198364,"DNAJB13"
"PAAD",10008,1.3065e-10,17.016,6.82,1.31904829404914,2.8191997826087e-08,"KCNE3"
"PAAD",25884,0.0012652,3.882,2.981,0.381003742722495,0.0232132628465804,"CHRDL2"
"PAAD",283212,6.5091e-05,2.78,2.038,0.447930831445056,0.00227497628873239,"KLHL35"
"PAAD",80168,2.744e-06,1,1,0,0.000152161698324022,"MOGAT2"
"PAAD",100506113,0.010554,1,1,0,0.10963789010989,"UVRAG-DT"
"PAAD",7481,0.00073858,8.072,7.182,0.168540521441699,0.0157320709871245,"WNT11"
"PAAD",101928837,7.2123e-05,1.937,1.32,0.553286024357438,0.00247041026206897,"AP003119.2"
"PAAD",726,0.0023712,72.978,20.494,1.83226001793856,0.037241346835443,"CAPN5"
"PAAD",4975,9.5285e-11,1,1,0,2.14954297727273e-08,"OMP"
"PAAD",65987,0.023432,2.641,1.587,0.734782173331911,0.18882726904376,"KCTD14"
"PAAD",79053,0.017296,42.504,36.956,0.201790005446104,0.154493747188484,"ALG8"
"PAAD",100126333,0.0020558,1,1,0,0.0334522472131148,"MIR708"
"PAAD",220382,0.02614,1,1,0,0.202312389863548,"FAM181B"
"PAAD",54843,0.027709,35.885,23.301,0.622989048916819,0.210034008400153,"SYTL2"
"PAAD",23682,0.0073993,7.045,4.573,0.623458787390035,0.0864064138823529,"RAB38"
"PAAD",159989,0.0031449,1,1,0,0.0461437951219512,"DEUP1"
"PAAD",387804,0.00084327,1.909,1.21,0.657810055241981,0.0173056938842975,"VSTM5"
"PAAD",341208,0.040648,1,1,0,0.267643149585406,"HEPHL1"
"PAAD",53942,0.04257,1,1,0,0.275276755700326,"CNTN5"
"PAAD",253935,0.024408,1,1,0,0.193586742309229,"ANGPTL5"
"PAAD",57562,0.00053954,3.038,2.169,0.486091816829809,0.0125567972801876,"CEP126"
"PAAD",4312,3.2125e-05,124.479,26.831,2.21392964519509,0.00127294510978044,"MMP1"
"PAAD",4322,0.035364,1.185,1,0.244887059123534,0.245299136268344,"MMP13"
"PAAD",59082,0.00017415,1,1,0,0.00519102972972973,"CARD18"
"PAAD",54733,0.0067173,25.955,15.764,0.719378833141357,0.0806726192377495,"SLC35F2"
"PAAD",23086,0.0010286,2.595,1.25,1.05380644369579,0.0200762612966601,"EXPH5"
"PAAD",341032,6.2018e-08,4.023,1.798,1.16187871711118,5.91914103846154e-06,"C11orf53"
"PAAD",64776,0.00045166,11.762,7.841,0.585023830669553,0.010894719708384,"C11orf1"
"PAAD",345,0.00011101,1,1,0,0.00356021085621971,"APOC3"
"PAAD",335,0.0049153,1,1,0,0.0644508161162483,"APOA1"
"PAAD",56649,0.017001,109.044,1,6.7687665795756,0.152924264612596,"TMPRSS4"
"PAAD",196264,0.0085644,15.815,10.778,0.553204064015009,0.0954099151515151,"MPZL3"
"PAAD",10205,0.012857,101.001,65.17,0.632089676948724,0.126355031683168,"MPZL2"
"PAAD",143941,0.021544,1,1,0,0.179250170087977,"TTC36"
"PAAD",7379,0.0014719,1,1,0,0.0260894275,"UPK2"
"PAAD",3145,0.020534,32.151,26.42,0.283233144144358,0.173548718297872,"HMBS"
"PAAD",79849,8.8271e-05,4.313,1,2.10869171607241,0.00295009409427609,"PDZD3"
"PAAD",23650,0.031709,137.508,3.301,5.38046860603038,0.230075682748538,"TRIM29"
"PAAD",406911,0.00043169,1,1,0,0.0105366621349693,"MIR125B1"
"PAAD",57476,0.00067196,10.279,5.036,1.02934972955138,0.0146342254266958,"GRAMD1B"
"PAAD",55800,0.026687,1.058,1.427,-0.431645707361738,0.205152704607046,"SCN3B"
"PAAD",23584,0.00070369,156.981,8.195,4.25970219533409,0.01520092914037,"VSIG2"
"PAAD",219855,0.032383,8.614,26.064,-1.59730328028366,0.233628896802326,"SLC37A2"
"PAAD",1111,0.0018024,5.819,3.032,0.940501492580231,0.0306084215568862,"CHEK1"
"PAAD",29118,0.017102,1,1,0,0.153485037974684,"DDX25"
"PAAD",101929427,0.00017735,1,1,0,0.00525485402985075,"AP001783.1"
"PAAD",63970,0.0054346,1,1,0,0.0693365547557841,"TP53AIP1"
"PAAD",9743,0.0096612,16.226,9.103,0.833893407721556,0.103506657605178,"ARHGAP32"
"PAAD",120224,0.0011781,43.166,6.22,2.79490892543297,0.0221586670454545,"TMEM45B"
"PAAD",646383,8.3876e-07,1,1,0,5.45936508852459e-05,"AP002986.1"
"PAAD",11095,0.0063074,2.406,2.301,0.0643756589519869,0.077245221961752,"ADAMTS8"
"PAAD",4978,0.0013957,1,1,0,0.0250973155797101,"OPCML"
"PAAD",22997,0.00010226,1,1,0,0.00333892355263158,"IGSF9B"
"PAAD",89944,0.0055353,15.34,8.032,0.933467308439524,0.0703951156950673,"GLB1L2"
"PAAD",440073,0.0045793,1.743,1.715,0.0233639930655103,0.0611764896366083,"IQSEC3"
"PAAD",283358,0.030742,32.708,23.169,0.497447768258901,0.225033253687316,"B4GALNT3"
"PAAD",100292680,0.0061443,1,1,0,0.0758585907960199,"LINC00942"
"PAAD",81029,0.0071763,7.04,6.659,0.0802698887075022,0.0844869112033195,"WNT5B"
"PAAD",79602,0.028044,53.788,46.633,0.205933101872194,0.211603758266819,"ADIPOR2"
"PAAD",93589,0.04314,2.681,4.46,-0.734272490825106,0.277684023285899,"CACNA2D4"
"PAAD",775,0.004344,3.736,3.769,-0.0126873399546946,0.058636950917743,"CACNA1C"
"PAAD",2288,0.00056101,58.04,40.535,0.517879376334378,0.012935157398374,"FKBP4"
"PAAD",2305,0.00065353,9.337,3.675,1.34521483313795,0.0143199531567329,"FOXM1"
"PAAD",8798,0.013033,14.145,22.244,-0.653124065521082,0.127590662068965,"DYRK4"
"PAAD",26290,0.0023432,1.258,1.604,-0.350542219575631,0.0369096066613799,"GALNT8"
"PAAD",3741,0.0041541,1.2,1.082,0.149333906669065,0.0565230933516107,"KCNA5"
"PAAD",55200,0.021506,21.578,14.037,0.620326517421034,0.179084359060403,"PLEKHG6"
"PAAD",6337,0.0173,143.256,82.716,0.792357238471729,0.154493747188484,"SCNN1A"
"PAAD",4055,0.046014,166.849,132.566,0.331832233624237,0.288531200252685,"AC005840.1"
"PAAD",2597,0.0088597,1942.957,1333.405,0.543138930628418,0.0975808929561841,"GAPDH"
"PAAD",196500,0.0046593,2.474,1.559,0.666224572278585,0.062161575,"PIANP"
"PAAD",83461,0.048724,11.665,6.565,0.829319391091312,0.299093645021645,"CDCA3"
"PAAD",10233,0.013207,16.054,15.768,0.0259331212231791,0.128711518900344,"LRRC23"
"PAAD",105369635,0.0062039,19.808,11.526,0.781191294827581,0.0762127616336634,"MIR200CHG"
"PAAD",406985,0.0040875,1,1,0,0.0561557439446367,"MIR200C"
"PAAD",406933,0.0060404,1,1,0,0.074946263,"MIR141"
"PAAD",10162,0.039287,11.965,8.378,0.514142607559338,0.262532844160215,"LPCAT3"
"PAAD",339,1.1929e-06,4.987,1,2.31817220300303,7.47048921135647e-05,"APOBEC1"
"PAAD",9573,0.018195,1,1,0,0.16005620026584,"GDF3"
"PAAD",55138,0.012665,1.102,1.114,-0.0156250087688742,0.125025151665838,"FAM90A1"
"PAAD",144568,0.00064731,1,1,0,0.0142623730521643,"A2ML1"
"PAAD",100506159,0.044038,1,1,0,0.281287765765766,"LINC02470"
"PAAD",160364,0.0097272,3.274,12.279,-1.90706684569009,0.103875403119957,"CLEC12A"
"PAAD",64581,0.0091305,10.778,32.633,-1.59824213077713,0.0995926846153846,"CLEC7A"
"PAAD",55359,1.472e-06,9.925,1.337,2.89206763682433,9.08444782608696e-05,"STYK1"
"PAAD",50839,0.020736,1,1,0,0.174724563667233,"TAS2R10"
"PAAD",5544,0.048549,1,1,0,0.298296115134633,"PRB3"
"PAAD",79370,5.0502e-14,8.654,3.093,1.48436028733263,2.86447344e-11,"BCL2L14"
"PAAD",54682,0.0077472,23.964,13.534,0.824280444955561,0.0887975833718245,"MANSC1"
"PAAD",9052,0.035218,204.914,19.76,3.37436370254618,0.244713943297165,"GPRC5A"
"PAAD",55507,8.2103e-18,2.066,1,1.04684025420297,1.25377596615385e-14,"GPRC5D"
"PAAD",83445,0.047734,1,1,0,0.295207279750779,"GSG1"
"PAAD",2984,0.019959,1,1,0,0.170273342501074,"GUCY2C"
"PAAD",5800,0.018767,1.806,6.156,-1.76919533884735,0.163476298376481,"PTPRO"
"PAAD",5288,2.1034e-09,2.259,1,1.175684270731,3.16338612121212e-07,"PIK3C2G"
"PAAD",93661,0.0024233,1,1,0,0.0376830726134585,"CAPZA3"
"PAAD",53919,0.0014243,1,1,0,0.0254044955974843,"SLCO1C1"
"PAAD",28234,5.1979e-06,1,1,0,0.00026595028556701,"SLCO1B3"
"PAAD",55907,0.0048373,56.267,43.931,0.357049705130326,0.0638073618604651,"CMAS"
"PAAD",6660,0.037419,1,1.075,-0.104336659814736,0.254707217003771,"SOX5"
"PAAD",60488,0.037988,78.525,56.138,0.484174371274386,0.256858915531335,"MRPS35"
"PAAD",55711,0.010054,7.14,6.406,0.156500276141778,0.106505874066169,"FAR2"
"PAAD",100506660,0.042486,1,1,0,0.274912670143416,"DDX11-AS1"
"PAAD",5318,0.028301,23.148,10.988,1.0749587336944,0.212976289613343,"PKP2"
"PAAD",29951,0.0013124,1,1,0,0.0239025365137615,"PDZRN4"
"PAAD",105369739,0.026133,1,1,0,0.202312389863548,"LINC02450"
"PAAD",55089,0.013605,1.976,1.021,0.952600080706876,0.131685255972696,"SLC38A4"
"PAAD",347902,0.048234,31.622,28.824,0.133658059991415,0.296912052093023,"AMIGO2"
"PAAD",8909,0.027756,1,1,0,0.210309966412214,"ENDOU"
"PAAD",79022,0.012645,85.752,76.996,0.155386821093063,0.124991512195122,"TMEM106C"
"PAAD",102466657,0.034032,1,1,0,0.240086447761194,"MIR6505"
"PAAD",255411,0.024225,1,1,0,0.192698019230769,"TEX49"
"PAAD",51303,0.0019429,71.488,67.447,0.0839468164982987,0.0323694187919463,"FKBP11"
"PAAD",50846,0.0065066,1,1,0,0.0789059396456933,"DHH"
"PAAD",23416,0.013726,1,1.068,-0.094911647025467,0.132533342412451,"KCNH3"
"PAAD",91010,0.017054,8.879,19.242,-1.11578965273162,0.153192763800905,"FMNL3"
"PAAD",23017,0.008927,2.786,2.296,0.279072615925565,0.098073494189264,"FAIM2"
"PAAD",359,0.0018952,1,1,0,0.0318977898305085,"AQP2"
"PAAD",101927318,1.6674e-09,9.913,1.316,2.91316224141087,2.60639565354331e-07,"AC025154.2"
"PAAD",362,4.0538e-12,68.706,1.942,5.14482098723868,1.29800060645161e-09,"AQP5"
"PAAD",363,3.1774e-07,1,1,0,2.43543416216216e-05,"AQP6"
"PAAD",29127,0.036043,14.643,8.714,0.748804139199672,0.24836016522041,"RACGAP1"
"PAAD",41,0.010799,2.099,1.532,0.454285869367197,0.111715345492444,"ASIC1"
"PAAD",91012,0.018914,38.547,44.23,-0.198406658452661,0.164468124397722,"CERS5"
"PAAD",51474,0.025486,117.183,91.501,0.356903874360537,0.199152826446281,"LIMA1"
"PAAD",100302220,0.018244,1,1,0,0.160246537577365,"MIR1293"
"PAAD",57228,7.0831e-08,39.742,14.866,1.41864796432723,6.50989357407407e-06,"SMAGP"
"PAAD",11226,0.0063613,17.028,13.056,0.383196032810212,0.0776657611316113,"GALNT6"
"PAAD",3887,0.012627,1.094,1.186,-0.116491271753447,0.124898457399103,"KRT81"
"PAAD",286887,0.00099339,1,1,0,0.0195836924329692,"KRT6C"
"PAAD",3853,4.8133e-05,16.756,4.011,2.06264391805201,0.00178271700746269,"KRT6A"
"PAAD",3848,0.00069077,1,1,0,0.0149636885496183,"KRT1"
"PAAD",3851,0.00029884,1,1,0,0.00793124556149733,"KRT4"
"PAAD",7786,0.022787,8.75,11.826,-0.434607260157588,0.185665483791547,"MAP3K12"
"PAAD",3229,0.034864,1,1,0,0.243274192550949,"HOXC13"
"PAAD",100124700,0.0035349,1,1,0,0.0503406275466284,"HOTAIR"
"PAAD",3227,2.6501e-11,1,1,0,7.5156836e-09,"HOXC11"
"PAAD",100874365,0.0041637,1,1,0,0.0565761618069815,"HOXC-AS3"
"PAAD",3226,1.5536e-10,1,1,0,3.31635131182796e-08,"HOXC10"
"PAAD",100874364,0.0086324,1.071,1,0.0989584800881688,0.095952074356103,"HOXC-AS2"
"PAAD",100874363,9.4126e-05,1,1,0,0.00310396902325581,"HOXC-AS1"
"PAAD",440101,1.3989e-07,1.417,1.1,0.365336234505996,1.15314584232365e-05,"AC023794.1"
"PAAD",22818,0.029182,199.853,159.214,0.32797202879359,0.217307569553806,"COPZ1"
"PAAD",196410,0.0049622,26.6,14.247,0.900768083696421,0.0648803612903226,"METTL7B"
"PAAD",29095,0.028404,16.045,12.031,0.415367227315056,0.213452189178963,"ORMDL2"
"PAAD",6490,0.00054501,3.104,2.282,0.443829765898446,0.0126396478037383,"PMEL"
"PAAD",2065,0.022493,99.218,50.881,0.963474851007987,0.184136509690722,"ERBB3"
"PAAD",5036,0.0063585,76.079,65.712,0.211341430775673,0.0776657611316113,"PA2G4"
"PAAD",23344,0.037061,72.22,87.828,-0.282282531106476,0.253172754041968,"ESYT1"
"PAAD",79035,0.023319,56.7,49.013,0.210184280877237,0.188412205128205,"NABP2"
"PAAD",283375,0.046286,10.039,4.429,1.18056266507104,0.289498951480781,"SLC39A5"
"PAAD",10728,0.048445,282.341,240.794,0.229639200103915,0.297933748451053,"PTGES3"
"PAAD",6866,0.00055132,1,1,0,0.0127561825641026,"TAC3"
"PAAD",4640,6.2908e-08,5.324,1,2.4125105712498,5.97535701435407e-06,"MYO1A"
"PAAD",246329,0.019678,7.804,19.988,-1.35684844012686,0.168819211754538,"STAC3"
"PAAD",1649,0.0029737,33.778,23.971,0.494793813238047,0.0442864909227307,"DDIT3"
"PAAD",693201,0.016465,2.068,1.667,0.310982081328518,0.149389021937843,"MIR616"
"PAAD",3798,0.0027137,1.498,1.438,0.0589739480194532,0.0414721881447267,"KIF5A"
"PAAD",79837,0.01652,50.831,34.828,0.545460984800807,0.149546301869585,"PIP4K2C"
"PAAD",6302,0.047098,26.192,21.843,0.261955211880707,0.292733092047589,"TSPAN31"
"PAAD",10102,0.007498,1,1,0,0.0870076843950906,"TSFM"
"PAAD",101927653,0.046343,1,1,0,0.289760442065491,"LINC02388"
"PAAD",283416,1.4846e-08,1,1,0,1.69380914942529e-06,"LINC01465"
"PAAD",406891,8.1062e-05,1,1,0,0.00273680752380952,"MIRLET7I"
"PAAD",115749,8.9213e-05,1,1,0,0.00297157126845638,"C12orf56"
"PAAD",23329,0.045252,3.536,2.806,0.333603265771532,0.285823322939866,"TBC1D30"
"PAAD",11197,0.00060709,1,1,0,0.0136643431746032,"WIF1"
"PAAD",105369807,3.4392e-07,1,1,0,2.57904347368421e-05,"LINC02454"
"PAAD",8091,1.0601e-07,4.628,1.425,1.69942694516802,9.11043515151515e-06,"HMGA2"
"PAAD",4069,0.0049028,818.556,588.375,0.476345171483306,0.0643719481481481,"LYZ"
"PAAD",144453,0.0015221,1,1,0,0.0267404683185841,"BEST3"
"PAAD",196446,0.0093376,1,1,0,0.100964071459695,"MYRFL"
"PAAD",27345,0.011929,3.18,3.014,0.0773473485738939,0.12039375088968,"KCNMB4"
"PAAD",7103,0.00086853,683.027,256.208,1.41462708525479,0.0176271159959142,"TSPAN8"
"PAAD",8549,0.00044341,1.994,1.348,0.564844913216337,0.0107348479512195,"LGR5"
"PAAD",11010,0.0071016,9.558,22.474,-1.23347625051157,0.0838174573127229,"GLIPR1"
"PAAD",144455,2.0005e-08,1.114,1,0.155749232677945,2.19413955801105e-06,"E2F7"
"PAAD",283310,0.023308,1,1,0,0.188412205128205,"OTOGL"
"PAAD",8499,0.0048596,1,1.027,-0.0384361816561079,0.0640164427339084,"PPFIA2"
"PAAD",144448,0.013534,1,1,0,0.13118992578125,"TSPAN19"
"PAAD",1833,5.4525e-05,2.12,2.626,-0.308802651442325,0.00195737848101266,"EPYC"
"PAAD",11163,0.010235,13.718,10.637,0.366978842216618,0.107505407407407,"NUDT4"
"PAAD",101928731,0.00057721,1,1,0,0.0131618076234214,"AC012085.2"
"PAAD",10154,0.025657,11.195,27.557,-1.29956430902792,0.199899043956044,"PLXNC1"
"PAAD",144486,0.024182,1,1,0,0.192640876404494,"CEP83-DT"
"PAAD",574449,0.030052,1,1,0,0.221370057142857,"MIR492"
