"cancer_type","ncbi_gene_id","fdr_adjusted_p_value","cancer_sample_med","normal_sample_med","log2_fold_change","p_value","gene_symbol"
"COAD",4337,1.0262e-15,4.858,18.151,-1.90161463827503,6.51032924822695e-15,"MOCS1"
"COAD",222643,3.2931e-18,10.204,1.97,2.37286726925873,2.58580039676966e-17,"UNC5CL"
"COAD",54210,4.122e-12,3.306,1,1.72508672463023,1.92644275862069e-11,"TREM1"
"COAD",101060264,1e-20,10.267,2.246,2.19258485733556,9.45981387478849e-20,"FOXP4-AS1"
"COAD",4188,1e-20,18.694,1.502,3.63761858106612,9.45981387478849e-20,"MDFI"
"COAD",5754,1e-20,52.184,15.385,1.76208308996239,9.45981387478849e-20,"PTK7"
"COAD",221416,1e-20,15.052,1,3.91188328940579,9.45981387478849e-20,"C6orf223"
"COAD",2030,8.5414e-11,103.447,34.977,1.56441334834419,3.52940369918699e-10,"SLC29A1"
"COAD",53405,5.1086e-12,24.753,105.044,-2.08531846734579,2.3682342827529e-11,"CLIC5"
"COAD",10231,3.3794e-15,4.861,20.248,-2.0584543733221,2.05474502990756e-14,"RCAN2"
"COAD",9481,4.9642e-20,4.883,1.506,1.69704600796554,4.46199375401929e-19,"SLC25A27"
"COAD",85315,5.6341e-15,36.942,128.124,-1.79420686501585,3.3536166702156e-14,"PAQR8"
"COAD",27283,3.4922e-14,8.203,26.091,-1.66932870638007,1.95288993748437e-13,"TINAG"
"COAD",653,1.7135e-14,1,7.289,-2.86572090042324,9.80025588235294e-14,"BMP5"
"COAD",1303,1.235e-20,52.712,10.253,2.36208533171977,1.15945864819479e-19,"COL12A1"
"COAD",1300,1e-20,11.857,1,3.56766712731665,9.45981387478849e-20,"COL10A1"
"COAD",5570,3.9303e-19,7.061,194.055,-4.78044927893521,3.31923334214501e-18,"PKIB"
"COAD",10924,5.6326e-16,22.967,171.405,-2.89977486831699,3.65212623369093e-15,"SMPDL3A"
"COAD",594838,3.4397e-19,9.066,2.765,1.71318668076392,2.92256881079027e-18,"SNORD100"
"COAD",6943,5.1963e-16,1.736,9.405,-2.43766099596608,3.38198070139697e-15,"TCF21"
"COAD",113115,1e-20,13.22,4.504,1.55344344431482,9.45981387478849e-20,"MTFR2"
"COAD",10370,1e-20,27.17,96.417,-1.8272729756402,9.45981387478849e-20,"CITED2"
"COAD",134637,1e-20,6.234,2.08,1.58357462659691,9.45981387478849e-20,"ADAT2"
"COAD",79465,1e-20,4.663,1.098,2.0863803753347,9.45981387478849e-20,"ULBP3"
"COAD",25902,1e-20,38.683,6.594,2.55247389300636,9.45981387478849e-20,"MTHFD1L"
"COAD",6581,1e-20,18.004,3.775,2.25376892028575,9.45981387478849e-20,"SLC22A3"
"COAD",441178,1e-20,3.21,1,1.68257329734758,9.45981387478849e-20,"LINC02487"
"COAD",7058,8.7981e-20,22.199,4.037,2.45913919691752,7.74918906262308e-19,"THBS2"
"COAD",54905,1.9905e-11,10.8,1.715,2.65475083087802,8.71618396318778e-11,"CYP2W1"
"COAD",101927125,1e-20,19.474,1,4.28347734193776,9.45981387478849e-20,"ELFN1-AS1"
"COAD",85477,8.4574e-12,3.228,27.258,-3.07796722750012,3.83015059133252e-11,"SCIN"
"COAD",25928,4.2753e-13,5.602,19.57,-1.80462986743966,2.17341518299614e-12,"SOSTDC1"
"COAD",9734,2.6096e-12,1.778,6.244,-1.81221521314814,1.24246295081967e-11,"HDAC9"
"COAD",7291,1e-20,4.249,1.303,1.70528625974515,9.45981387478849e-20,"TWIST1"
"COAD",346389,1e-20,19.631,3.468,2.50095786165819,9.45981387478849e-20,"MACC1"
"COAD",26031,1e-20,17.718,4.59,1.94864970355394,9.45981387478849e-20,"OSBPL3"
"COAD",136895,2.5809e-16,3.332,11.45,-1.78088729250612,1.72442983866149e-15,"C7orf31"
"COAD",9603,1e-20,90.323,13.9,2.70000852182073,9.45981387478849e-20,"NFE2L3"
"COAD",23366,1e-20,4.065,1.193,1.76866130926716,9.45981387478849e-20,"KIAA0895"
"COAD",54443,1e-20,34.646,6.546,2.40400329037139,9.45981387478849e-20,"ANLN"
"COAD",6424,5.2225e-18,16.62,2.261,2.87788748490618,4.03980517122103e-17,"SFRP4"
"COAD",79783,1.2204e-14,3.335,17.355,-2.37959269864406,7.06492498058504e-14,"SUGCT"
"COAD",3624,5.3984e-17,15.476,1,3.95196072878113,3.81918440999684e-16,"INHBA"
"COAD",285958,1e-20,82.228,22.532,1.8676543625052,9.45981387478849e-20,"SNHG15"
"COAD",222008,1.1222e-12,1,4.955,-2.30888505741176,5.49983751917598e-12,"VSTM2A"
"COAD",51085,1e-20,27.135,2.809,3.27202637910336,9.45981387478849e-20,"MLXIPL"
"COAD",6804,1e-20,10.343,2.499,2.04923189530309,9.45981387478849e-20,"STX1A"
"COAD",9569,1e-20,58.867,12.233,2.26668085509037,9.45981387478849e-20,"GTF2IRD1"
"COAD",7784,1e-20,18.706,6.244,1.58295865024338,9.45981387478849e-20,"ZP3"
"COAD",10875,1.2914e-18,8.658,58.349,-2.75260222520711,1.04674078289235e-17,"FGL2"
"COAD",948,4.9839e-11,4.543,40.045,-3.13990490914239,2.10530705893464e-10,"CD36"
"COAD",154661,4.1671e-12,1,4.85,-2.27798474729977,1.9464403968254e-11,"RUNDC3B"
"COAD",6717,2.0706e-12,193.529,635.483,-1.71530376374002,9.92813632075472e-12,"SRI"
"COAD",563,1e-20,117.463,16.894,2.79762352853541,9.45981387478849e-20,"AZGP1"
"COAD",101752399,1e-20,7.47,2.355,1.66538118317645,9.45981387478849e-20,"STAG3L5P-PVRIG2P-PILRB"
"COAD",29990,1.7149e-17,5.53,1.612,1.7784277365941,1.26945742138365e-16,"PILRB"
"COAD",7036,1e-20,3.667,1,1.87460026604958,9.45981387478849e-20,"TFR2"
"COAD",105375430,1e-20,6.144,1.616,1.92675101796936,9.45981387478849e-20,"SLC12A9-AS1"
"COAD",54517,1e-20,26.259,7.177,1.8713591504803,9.45981387478849e-20,"PUS7"
"COAD",5577,1.5625e-14,3.292,14.261,-2.11503890812266,8.97334039548023e-14,"PRKAR2B"
"COAD",1811,5.2832e-12,26.288,3009.547,-6.83899815181195,2.44562619747464e-11,"SLC26A3"
"COAD",4233,1e-20,70.926,18.99,1.9010746810044,9.45981387478849e-20,"MET"
"COAD",7472,1e-20,4.853,1,2.27887686010211,9.45981387478849e-20,"WNT2"
"COAD",154860,1e-20,3.112,1,1.6378420603241,9.45981387478849e-20,"FEZF1-AS1"
"COAD",3614,1e-20,94.147,32.338,1.54168466842479,9.45981387478849e-20,"IMPDH1"
"COAD",29923,1e-20,49.765,9.232,2.43041631442745,9.45981387478849e-20,"HILPDA"
"COAD",23382,5.5856e-16,32.409,256.626,-2.98520093292954,3.62480478235636e-15,"AHCYL2"
"COAD",57464,1e-20,4.07,1,2.02502879449152,9.45981387478849e-20,"STRIP2"
"COAD",100287482,1e-20,3.59,1,1.84398384404833,9.45981387478849e-20,"SMKR1"
"COAD",57016,8.4261e-15,10.449,203.774,-4.28553320254944,4.93538172603457e-14,"AKR1B10"
"COAD",5764,1.5511e-11,3.032,17.193,-2.50347964346587,6.85518760869565e-11,"PTN"
"COAD",57670,1e-20,5.905,1.106,2.41658567404981,9.45981387478849e-20,"KIAA1549"
"COAD",92092,1e-20,9.721,2.253,2.10925741803892,9.45981387478849e-20,"ZC3HAV1L"
"COAD",79989,1e-20,6.555,1.693,1.95301380721348,9.45981387478849e-20,"TTC26"
"COAD",27147,1e-20,4.688,14.066,-1.58516764754566,9.45981387478849e-20,"DENND2A"
"COAD",155038,9.7384e-13,3.229,11.948,-1.88760979669681,4.799026866461e-12,"GIMAP8"
"COAD",168537,4.3636e-12,8.887,30.787,-1.79255289936752,2.03425446737544e-11,"GIMAP7"
"COAD",474344,9.7271e-13,6.413,19.961,-1.63811268588695,4.79451481816178e-12,"GIMAP6"
"COAD",170575,1.0429e-12,1.139,4.243,-1.89731693158262,5.1201696377607e-12,"GIMAP1"
"COAD",26,3.6749e-15,157.047,764.879,-2.28403515469445,2.22896090859778e-14,"AOC1"
"COAD",7516,1e-20,5.159,1.068,2.27217979946512,9.45981387478849e-20,"XRCC2"
"COAD",6469,1e-20,39.118,8.662,2.17506053347137,9.45981387478849e-20,"SHH"
"COAD",645249,1e-20,8.736,2.575,1.76240042396191,9.45981387478849e-20,"MNX1-AS1"
"COAD",54892,1e-20,25.968,9.122,1.50931282969022,9.45981387478849e-20,"NCAPG2"
"COAD",285,1e-20,3.8,1.22,1.63911827076806,9.45981387478849e-20,"ANGPT2"
"COAD",137075,1.3004e-11,13.184,123.458,-3.22716027248582,5.78262978723404e-11,"CLDN23"
"COAD",9,4.2463e-14,10.309,29.539,-1.51871659228573,2.35340785377943e-13,"NAT1"
"COAD",10,8.9401e-17,7.396,31.14,-2.0739518145622,6.19353953841388e-16,"NAT2"
"COAD",2675,2.2941e-14,1,3.792,-1.92295896423617,1.29880907088608e-13,"GFRA2"
"COAD",10361,1e-20,3.946,1.356,1.54103377758721,9.45981387478849e-20,"NPM2"
"COAD",4017,1e-20,34.592,10.577,1.70950794051222,9.45981387478849e-20,"LOXL2"
"COAD",6781,1e-20,9.023,1.555,2.53669260540129,9.45981387478849e-20,"STC1"
"COAD",27299,2.2192e-14,20.49,319.832,-3.96432240186335,1.25767789153573e-13,"ADAMDEC1"
"COAD",286133,6.8407e-18,1,60.199,-5.91166761663939,5.23899226369863e-17,"SCARA5"
"COAD",7976,2.3595e-17,2.955,1,1.56315813040281,1.71930591397849e-16,"FZD3"
"COAD",1846,1e-20,8.938,1.66,2.42876880316072,9.45981387478849e-20,"DUSP4"
"COAD",100507420,1e-20,3.942,1,1.9789277763814,9.45981387478849e-20,"AC124067.2"
"COAD",389658,1e-20,2.846,1,1.5089356618644,9.45981387478849e-20,"ALKAL1"
"COAD",9760,7.5802e-13,3.756,13.876,-1.88532277763261,3.77373135796972e-12,"TOX"
"COAD",23213,1e-20,84.757,14.917,2.50637510368965,9.45981387478849e-20,"SULF1"
"COAD",56704,1e-20,19.218,4.968,1.95172112527536,9.45981387478849e-20,"JPH1"
"COAD",11075,1.1519e-16,1.472,28.21,-4.26035708941592,7.92369723162104e-16,"STMN2"
"COAD",759,8.3458e-11,1,1271.393,-10.3121943350778,3.45304579833488e-10,"CA1"
"COAD",760,2.6295e-17,30.267,2221.084,-6.19737446009105,1.91355380735438e-16,"CA2"
"COAD",8767,1e-20,26.565,9.178,1.53327500094816,9.45981387478849e-20,"RIPK2"
"COAD",4147,1.6588e-11,21.614,81.565,-1.91598412682635,7.31671487179487e-11,"MATN2"
"COAD",115908,1e-20,51.249,4.391,3.54490241461921,9.45981387478849e-20,"CTHRC1"
"COAD",5168,4.9054e-12,10.602,36.053,-1.76578286658732,2.27733984222545e-11,"ENPP2"
"COAD",79075,1e-20,16.546,4.149,1.99564692494285,9.45981387478849e-20,"DSCC1"
"COAD",27085,1e-20,6.762,1.876,1.849790188378,9.45981387478849e-20,"MTBP"
"COAD",6641,1e-20,27.882,5.733,2.28197186653327,9.45981387478849e-20,"SNTB1"
"COAD",29028,1e-20,26.465,7.33,1.85220055050106,9.45981387478849e-20,"ATAD2"
"COAD",6713,1e-20,82.926,20.827,1.9933694614135,9.45981387478849e-20,"SQLE"
"COAD",103164619,7.1364e-16,129.55,3.264,5.31072414798332,4.59123455696203e-15,"CASC19"
"COAD",5462,1e-20,8.98,1,3.16671544496642,9.45981387478849e-20,"POU5F1B"
"COAD",4609,1e-20,158.996,44.219,1.84625216633703,9.45981387478849e-20,"MYC"
"COAD",5820,1.4987e-12,19.283,2.636,2.87090724438878,7.24971406013411e-12,"PVT1"
"COAD",8840,1e-20,5.832,1,2.54399071966485,9.45981387478849e-20,"CCN4"
"COAD",11156,1e-20,39.692,8.641,2.19957807223725,9.45981387478849e-20,"PTP4A3"
"COAD",4061,1e-20,256.906,84.949,1.59657171500291,9.45981387478849e-20,"LY6E"
"COAD",116447,1e-20,84.768,26.906,1.65559182120494,9.45981387478849e-20,"TOP1MT"
"COAD",114822,1e-20,14.764,1.731,3.09240601287897,9.45981387478849e-20,"RHPN1"
"COAD",642475,1e-20,18.931,5.456,1.79483507165333,9.45981387478849e-20,"MROH6"
"COAD",225689,1e-20,4.568,1,2.19156265070076,9.45981387478849e-20,"MAPK15"
"COAD",23246,1e-20,110.754,35.917,1.6246200463943,9.45981387478849e-20,"BOP1"
"COAD",2875,4.1385e-17,5.434,89.389,-4.04001083700172,2.95401453878072e-16,"GPT"
"COAD",9401,1e-20,19.85,5.054,1.97364143797291,9.45981387478849e-20,"RECQL4"
"COAD",92949,1.2779e-13,1.43,7.394,-2.37033989652149,6.80582941176471e-13,"ADAMTSL1"
"COAD",1029,1e-20,7.056,1.914,1.8822597310715,9.45981387478849e-20,"CDKN2A"
"COAD",100048912,3.7818e-13,1,52.506,-5.7144103876784,1.93087656164384e-12,"CDKN2B-AS1"
"COAD",1030,3.3779e-15,8.549,97.298,-3.50858257114659,2.05439156105521e-14,"CDKN2B"
"COAD",64922,1.3448e-16,11.988,93.346,-2.96099721341446,9.19405759706512e-16,"LRRC19"
"COAD",79817,1e-20,11.156,32.83,-1.55719491043203,9.45981387478849e-20,"MOB3B"
"COAD",375704,9.2824e-13,1,3.56,-1.83187724119167,4.584415e-12,"ENHO"
"COAD",768,3.0858e-17,24.488,1.375,4.15457142622761,2.23398334088702e-16,"CA9"
"COAD",646962,3.3245e-11,10.726,83.441,-2.95964428948894,1.42862785357417e-10,"HRCT1"
"COAD",152007,3.2493e-12,21.438,74.672,-1.80039705265772,1.53073722140299e-11,"GLIPR2"
"COAD",9833,1e-20,34.633,11.905,1.5405797423142,9.45981387478849e-20,"MELK"
"COAD",320,4.7228e-11,1.536,4.965,-1.69261550169458,2.00181911296437e-10,"APBA1"
"COAD",5125,2.2691e-15,3.037,20.197,-2.73342220180723,1.39790312121212e-14,"PCSK5"
"COAD",29968,1e-20,64.733,10.15,2.67302163858003,9.45981387478849e-20,"PSAT1"
"COAD",257019,1.8096e-13,3.085,17.278,-2.4855938347575,9.49063902439024e-13,"FRMD3"
"COAD",64078,1e-20,2.915,1,1.54349588342577,9.45981387478849e-20,"SLC28A3"
"COAD",1164,1e-20,216.211,72.275,1.58087131500575,9.45981387478849e-20,"CKS2"
"COAD",79695,1.6856e-16,28.98,83.1,-1.51979088210078,1.14470309140601e-15,"GALNT12"
"COAD",9314,4.6022e-18,47.081,342.558,-2.86313140914684,3.57132919847328e-17,"KLF4"
"COAD",1902,1e-20,5.142,22.083,-2.10253466186456,9.45981387478849e-20,"LPAR1"
"COAD",138065,1e-20,4.645,1,2.21567859660793,9.45981387478849e-20,"RNF183"
"COAD",85301,1e-20,7.034,1.623,2.11568233507734,9.45981387478849e-20,"COL27A1"
"COAD",2934,9.5327e-14,234.921,951.4,-2.017876341147,5.13562443025777e-13,"GSN"
"COAD",1056,6.0904e-16,8.927,1,3.1581754259302,3.93868175824176e-15,"CEL"
"COAD",1289,1e-20,71.132,23.773,1.58117475437166,9.45981387478849e-20,"COL5A1"
"COAD",138162,1e-20,6.328,2.093,1.59617728821708,9.45981387478849e-20,"C9orf116"
"COAD",286256,1e-20,10.158,2.659,1.93366069675913,9.45981387478849e-20,"LCN12"
"COAD",89958,1e-20,29.471,8.172,1.85053490514865,9.45981387478849e-20,"SAPCD2"
"COAD",375791,1.622e-14,3.141,1,1.65122394298988,9.29833017175083e-14,"CYSRT1"
"COAD",377841,1.283e-11,9.123,114.824,-3.65377209189516,5.70752516411379e-11,"ENTPD8"
"COAD",1646,3.2513e-11,1.674,7.69,-2.19968407029885,1.39878456906503e-10,"AKR1C2"
"COAD",79861,1.0332e-12,5.578,54.553,-3.28983869650383,5.07477522512629e-12,"TUBAL3"
"COAD",55388,1e-20,8.196,2.122,1.94949532809648,9.45981387478849e-20,"MCM10"
"COAD",8516,4.1997e-14,1.462,5.673,-1.95616855271848,2.32931277529762e-13,"ITGA8"
"COAD",653567,1.5587e-16,2.264,50.425,-4.4771933155558,1.06142533800244e-15,"TMEM236"
"COAD",10529,1e-20,33.984,6.143,2.46784038284023,9.45981387478849e-20,"NEBL"
"COAD",8187,1e-20,8.34,2.182,1.93439628200842,9.45981387478849e-20,"ZNF239"
"COAD",643236,5.2116e-14,1,21.802,-4.4463885811617,2.86578518318171e-13,"TMEM72"
"COAD",9721,2.5949e-12,1.469,5.273,-1.84378960082355,1.23572718696763e-11,"GPRIN2"
"COAD",170371,1.6754e-15,5.216,16.855,-1.69216085264049,1.04393898578991e-14,"TMEM273"
"COAD",288,2.8598e-12,4.756,14.219,-1.57999938584615,1.35409077704849e-11,"ANK3"
"COAD",983,1e-20,90.115,28.068,1.68284100082818,9.45981387478849e-20,"CDK1"
"COAD",64081,3.9475e-12,22.532,130.075,-2.52929642551187,1.84720532538188e-11,"PBLD"
"COAD",219738,1e-20,17.573,5.759,1.60947027698642,9.45981387478849e-20,"FAM241B"
"COAD",27143,1e-20,25.2,5.562,2.17974808392795,9.45981387478849e-20,"PALD1"
"COAD",64115,4.2408e-18,16.785,59.713,-1.83087251495415,3.2986786226087e-17,"VSIR"
"COAD",109617000,3.2863e-13,4.992,1.755,1.50814690367033,1.68409173235564e-12,"SNORA11F"
"COAD",5328,1e-20,45.394,11.213,2.01732930243609,9.45981387478849e-20,"PLAU"
"COAD",219348,9.3846e-15,4.453,29.229,-2.71455095475069,5.47386045383412e-14,"PLAC9"
"COAD",387695,6.2639e-14,151.072,836.048,-2.46834948092608,3.42325502688172e-13,"C10orf99"
"COAD",9060,3.2184e-17,51.228,223.129,-2.12287355881844,2.32546297899838e-16,"PAPSS2"
"COAD",55165,1e-20,43.038,11.338,1.92444486233451,9.45981387478849e-20,"CEP55"
"COAD",51196,3.599e-17,6.005,25.056,-2.06091996669804,2.58626082904884e-16,"PLCE1"
"COAD",3070,1e-20,22.215,7.372,1.59140616526665,9.45981387478849e-20,"HELLS"
"COAD",23223,1e-20,37.864,12.579,1.58980959117082,9.45981387478849e-20,"RRP12"
"COAD",60495,9.0936e-16,1,3.229,-1.69108744095189,5.80034731317741e-15,"HPSE2"
"COAD",6319,1e-20,241.077,27.549,3.12942216036084,9.45981387478849e-20,"SCD"
"COAD",56652,1e-20,27.129,9.2,1.56013010324571,9.45981387478849e-20,"TWNK"
"COAD",3195,1e-20,2.896,1,1.53406160242112,9.45981387478849e-20,"TLX1"
"COAD",54805,1.2362e-14,2.638,8.868,-1.74916420561576,7.15268838292367e-14,"CNNM2"
"COAD",100505839,1e-20,4.002,1,2.00072116724365,9.45981387478849e-20,"SH3PXD2A-AS1"
"COAD",27250,2.058e-17,58.201,237.597,-2.02940077356938,1.50895259016393e-16,"PDCD4"
"COAD",840,1.4652e-15,65.874,206.302,-1.64697674633378,9.18337096412556e-15,"CASP7"
"COAD",79949,6.72e-17,23.395,4.686,2.31977136938454,4.708e-16,"PLEKHS1"
"COAD",340706,1e-20,21.227,1.127,4.2353410697467,9.45981387478849e-20,"VWA2"
"COAD",2263,7.3867e-15,6.702,43.624,-2.7024584689148,4.34821721768887e-14,"FGFR2"
"COAD",8038,1.2448e-16,7.22,1,2.85199883711245,8.53909889570552e-16,"ADAM12"
"COAD",80162,1e-20,26.026,5.627,2.20951572891953,9.45981387478849e-20,"PGGHG"
"COAD",8519,1e-20,504.249,142.963,1.81849450379203,9.45981387478849e-20,"IFITM1"
"COAD",10410,8.1646e-18,1730.743,586.493,1.56120571878103,6.2188334400545e-17,"IFITM3"
"COAD",387264,1e-20,3.628,1.188,1.61063961972776,9.45981387478849e-20,"KRTAP5-1"
"COAD",4046,1.6586e-13,23.2,72.67,-1.64723510096935,8.72483083254939e-13,"LSP1"
"COAD",430,1e-20,121.585,12.249,3.31122937526828,9.45981387478849e-20,"ASCL2"
"COAD",5003,6.7389e-18,5.912,34.031,-2.52513137088324,5.16456547978067e-17,"SLC22A18AS"
"COAD",6609,6.5979e-18,26.026,97.897,-1.91131105247858,5.06866498454139e-17,"SMPD1"
"COAD",57758,1.3705e-12,1.522,11.055,-2.86065876120004,6.66561363636364e-12,"SCUBE2"
"COAD",644943,1.2825e-17,3.905,1,1.96532254836725,9.61144353217158e-17,"RASSF10"
"COAD",203859,1.787e-16,1,4.213,-2.07484791590017,1.21135741133677e-15,"ANO5"
"COAD",103695435,1e-20,10.612,1,3.40762467556661,9.45981387478849e-20,"BBOX1-AS1"
"COAD",81930,1e-20,8.004,2.69,1.57311499446175,9.45981387478849e-20,"KIF18A"
"COAD",24147,1e-20,4.005,1,2.00180224263399,9.45981387478849e-20,"FJX1"
"COAD",143458,1e-20,10.517,2.51,2.06696396173294,9.45981387478849e-20,"LDLRAD3"
"COAD",120071,1e-20,29.272,1.585,4.20696657531232,9.45981387478849e-20,"LARGE2"
"COAD",219972,6.2547e-15,9.73,53.249,-2.45224272210044,3.70428644332627e-14,"MPEG1"
"COAD",54972,1e-20,25.325,4.394,2.52695549415259,9.45981387478849e-20,"TMEM132A"
"COAD",9066,1e-20,29.488,8.414,1.80926425286192,9.45981387478849e-20,"SYT7"
"COAD",3992,4.0148e-20,12.11,3.987,1.60282335458436,3.6423112535497e-19,"FADS1"
"COAD",23642,1e-20,101.697,28.853,1.8174838847264,9.45981387478849e-20,"SNHG1"
"COAD",144097,1e-20,32.475,10.719,1.59915920591618,9.45981387478849e-20,"SPINDOC"
"COAD",113130,1e-20,49.207,15.852,1.63419869003499,9.45981387478849e-20,"CDCA5"
"COAD",8061,9.4534e-17,19.549,1.389,3.81497630607052,6.532953776267e-16,"FOSL1"
"COAD",6712,1e-20,9.334,1.017,3.19817578810664,9.45981387478849e-20,"SPTBN2"
"COAD",254439,4.3079e-11,1.208,60.733,-5.65178827531429,1.83395331620027e-10,"C11orf86"
"COAD",26579,1e-20,27.468,3.391,3.01796917925141,9.45981387478849e-20,"MYEOV"
"COAD",595,1e-20,119.451,35.405,1.75439391004132,9.45981387478849e-20,"CCND1"
"COAD",283212,4.1838e-20,4.078,1,2.02786177535451,3.78029573333333e-19,"KLHL35"
"COAD",81544,1e-20,17.986,3.766,2.25576946875014,9.45981387478849e-20,"GDPD5"
"COAD",80168,2.1331e-15,9.701,123.28,-3.66766148565882,1.31593145655172e-14,"MOGAT2"
"COAD",84649,6.283e-20,25.948,5.099,2.34733710084979,5.59342074044586e-19,"DGAT2"
"COAD",192134,4.9887e-13,1.731,56.005,-5.01587800366008,2.5211818779661e-12,"B3GNT6"
"COAD",726,1.4623e-18,83.832,251.605,-1.58558763866331,1.18140949783237e-17,"CAPN5"
"COAD",220042,1e-20,7.396,1.614,2.19610464612642,9.45981387478849e-20,"DDIAS"
"COAD",23052,4.3902e-17,26.901,79.581,-1.56476422421134,3.13067737882653e-16,"ENDOD1"
"COAD",4316,1e-20,68.65,1,6.10118781525974,9.45981387478849e-20,"MMP7"
"COAD",4312,1e-20,59.508,3.969,3.90623616373479,9.45981387478849e-20,"MMP1"
"COAD",4314,1e-20,26.032,1,4.70221425101044,9.45981387478849e-20,"MMP3"
"COAD",4321,3.6362e-11,51.335,16.415,1.64492803516318,1.55897892254601e-10,"MMP12"
"COAD",80310,3.8175e-14,3.069,9.928,-1.69373446966387,2.12629520547945e-13,"PDGFD"
"COAD",120400,3.9077e-11,5.236,37.554,-2.84242957971979,1.67185565525158e-10,"NXPE1"
"COAD",54827,4.27e-16,9.234,259.127,-4.81055980380731,2.795375e-15,"NXPE4"
"COAD",84000,1e-20,5.541,1,2.47014636704151,9.45981387478849e-20,"TMPRSS13"
"COAD",6330,6.8076e-16,1,4.764,-2.25217341320203,4.38727258789625e-15,"SCN4B"
"COAD",120425,5.8296e-12,8.363,31.971,-1.93467140185758,2.68743238095238e-11,"JAML"
"COAD",7070,1e-20,34.464,11.32,1.60621619682496,9.45981387478849e-20,"THY1"
"COAD",23650,1e-20,54.714,3.293,4.05443561425886,9.45981387478849e-20,"TRIM29"
"COAD",85391,2.0785e-12,5.711,1.334,2.09798471807176,9.96387899249732e-12,"SNORD14E"
"COAD",4013,5.2365e-16,23.01,66.162,-1.52374186259275,3.40418167151163e-15,"VWA5A"
"COAD",54414,2.669e-18,33.671,106.997,-1.66799187293822,2.11206111111111e-17,"SIAE"
"COAD",23584,9.2058e-16,15.714,342.687,-4.44676909291381,5.86856628848347e-15,"VSIG2"
"COAD",101929340,5.3861e-16,1.244,5.798,-2.22056884793079,3.49736801103368e-15,"AP000866.2"
"COAD",1111,1e-20,23.305,8.229,1.50185048485687,9.45981387478849e-20,"CHEK1"
"COAD",8538,4.7213e-14,4.128,32.122,-2.96004684575645,2.60697362716049e-13,"BARX2"
"COAD",7004,1e-20,42.481,9.258,2.19804525974756,9.45981387478849e-20,"TEAD4"
"COAD",83461,1e-20,45.327,14.654,1.6290761577878,9.45981387478849e-20,"CDCA3"
"COAD",283316,7.7757e-11,2.082,21.54,-3.37097627613215,3.22731958240534e-10,"CD163L1"
"COAD",3820,9.2055e-11,2.168,9.119,-2.07251086877918,3.79470223963134e-10,"KLRB1"
"COAD",4973,4.8084e-11,3.429,1,1.77778790427355,2.03501607115821e-10,"OLR1"
"COAD",55359,1.7744e-15,8.324,30.034,-1.85124775908358,1.10255368713532e-14,"STYK1"
"COAD",121506,5.4567e-15,4.527,1.016,2.15565490447567,3.25148366906475e-14,"ERP27"
"COAD",5139,2.9878e-13,3.638,17.001,-2.2244021601792,1.53706398435703e-12,"PDE3A"
"COAD",56938,1e-20,8.468,1.54,2.45909091842533,9.45981387478849e-20,"ARNTL2"
"COAD",636,1e-20,3.453,1.134,1.60642969391116,9.45981387478849e-20,"BICD1"
"COAD",144402,4.7029e-20,3.273,16.39,-2.32413034694206,4.23734700644641e-19,"CPNE8"
"COAD",114134,4.9623e-19,4.36,13.871,-1.66967175930123,4.16092669291339e-18,"SLC2A13"
"COAD",10024,1e-20,30.357,8.15,1.89715726045464,9.45981387478849e-20,"TROAP"
"COAD",41,7.2781e-18,10.169,2.303,2.14259149805777,5.56444958290598e-17,"ASIC1"
"COAD",25840,1e-20,31.98,189.459,-2.56664383086936,9.45981387478849e-20,"METTL7A"
"COAD",11226,1e-20,39.713,9.741,2.02746955861014,9.45981387478849e-20,"GALNT6"
"COAD",94,3.26e-18,29.798,109.847,-1.88220806188734,2.56250896309315e-17,"ACVRL1"
"COAD",144501,1e-20,22.846,1,4.51386968750884,9.45981387478849e-20,"KRT80"
"COAD",5959,1e-20,1.838,9.613,-2.38684996715081,9.45981387478849e-20,"RDH5"
"COAD",283375,6.2703e-11,83.944,244.103,-1.53999091022852,2.62196557404637e-10,"SLC39A5"
"COAD",51561,3.1241e-12,4.686,1,2.22835695420105,1.47424031019202e-11,"IL23A"
"COAD",1594,1e-20,3.953,1.131,1.80534902582979,9.45981387478849e-20,"CYP27B1"
"COAD",57460,1e-20,18.151,3.831,2.24425610248702,9.45981387478849e-20,"PPM1H"
"COAD",11260,1e-20,48.949,17.266,1.50334549309359,9.45981387478849e-20,"XPOT"
"COAD",1368,9.1648e-19,4.412,33.238,-2.913328878699,7.52671400661036e-18,"CPM"
"COAD",8549,1e-20,27.344,5.447,2.3276905298357,9.45981387478849e-20,"LGR5"
"COAD",22822,1e-20,45.51,6.137,2.89057809771804,9.45981387478849e-20,"PHLDA1"
"COAD",144455,1e-20,3.559,1,1.8314719328477,9.45981387478849e-20,"E2F7"
"COAD",57458,4.9638e-12,9.034,47.17,-2.38443278197944,2.30301782987552e-11,"TMCC3"
"COAD",100500802,9.3949e-16,7.191,2.496,1.52657447550804,5.98059062624537e-15,"MIR3685"
"COAD",55198,2.176e-13,43.426,162.782,-1.90631020269908,1.13378117427773e-12,"APPL2"
"COAD",32,5.6784e-11,4.886,14.806,-1.59945616498036,2.38605898534386e-10,"ACACB"
