Cancer type,NCBI gene id,Gene symbol,FDR adjusted p-value,log2 fold change
LUAD,79925,SPEF2,0.0018913,-0.815252353048684
LUAD,3575,IL7R,2.1674e-12,-1.98364934383604
LUAD,133690,CAPSL,0.00017398,-3.29854113012625
LUAD,133688,UGT3A1,0.0010861,0.0
LUAD,167127,UGT3A2,2.5279e-05,0.0
LUAD,92255,LMBRD2,4.0315e-18,0.353698132236246
LUAD,693165,MIR580,0.00091256,0.0
LUAD,6502,SKP2,1e-20,0.796282449826819
LUAD,133686,NADK2,4.5436e-18,0.251857603995706
LUAD,202151,RANBP3L,1.3502e-07,-1.00144197417391
LUAD,6507,SLC1A3,0.70002,-0.126812199393714
LUAD,646719,NIPBL-DT,0.16143,-0.107750964642382
LUAD,25836,NIPBL,4.0927e-07,0.0049592800003846
LUAD,65250,CPLANE1,1.6194e-12,0.408288954282759
LUAD,105374727,AC025449.2,0.011364,-0.185576346894875
LUAD,9631,NUP155,1e-20,1.03975742723997
LUAD,55100,WDR70,1e-20,0.360097048184875
LUAD,2668,GDNF,0.015954,0.0
LUAD,105374731,LINC02119,0.073726,0.0
LUAD,133584,EGFLAM,8.8541e-14,0.630109184570384
LUAD,3977,LIFR,5.0828e-12,-1.76250296341409
LUAD,100506495,LIFR-AS1,0.58726,-0.546956178141411
LUAD,101926904,OSMR-AS1,7.5584e-11,0.619110723133002
LUAD,9180,OSMR,1e-20,0.846562090844509
LUAD,253260,RICTOR,2.6228e-06,-0.029793612043308
LUAD,2533,FYB1,0.093303,-0.159860453483283
LUAD,735,C9,0.09266,0.0
LUAD,101926940,LINC02104,1.239e-07,-0.531069492725954
LUAD,23548,TTC33,1.6276e-06,-0.458768593625711
LUAD,5734,PTGER4,1e-20,-1.69424778142327
LUAD,5562,PRKAA1,6.7101e-13,0.188503886566916
LUAD,6167,RPL37,1e-20,0.771442597467333
LUAD,619564,SNORD72,1.7612e-12,0.683471892855228
LUAD,84674,CARD6,4.2649e-20,-0.772094347334439
LUAD,730,C7,2.6198e-12,-2.32185037533802
LUAD,133558,MROH2B,0.19433,0.0
LUAD,729,C6,0.00016901,-2.56389027710255
LUAD,345557,PLCXD3,0.001296,-1.20288783347014
LUAD,5019,OXCT1,7.1617e-16,0.195543793132077
LUAD,100874002,OXCT1-AS1,0.02594,0.0
LUAD,285636,C5orf51,1e-20,0.490850499125264
LUAD,26272,FBXO4,1e-20,0.448848775052795
LUAD,2690,GHR,8.578100000000001e-19,-2.34283916046905
LUAD,100129792,CCDC152,7.933e-05,-0.447843644362086
LUAD,6414,SELENOP,1e-20,-1.79061623790575
LUAD,643977,AC008875.3,1e-20,0.585281528115127
LUAD,389289,ANXA2R,2.3456e-18,0.536354372405321
LUAD,153684,AC025171.2,4.8128e-13,0.540935265606174
LUAD,7690,ZNF131,1e-20,0.543404000820028
LUAD,167359,NIM1K,1.326e-10,-2.6422394657944
LUAD,3157,HMGCS1,2.6819e-08,-1.02801509481769
LUAD,56477,CCL28,4.7718e-16,0.468852652882109
LUAD,64417,TMEM267,1e-20,0.71338641144931
LUAD,375444,C5orf34,1e-20,1.47871300244172
LUAD,10605,PAIP1,1e-20,0.669696795836876
LUAD,23530,NNT,2.5131e-20,0.323585124335291
LUAD,2255,FGF10,3.5443e-05,-0.0717626693000912
LUAD,10884,MRPS30,1e-20,0.545419703615067
LUAD,348980,HCN1,0.013132,0.0
LUAD,133418,EMB,1e-20,1.05846782106566
LUAD,79668,PARP8,3.8338e-07,0.189220730598833
LUAD,3670,ISL1,4.0329e-07,0.0
LUAD,3672,ITGA1,5.5313e-07,-0.868920236143708
LUAD,53918,PELO,2.6456e-18,0.24131981804911
LUAD,3673,ITGA2,1e-20,1.1181693362579
LUAD,4338,MOCS2,0.02974,-0.160380801445584
LUAD,257396,AC008966.1,1.1441e-12,0.357713259051829
LUAD,10468,FST,3.0983e-05,-0.923500586246861
LUAD,4724,NDUFS4,0.0043874,0.0578053492959696
LUAD,54622,ARL15,3.1547e-05,-0.363384053475994
LUAD,693166,MIR581,0.0044161,0.0
LUAD,8988,HSPB3,5.3182e-08,-1.42706975521079
LUAD,112574,SNX18,0.73768,-0.196248272147977
LUAD,11082,ESM1,0.27726,0.711525480838174
LUAD,3003,GZMK,0.00012927,0.0561544315384716
LUAD,3001,GZMA,0.28191,-0.316222679531966
LUAD,166979,CDC20B,0.00069436,0.0
LUAD,493869,GPX8,1e-20,1.1697689838104
LUAD,345643,MCIDAS,1e-20,0.711935356978922
LUAD,10309,CCNO,3.6032e-18,2.45051767512545
LUAD,54505,DHX29,9.6481e-08,0.0980833667153182
LUAD,23517,MTREX,2.5938e-12,0.249870841696018
LUAD,8611,PLPP1,0.1674,-0.320336679010432
LUAD,100847019,MIR5687,0.0023343,0.0
LUAD,153129,SLC38A9,1e-20,0.559530692123215
LUAD,133396,IL31RA,1e-20,0.630405471482323
LUAD,3572,IL6ST,1.5624e-09,-0.804410729105571
LUAD,441072,AC016596.1,0.36052,0.0
LUAD,79722,ANKRD55,0.0044328,0.0
LUAD,102467147,LINC01948,1e-20,0.953321407613995
LUAD,4214,MAP3K1,3.6463e-07,0.160432751830898
LUAD,133383,SETD9,3.8643e-05,0.233650948022071
LUAD,166968,MIER3,8.5194e-10,0.17000750008656
LUAD,65056,GPBP1,0.0002657,0.0955467347184199
LUAD,345651,ACTBL2,0.00066452,0.0
LUAD,101928569,LINC02101,0.31776,0.0
LUAD,10769,PLK2,0.14009,-0.440081335393016
LUAD,202309,GAPT,1.0491e-05,-0.963320939111619
LUAD,115827,RAB3C,0.0017929,0.0
LUAD,5144,PDE4D,0.08484,-1.04794443413531
LUAD,25859,PART1,4.2681e-06,0.0
LUAD,55789,DEPDC1B,1e-20,2.58303762379666
LUAD,79993,ELOVL7,0.0012258,-0.0778430506103213
LUAD,1161,ERCC8,1e-20,0.42133349663893
LUAD,91942,NDUFAF2,1e-20,0.523267225437667
LUAD,643155,SMIM15,1e-20,0.616874480895045
LUAD,105378992,LINC02057,0.063069,-0.0648828515848544
LUAD,57688,ZSWIM6,0.99292,-0.109050574667476
LUAD,285668,C5orf64,0.15194,0.0
LUAD,3796,KIF2A,1e-20,0.814432471002409
LUAD,27292,DIMT1,2.0865e-18,0.243326174965661
LUAD,101180901,IPO11,0.0096513,-0.0051497830418703
LUAD,100130733,LRRC70,0.51643,0.0
LUAD,285671,RNF180,6.7294e-14,-1.32481167034518
LUAD,401190,RGS7BP,0.33103,-0.606915941825205
LUAD,100132916,SHISAL2B,0.016735,0.0
LUAD,285672,SREK1IP1,0.13803,-0.244848846009161
LUAD,10283,CWC27,1.019e-07,0.160422546020414
LUAD,11174,ADAMTS6,8.2555e-10,0.0
LUAD,64105,CENPK,1e-20,2.02928537053126
LUAD,23398,PPWD1,0.0081635,0.037717509554789
LUAD,373,TRIM23,0.85866,-0.159338184606833
LUAD,112441434,SHLD3,1.8202e-19,0.371108090841106
LUAD,80006,TRAPPC13,0.0010749,0.0204540977744278
LUAD,54557,SGTB,0.004125,-0.311170756435392
LUAD,57486,NLN,1e-20,1.58941428529224
LUAD,55914,ERBIN,1.1039e-08,0.209923069374231
LUAD,140890,SREK1,1.5018e-06,0.107566239595831
LUAD,375449,MAST4,0.017738,-0.483416013780488
LUAD,4064,CD180,1.3644e-06,0.843667735891925
LUAD,5295,PIK3R1,3.9444e-11,-1.01473363036621
LUAD,64924,SLC30A5,1e-20,0.353741197579674
LUAD,891,CCNB1,1e-20,2.83917557294682
LUAD,64946,CENPH,1e-20,1.31278744103089
LUAD,92259,MRPS36,0.15917,-0.154172578408771
LUAD,1022,CDK7,1e-20,0.631827637663996
LUAD,202243,CCDC125,3.3348e-12,0.435283094448382
LUAD,102157402,AK6,1.1043e-05,0.141071922144846
LUAD,6880,TAF9,1e-20,0.514701031653867
LUAD,5884,RAD17,8.9944e-13,0.195516517160257
LUAD,153562,MARVELD2,4.4956e-05,0.0050858867273142
LUAD,101928924,AC145146.1,0.00082257,0.0
LUAD,100506658,OCLN,0.69875,-0.293534384713284
LUAD,728340,GTF2H2C,2.6192e-14,0.362967789942951
LUAD,728492,SERF1B,0.0082814,-0.327687364176047
LUAD,6607,SMN2,0.0061939,0.410169920015406
LUAD,8293,SERF1A,0.12454,0.0
LUAD,6606,SMN1,3.6766e-20,0.45361796432077
LUAD,4671,NAIP,0.83001,-0.130249227932885
LUAD,2966,GTF2H2,0.0013586,0.202140399006569
LUAD,55814,BDP1,0.089623,-0.203477105872219
LUAD,64087,MCCC2,1e-20,0.633626796112736
LUAD,9607,CARTPT,0.72275,0.0
LUAD,4131,MAP1B,3.4714e-10,0.270730241405488
LUAD,100616377,MIR4803,0.011705,0.0
LUAD,23107,MRPS27,1e-20,0.24341513255349
LUAD,79810,PTCD2,1e-20,0.499547935414895
LUAD,167465,ZNF366,4.613e-12,-1.59693514238723
LUAD,102477328,LINC02056,0.97166,0.0
LUAD,3842,TNPO1,2.4259000000000003e-19,0.377157615607754
LUAD,100616152,MIR4804,0.0064346,0.0
LUAD,115548,FCHO2,0.033325,-0.429618889194647
LUAD,134285,TMEM171,1e-20,0.84639302085236
LUAD,340090,AC116345.4,0.046227,0.0
LUAD,2297,FOXD1,1.3687e-07,0.0
LUAD,689,BTF3,1e-20,0.344204808764527
LUAD,57763,ANKRA2,1e-20,0.585120812478243
LUAD,84135,UTP15,1e-20,0.38636226266415
LUAD,64283,ARHGEF28,0.00016636,-0.790004924404814
LUAD,104310351,LINC01331,0.98652,-0.372952097911829
LUAD,8507,ENC1,1e-20,1.06618510364993
LUAD,3074,HEXB,3.3216e-05,-0.290465515868582
LUAD,84340,GFM2,3.2277e-16,0.360595812855758
LUAD,10412,NSA2,3.4774e-05,0.159434374864484
LUAD,26049,FAM169A,1.6797e-17,0.0
LUAD,51301,GCNT4,7.6908e-10,-1.65802101538854
LUAD,3156,HMGCR,9.8199e-13,-0.668207170489302
LUAD,51426,POLK,0.15057,-0.377639608787623
LUAD,728780,ANKDD1B,0.0070842,-0.265879959105194
LUAD,134359,POC5,1e-20,0.526930379349741
LUAD,22987,SV2C,0.018483,0.0
LUAD,10788,IQGAP2,1.3232e-05,-0.980088902876013
LUAD,2151,F2RL2,9.3228e-06,0.0
LUAD,2149,F2R,0.037795,-0.338742102158712
LUAD,2150,F2RL1,1e-20,1.08898340870397
LUAD,170591,S100Z,0.0085916,0.0
LUAD,1393,CRHBP,0.28975,0.0
LUAD,55109,AGGF1,0.00026411,0.0851272554540133
LUAD,84327,ZBED3,2.2581e-12,-0.888510381767155
LUAD,677828,SNORA47,0.00012381,0.0
LUAD,728723,ZBED3-AS1,0.47995,-0.404709826696679
LUAD,55255,WDR41,0.010417,-0.270578012249747
LUAD,23440,OTP,0.19931,0.0
LUAD,6902,TBCA,3.9339e-15,0.322785569088811
LUAD,101929154,AC108482.2,0.2746,0.0
LUAD,8546,AP3B1,3.9939e-07,0.133471253746017
LUAD,728769,SCAMP1-AS1,0.1543,-0.0594400065276729
LUAD,9522,SCAMP1,3.8225e-05,0.0640752755440579
LUAD,10184,LHFPL2,0.67685,-0.0843024515598761
LUAD,411,ARSB,0.043156,-0.194606992183677
LUAD,29958,DMGDH,1e-20,0.468843942974637
LUAD,23743,BHMT2,1e-20,0.593693786444857
LUAD,635,BHMT,0.18983,0.0
LUAD,133746,JMY,0.010678,-0.0414585038573497
LUAD,9456,HOMER1,0.00071663,-0.630240804542025
LUAD,167153,TENT2,4.1756e-05,0.130494381768205
LUAD,202333,CMYA5,1.4509e-13,0.0
LUAD,345778,MTX3,5.4421e-06,0.12163146318599
LUAD,7060,THBS4,0.0013051,0.271000715643851
LUAD,256987,SERINC5,0.00054328,-0.381599760072875
LUAD,9765,ZFYVE16,0.56186,-0.186767072966928
LUAD,167555,FAM151B,0.030638,-0.0504262676488482
LUAD,340120,ANKRD34B,5.4554e-16,0.0
LUAD,103689917,LINC01337,0.040826,0.0
LUAD,1719,DHFR,1e-20,0.78136579531544
LUAD,4437,MSH3,0.0015465,0.110318694423704
LUAD,102524628,RASGRF2-AS1,5.3111e-09,0.0
LUAD,5924,RASGRF2,3.6997e-07,0.016634362136802
LUAD,100131067,CKMT2-AS1,3.1542e-06,0.050556832570776
LUAD,1160,CKMT2,7.5511e-05,-0.341369182931167
LUAD,84240,ZCCHC9,1e-20,0.388921307940871
LUAD,23635,SSBP2,3.0689e-11,-0.825923575500265
LUAD,83734,ATG10,2.8754e-09,0.104831198735247
LUAD,6228,RPS23,0.44393,-0.192583618230187
LUAD,92270,ATP6AP1L,0.039354,-0.0798408032359697
LUAD,100616297,MIR3977,0.041503,0.0
LUAD,153339,TMEM167A,1e-20,0.328399663115678
LUAD,677765,SCARNA18,0.00071885,0.0
LUAD,7518,XRCC4,1e-20,0.558656035555676
LUAD,1462,VCAN,1e-20,1.37207477274813
LUAD,105379054,VCAN-AS1,0.010853,0.0
LUAD,1404,HAPLN1,0.019488,0.0
LUAD,10085,EDIL3,0.011905,-1.15317667899112
LUAD,1350,COX7C,6.922e-10,0.307762576546151
LUAD,100422887,MIR4280,0.17439,0.0
LUAD,5921,RASA1,6.1936e-07,0.0834687452827743
LUAD,902,CCNH,0.11939,-0.0431999294086186
LUAD,153396,TMEM161B,1.5905e-08,0.180442278969881
LUAD,100505894,TMEM161B-AS1,2.293e-06,0.388428147621916
LUAD,645323,LINC00461,0.0027221,0.0
LUAD,109729137,MEF2C-AS2,0.0010712,0.0
LUAD,4208,MEF2C,0.00081983,-0.644189220201203
LUAD,101929423,MEF2C-AS1,0.0021644,-0.189033824390017
LUAD,1070,CETN3,0.00070125,0.0763418835932659
LUAD,731157,AC093510.1,0.00078673,0.0
LUAD,153364,MBLAC2,0.055913,-0.0814734033573766
LUAD,10622,POLR3G,1e-20,0.466009373343001
LUAD,116068,LYSMD3,0.0059075,-0.25719894903731
LUAD,84059,ADGRV1,0.0053825,-0.774118592583672
LUAD,100505994,LUCAT1,1.0589e-18,2.58024909045985
LUAD,57561,ARRDC3,0.44544,-0.348097268361919
LUAD,100129716,ARRDC3-AS1,0.0013625,0.0
LUAD,441094,NR2F1-AS1,0.00070042,-0.0770066445305366
LUAD,7025,NR2F1,1.9897e-07,-0.945515081857693
LUAD,83989,FAM172A,0.028818,-0.331571814224608
LUAD,285600,KIAA0825,0.00077662,-0.0937622210154582
LUAD,84250,SLF1,4.0833e-18,0.702468349889769
LUAD,79772,MCTP1,0.19415,-0.614895421759801
LUAD,153643,FAM81B,0.0033571,-1.41249530471639
LUAD,9652,TTC37,0.15557,-0.0247909690912504
LUAD,153642,ARSK,0.43971,-0.275763715204341
LUAD,285601,GPR150,0.75179,0.0
LUAD,317671,RFESD,3.2727e-11,0.0
LUAD,83890,SPATA9,1.1736e-05,0.0
LUAD,22836,RHOBTB3,5.1633e-13,0.311931857866534
LUAD,2745,GLRX,0.00020479,-0.549951369860379
LUAD,202299,LINC01554,0.00023262,0.0
LUAD,22936,ELL2,0.17031,0.157801054428154
LUAD,101929710,AC104123.1,0.00066306,0.0
LUAD,5122,PCSK1,0.00020542,0.0
LUAD,831,CAST,0.1112,-0.179801951774982
LUAD,51752,ERAP1,0.3655,-0.232176269910976
LUAD,64167,ERAP2,0.22778,-0.556671351722351
LUAD,4012,LNPEP,0.7688,-0.260308805655338
LUAD,167410,LIX1,0.05839,0.0
LUAD,55781,RIOK2,0.012114,0.0448915724761738
LUAD,102546227,LINC01340,0.0091169,0.0
LUAD,109729164,LINC02234,0.045708,0.0
LUAD,285704,RGMB,0.76798,-0.210517532848066
LUAD,503569,RGMB-AS1,4.7676e-06,0.0
LUAD,1105,CHD1,0.0069985,0.0471418624244108
LUAD,345757,FAM174A,1.6401e-08,-0.459866126076924
LUAD,7903,ST8SIA4,3.993e-13,0.336974636635077
LUAD,100302288,MIR548P,0.018136,0.0
LUAD,353189,SLCO4C1,6.6429e-13,-1.92853601305905
LUAD,285708,LINC00491,2.0786000000000002e-19,0.0
LUAD,5066,PAM,3.8435e-14,0.23134995896629
LUAD,54826,GIN1,0.049575,-0.193922825351828
LUAD,23262,PPIP5K2,6.4431e-06,0.108654139174177
LUAD,102467212,LINC02115,0.022888,0.0
LUAD,83594,NUDT12,0.17647,-0.195146646932118
LUAD,1946,EFNA5,1e-20,1.20409915113533
LUAD,64839,FBXL17,4.5613e-09,-0.379540128122199
LUAD,100652853,LINC01023,0.38296,-0.299106858786987
LUAD,2241,FER,1.8945e-05,-0.823634848721865
LUAD,285638,AC008467.1,0.001594,0.0
LUAD,9867,PJA2,1.9858e-12,-0.518422543742735
LUAD,4124,MAN2A1,1e-20,0.492793213388491
LUAD,642987,TMEM232,9.7894e-05,-1.49467161164755
LUAD,91137,SLC25A46,0.065266,-0.172041885806126
LUAD,85480,TSLP,1.6535e-05,-0.600269753509005
LUAD,134430,WDR36,2.0709e-19,0.281572141381665
LUAD,814,CAMK4,0.014932,-0.167357927738514
LUAD,134429,STARD4,6.7539e-13,-1.02836529125997
LUAD,100505678,STARD4-AS1,0.00071023,0.0353124806866867
LUAD,9315,NREP,5.5633e-09,0.192929380838358
LUAD,64097,EPB41L4A,1.4715e-07,-0.942404333055252
LUAD,654322,SNORA13,0.00080655,0.0
LUAD,54508,EPB41L4A-DT,1.8545e-11,-1.20265117878287
LUAD,324,APC,2.7825e-08,-0.743129085558566
LUAD,6728,SRP19,3.1466e-05,0.037014450924717
LUAD,7905,REEP5,4.0862e-16,-0.434039411991221
LUAD,167227,DCP2,0.038876,-0.145257575412613
LUAD,4163,MCC,6.3192e-12,-1.46171238254662
LUAD,64848,YTHDC2,0.00857,-0.0184676663318836
LUAD,3781,KCNN2,0.04148,-0.533737177365983
LUAD,55521,TRIM36,0.055176,-0.598504142042573
LUAD,5229,PGGT1B,0.53984,-0.227822651004366
LUAD,153733,CCDC112,5.337e-10,0.250858537380227
LUAD,56929,FEM1C,1.0234e-05,-0.523466188189415
LUAD,51014,TMED7,1.2506e-05,0.104469266556029
LUAD,1036,CDO1,3.7642e-18,-3.10264303083758
LUAD,9140,ATG12,1.3407e-12,0.195749407845355
LUAD,1176,AP3S1,1e-20,0.40888449548766
LUAD,107986443,LINCADL,0.23816,0.0
LUAD,206338,LVRN,0.051546,0.0
LUAD,644100,ARL14EPL,0.059886,0.0
LUAD,51397,COMMD10,2.1772e-05,0.200963649691063
LUAD,57556,SEMA6A,5.0458e-15,-2.86417494782202
LUAD,101927233,SEMA6A-AS1,0.87419,-0.447843644362086
LUAD,285605,DTWD2,0.46599,-0.167731593266749
LUAD,100422885,MIR1244-2,1.0825e-18,0.381819580348267
LUAD,1657,DMXL1,9.4257e-05,-0.547179051895994
LUAD,100847085,MIR5706,0.00075195,0.0
LUAD,25816,TNFAIP8,0.0084478,0.0361190437507004
LUAD,3295,HSD17B4,1e-20,-0.952116416755195
LUAD,51334,PRR16,0.00056166,0.109319631572741
LUAD,153443,SRFBP1,7.0288e-05,0.189831612858881
LUAD,4015,LOX,1.2507e-07,0.387155568209233
LUAD,133923,ZNF474,0.0032459,-0.835115615258218
LUAD,9627,SNCAIP,0.58671,-0.893992587200751
LUAD,6643,SNX2,1e-20,-0.645958875101027
LUAD,28966,SNX24,8.4067e-16,-0.655012111170379
LUAD,5480,PPIC,1e-20,0.513118969401659
LUAD,93166,PRDM6,2.7698e-06,-1.01008561174503
LUAD,153241,CEP120,0.00043906,-0.400962314067121
LUAD,1456,CSNK1G3,0.0034801,0.0600793141899815
LUAD,57507,ZNF608,0.00024979,-0.611123000428716
LUAD,101927460,LINC02240,1.5198e-07,0.0
LUAD,65983,GRAMD2B,1e-20,0.896866359586797
LUAD,501,ALDH7A1,2.2605e-12,0.22957123838364
LUAD,51808,PHAX,0.68572,-0.0409996848750264
LUAD,389320,TEX43,0.10788,0.0
LUAD,4001,LMNB1,1e-20,1.7740112986714
LUAD,401207,C5orf63,6.2683e-10,0.310086482242846
LUAD,84466,MEGF10,7.5668e-07,0.0
LUAD,133619,PRRC1,1e-20,0.600260442213603
LUAD,728586,CCDC192,4.8797e-12,0.0
LUAD,644873,LINC01184,1.65e-05,0.0816713637831341
LUAD,6558,SLC12A2,4.3569e-16,0.327890134847286
LUAD,2201,FBN2,0.057101,0.0
LUAD,28965,SLC27A6,2.8248e-07,-0.923719678749389
LUAD,51015,ISOC1,0.66884,-0.0704789743730424
LUAD,100616175,MIR4633,0.00035814,0.0
LUAD,337876,CHSY3,0.60043,-0.444083339086391
LUAD,3094,HINT1,9.7135e-09,0.3496307744399
LUAD,90624,LYRM7,0.0070594,-0.249101781550131
LUAD,56990,CDC42SE2,1.8435e-18,0.266694731364179
LUAD,51735,RAPGEF6,0.28702,-0.12401801665237
LUAD,96459,FNIP1,0.19155,-0.118605804104053
LUAD,23305,ACSL6,1.7121e-07,0.0
LUAD,1437,CSF2,0.00086691,-0.108010332570209
LUAD,100861518,P4HA2-AS1,0.024517,0.0
LUAD,8974,P4HA2,0.0026003,0.0269533067968778
LUAD,8572,PDLIM4,1.0728e-16,1.01513975928031
LUAD,6583,SLC22A4,0.0017176,-0.746997310969863
LUAD,553103,MIR3936HG,0.079393,-0.13683421497389
LUAD,6584,SLC22A5,0.088962,0.0769741436789248
LUAD,3659,IRF1,0.00063184,-0.502243308505683
LUAD,10111,RAD50,1.3169e-06,0.0
LUAD,101927761,TH2LCRR,1.7937e-06,0.0
LUAD,3596,IL13,0.044676,0.0
LUAD,3565,IL4,0.00026684,0.0
LUAD,11127,KIF3A,0.98391,-0.049804361862404
LUAD,645121,CCNI2,1e-20,0.0
LUAD,23176,SEPT8,2.2988e-07,0.140087421161446
LUAD,134548,SOWAHA,0.0017163,0.0
LUAD,134549,SHROOM1,1.5285e-14,0.33288521587199
LUAD,2661,GDF9,1.713e-09,0.0
LUAD,27089,UQCRQ,1e-20,0.626723062528892
LUAD,116842,LEAP2,8.4476e-05,0.0591926622265147
LUAD,27125,AFF4,0.24237,-0.0688355837741184
LUAD,54819,ZCCHC10,0.38383,-0.0341189808091487
LUAD,3308,HSPA4,1e-20,0.366128887019979
LUAD,23105,FSTL4,3.5301e-18,0.799122070228776
LUAD,56951,C5orf15,7.3375e-14,0.226072565801264
LUAD,7416,VDAC1,1e-20,0.656391069236209
LUAD,6932,TCF7,0.0017789,0.159042625299368
LUAD,6500,SKP1,0.75497,-0.0509090983436694
LUAD,5515,PPP2CA,0.021189,0.10262174655108
LUAD,51265,CDKL3,2.0756e-05,0.0
LUAD,7320,UBE2B,1.0001e-06,-0.2742232980736
LUAD,91368,CDKN2AIPNL,1e-20,0.485613837999577
LUAD,101927934,LINC01843,1e-20,0.395062799517578
LUAD,23338,JADE2,0.82824,-0.0941700052309693
LUAD,51128,SAR1B,2.9487e-18,0.198781752130531
LUAD,10802,SEC24A,1e-20,0.72868879784248
LUAD,819,CAMLG,0.90271,-0.0591196983738916
LUAD,9879,DDX46,7.0872e-08,0.140235137478182
LUAD,134553,C5orf24,4.7252e-05,-0.390213713837347
LUAD,79770,TXNDC15,0.095661,-0.13597172918994
LUAD,84105,PCBD2,7.5766e-11,0.366004754669029
LUAD,347732,CATSPER3,2.4458e-11,0.0
LUAD,5307,PITX1,1e-20,3.23771666769931
LUAD,100996485,C5orf66,1.1062e-10,0.0
LUAD,497189,TIFAB,8.1789e-09,0.0
LUAD,9547,CXCL14,5.1695e-17,2.46298303787654
LUAD,153328,SLC25A48,2.3073e-05,0.0
LUAD,3578,IL9,0.31776,0.0
LUAD,3950,LECT2,0.021201,0.0
LUAD,7045,TGFBI,1.572e-11,0.210030327350857
LUAD,4090,SMAD5,1.2593e-07,0.154053330537498
LUAD,389332,SMIM32,0.012727,0.0
LUAD,6695,SPOCK1,2.2042e-19,1.39999135066418
LUAD,26249,KLHL3,0.24773,-0.368092085678412
LUAD,100126343,MIR874,0.061615,0.0
LUAD,10949,HNRNPA0,0.24881,-0.164742508262636
LUAD,27039,PKD2L2,0.0011988,0.0
LUAD,51306,FAM13B,3.0594e-12,-0.859467318851785
LUAD,8382,NME5,0.0020707,-0.706602368052496
LUAD,10902,BRD8,1.0032e-13,0.303880983611117
LUAD,10112,KIF20A,1e-20,3.31143871272024
LUAD,8697,CDC23,5.5472e-13,0.208387009906445
LUAD,2676,GFRA3,8.7939e-16,1.63506010661798
LUAD,995,CDC25C,1e-20,2.19597745864259
LUAD,100128966,FAM53C,0.0017712,-0.219278893168165
LUAD,51780,KDM3B,0.0072952,0.0375666073530652
LUAD,51308,REEP2,8.9312e-15,0.711054321812066
LUAD,1958,EGR1,2.1577e-07,-1.77447143574087
LUAD,2107,ETF1,4.4418e-16,-0.56865726632932
LUAD,3313,HSPA9,1e-20,0.506949881425113
LUAD,26785,SNORD63,1.7212e-05,0.0
LUAD,1495,CTNNA1,0.61174,-0.0835802307454836
LUAD,105379194,AC034243.1,0.00053718,0.0
LUAD,26045,LRRTM2,0.0013171,0.0
LUAD,64374,SIL1,1e-20,0.460618497084825
LUAD,109616975,SNORA74D,0.00043259,0.0
LUAD,26821,SNORA74A,0.00073662,0.0
LUAD,51247,PAIP2,1.0098e-10,-0.255899370893361
LUAD,9963,SLC23A1,0.099532,-0.232660756790275
LUAD,51237,MZB1,1e-20,1.90329186048608
LUAD,389333,PROB1,6.4305e-15,0.779140729754585
LUAD,202051,SPATA24,3.8419e-08,0.541160175330482
LUAD,202052,DNAJC18,2.4868e-16,-0.847268456632436
LUAD,641700,ECSCR,2.1225e-20,-2.26020584322202
LUAD,111064649,SMIM33,8.2342e-05,0.0
LUAD,7322,UBE2D2,2.558e-13,0.186117811573463
LUAD,51523,CXXC5,1e-20,0.589057650339371
LUAD,111082989,CXXC5-AS1,0.051791,0.0
LUAD,84249,PSD2,0.093786,0.0
LUAD,9542,NRG2,0.44285,0.0
LUAD,5813,PURA,0.0023911,-0.639976602725638
LUAD,492311,IGIP,2.1719e-11,-0.997934311986852
LUAD,101929719,AC011379.2,0.54425,-0.859502276494877
LUAD,84418,CYSTM1,2.4759e-12,-0.903544691325514
LUAD,5201,PFDN1,0.81809,0.0288934558213896
LUAD,1839,HBEGF,2.1231e-12,-2.60445543370531
LUAD,83697,SLC4A9,0.065363,0.0
LUAD,54882,ANKHD1,4.7456e-06,0.0
LUAD,10011,SRA1,1e-20,0.371449411951793
LUAD,8637,EIF4EBP3,0.31235,-0.243369231481281
LUAD,10307,APBB3,1.436e-09,0.488473166590126
LUAD,113829,SLC35A4,8.7987e-05,-0.210922661553887
LUAD,929,CD14,0.027849,-0.56971839699163
LUAD,4695,NDUFA2,1.0233e-07,0.286750474807601
LUAD,55374,TMCO6,1.3894e-19,0.4647187117679
LUAD,3550,IK,0.059147,-0.0820610237228458
LUAD,54853,WDR55,1e-20,0.506222934890108
LUAD,23438,HARS2,1e-20,0.573442531060376
LUAD,153527,ZMAT2,0.00038133,0.0789853342542236
LUAD,56664,VTRNA1-1,0.041136,0.0
LUAD,56663,VTRNA1-2,0.038459,0.0
LUAD,56662,VTRNA1-3,0.082889,0.0
LUAD,56146,PCDHA2,0.00022231,0.0
LUAD,56145,PCDHA3,6.035e-06,0.0
LUAD,56144,PCDHA4,5.452e-08,0.0
LUAD,56143,PCDHA5,0.0029715,0.0
LUAD,56142,PCDHA6,2.6054e-05,0.0
LUAD,56141,PCDHA7,6.6068e-08,0.0
LUAD,9752,PCDHA9,0.062749,0.0
LUAD,56139,PCDHA10,4.0424e-09,-0.277389698810864
LUAD,56138,PCDHA11,1e-20,0.0
LUAD,56137,PCDHA12,0.00043208,-0.369606070031838
LUAD,56136,PCDHA13,0.00021924,0.0
LUAD,56135,PCDHAC1,7.0619e-09,-0.0389431970877681
LUAD,56134,PCDHAC2,0.28711,-0.951587794814754
LUAD,29930,PCDHB1,0.024717,0.0
LUAD,56133,PCDHB2,1e-20,0.605438221100568
