Cancer type,NCBI gene id,Gene symbol,FDR adjusted p-value,log2 fold change
BRCA,55108,BSDC1,0.020555,-0.0962459965603263
BRCA,653121,ZBTB8A,2.637e-06,-0.319496545638279
BRCA,339487,ZBTB8OS,1e-20,0.227543822611846
BRCA,5928,RBBP4,4.4648e-13,0.176743834055803
BRCA,81493,SYNC,5.8647e-05,-0.665776736553155
BRCA,57648,KIAA1522,3.8033e-16,0.391578069603417
BRCA,64766,S100PBP,0.21655,0.0392882165772712
BRCA,252995,FNDC5,0.11277,-1.27251668071739
BRCA,3208,HPCA,6.4803e-10,0.0
BRCA,113452,TMEM54,1e-20,1.00368795206204
BRCA,127544,RNF19B,1.8125e-16,0.286285205948189
BRCA,204,AK2,6.5292e-08,0.034551991306664
BRCA,113451,AZIN2,1e-20,0.471417702292061
BRCA,55223,TRIM62,1e-20,0.645950976306811
BRCA,149076,ZNF362,2.1175e-06,-0.20197456622857
BRCA,1912,PHC2,0.57314,-0.118865047374195
BRCA,100500853,MIR3605,0.00070197,0.0
BRCA,7579,ZSCAN20,0.00075098,-0.0790558681025745
BRCA,114784,CSMD2,9.3152e-19,0.0
BRCA,84970,C1orf94,3.8662e-05,0.0
BRCA,113444,SMIM12,0.39693,-0.0983890849422697
BRCA,2709,GJB5,0.034738,-1.26697277419341
BRCA,127534,GJB4,2.3301e-05,0.0
BRCA,2707,GJB3,7.8204e-13,-0.822118274729345
BRCA,2701,GJA4,4.1192e-10,-0.868828591774779
BRCA,58512,DLGAP3,1.3392e-16,0.0
BRCA,9204,ZMYM6,0.045326,-0.151785311719089
BRCA,79830,ZMYM1,0.15272,-0.131841130562204
BRCA,6421,SFPQ,9.3787e-08,0.22569754482062
BRCA,9202,ZMYM4,0.74199,-0.0203855118345509
BRCA,79932,KIAA0319L,3.9728e-09,0.199345933759093
BRCA,23154,NCDN,1e-20,0.657935038162186
BRCA,339488,TFAP2E,0.0001351,-0.410188099617448
