Cancer type,NCBI gene id,Gene symbol,FDR adjusted p-value,log2 fold change
COAD,29902,FAM216A,1.1161e-19,0.954933780449508
COAD,51699,VPS29,0.016067,0.136406458055547
COAD,144715,RAD9B,0.00030089,0.0
COAD,160760,PPTC7,0.0057919,-0.342335158709823
COAD,79600,TCTN1,1.9961e-15,0.860869648225026
COAD,84329,HVCN1,3.9283e-07,-1.383237866906
COAD,5501,PPP1CC,0.0050891,-0.225997532643301
COAD,4633,MYL2,0.13722,0.0
COAD,100131138,LINC01405,0.09493,0.0
COAD,105369980,AC002351.1,0.069733,0.0
COAD,23316,CUX2,0.3181,0.0
COAD,144717,PHETA1,0.25771,0.16428528305486
COAD,10019,SH2B3,4.4217e-05,-0.648991533112364
COAD,6311,ATXN2,1.6008e-11,0.501861179892079
COAD,102723619,ATXN2-AS,9.2507e-17,0.0271540515037266
COAD,8315,BRAP,1.2138e-09,0.16619823589254
COAD,80724,ACAD10,0.00080474,-0.353290552615128
COAD,217,ALDH2,1.247e-07,-0.464335266344776
COAD,102465456,MIR6761,0.0041574,0.0
COAD,51275,MAPKAPK5-AS1,0.00092122,0.260029929782703
COAD,8550,MAPKAPK5,5.9511e-19,0.430260502282969
COAD,89894,TMEM116,0.1187,-0.0284617928396081
COAD,10961,ERP29,0.34231,-0.007364766819392
COAD,80018,NAA25,1e-20,1.16495971603415
COAD,100500889,MIR3657,0.0019018,0.0
COAD,10906,TRAFD1,0.00062854,-0.204654083533151
COAD,283450,HECTD4,0.34675,-0.0038149736841662
COAD,102465519,MIR6861,0.15781,0.0
COAD,6128,AC004086.1,1e-20,0.536810828593875
COAD,5781,PTPN11,6.7166e-18,0.718683121314111
COAD,22895,RPH3A,0.050094,0.0
COAD,4938,AC004551.1,0.00080504,-0.402521651642986
COAD,4940,OAS3,3.9298e-11,0.862874039745403
COAD,4939,OAS2,2.2442e-10,0.681551001306356
COAD,1840,DTX1,0.012749,-0.620938411985626
COAD,8437,RASAL1,1.2524e-17,0.715935876205003
COAD,387885,CFAP73,0.00087775,0.0
COAD,79039,DDX54,1e-20,0.642644300591085
COAD,84934,RITA1,0.06334,0.104014244379682
COAD,115811,IQCD,0.42014,-0.236448905828878
COAD,53373,TPCN1,1.7389e-05,-0.43099611206389
COAD,102465457,MIR6762,0.30975,0.0
COAD,80024,SLC8B1,1.9736e-09,-0.580399310610332
COAD,196463,PLBD2,3.4259e-11,0.596207102307849
COAD,10993,SDS,0.31083,0.0571114837115591
COAD,113675,SDSL,4.0022e-13,-0.691498994820324
COAD,64211,LHX5,0.15304,0.0
COAD,100506465,LINC01234,1.4003000000000002e-19,0.0
COAD,9904,RBM19,1e-20,0.887481681395141
COAD,6910,TBX5,0.025023,0.0
COAD,255480,TBX5-AS1,0.3181,0.0
COAD,6926,TBX3,3.371e-05,0.778666787287093
COAD,23389,MED13L,0.036804,-0.0885394571675807
COAD,693205,MIR620,0.0030753,0.0
COAD,100616309,MIR4472-2,0.083674,0.0
COAD,100287569,LINC00173,4.0015e-09,0.0
COAD,643246,MAP1LC3B2,4.9103e-05,-0.332575339086871
COAD,84900,RNFT2,1e-20,1.24000896473507
COAD,8739,HRK,0.46096,0.0
COAD,26259,FBXW8,1.2756e-08,0.399444390393013
COAD,100506551,AC127164.1,0.00036988,0.0
COAD,54997,TESC,1e-20,4.01669464426018
COAD,23014,FBXO21,1.2288e-11,0.409780535924009
COAD,4842,NOS1,0.058289,0.0
COAD,283455,KSR2,0.02756,0.0
COAD,5985,RFC5,1e-20,0.743824128226992
COAD,55884,WSB2,2.0103e-13,-0.583888798145277
COAD,54621,VSIG10,6.3181e-07,-0.63921067084546
COAD,5037,PEBP1,0.88776,0.0127020044042579
COAD,51347,TAOK3,2.2388e-08,-0.454062451817186
COAD,64426,SUDS3,1.1581e-06,0.18929711102864
COAD,84530,SRRM4,0.20097,0.0
COAD,26353,HSPB8,0.0019304,-3.04241209915958
COAD,160777,CCDC60,0.0055044,0.0
COAD,387890,TMEM233,0.0079774,0.0
COAD,5564,PRKAB1,0.61007,-0.0019065009010874
COAD,11113,CIT,1e-20,1.21447293158946
COAD,92558,BICDL1,1e-20,1.09034962541954
COAD,11021,RAB35,0.3924,-0.0427197536253211
COAD,10985,GCN1,3.8066e-15,0.517229877486871
COAD,6175,RPLP0,9.9789e-14,0.433764641561931
COAD,5829,PXN,6.4278e-05,-0.338552763903227
COAD,26834,RNU4-2,0.00032602,0.335711910320462
COAD,26835,RNU4-1,0.00067064,0.0
COAD,23409,SIRT4,0.00030255,-0.439357178474257
COAD,5319,PLA2G1B,0.1828,0.0
COAD,4440,MSI1,0.018691,-0.806164634107425
COAD,1337,COX6A1,1.029e-09,-0.543684524568362
COAD,51499,TRIAP1,1e-20,0.633530337093003
COAD,283459,GATC,1e-20,0.615894360273047
COAD,8683,SRSF9,2.6896e-10,0.26184393674657
COAD,8655,DYNLL1,0.41082,-0.0159397399432584
COAD,100506668,NRAV,4.2488e-15,0.598992374269538
COAD,84274,COQ5,2.7395e-05,-0.243375940620654
COAD,9921,RNF10,1.5967e-12,-0.331403301038748
COAD,51367,POP5,1.6432e-10,0.300741630452834
COAD,9478,CABP1,0.2402,-0.829869588855499
COAD,9761,MLEC,0.00020344,0.12036748702696
COAD,84747,UNC119B,0.21941,-0.162850977510221
COAD,35,ACADS,2.4851e-18,-2.66617131093617
COAD,121665,SPPL3,0.32752,-0.165932094135329
COAD,283460,HNF1A-AS1,0.56357,-0.246415778085568
COAD,6927,HNF1A,7.8229e-10,0.444372210018858
COAD,64897,C12orf43,0.0066634,0.280969643968255
COAD,8638,OASL,4.7059e-05,-1.39748206482481
COAD,5027,P2RX7,0.41317,-0.291603558030565
COAD,5025,P2RX4,2.032e-13,-1.55208829173855
COAD,10645,CAMKK2,0.0086284,-0.122125133894278
COAD,51433,ANAPC5,1e-20,0.425419739661555
COAD,80196,RNF34,4.8516e-07,0.153135505874268
COAD,84678,KDM2B,1.0398000000000001e-19,0.536940543235584
COAD,102465665,MIR7107,0.48306,0.0
COAD,283385,MORN3,0.0010288,0.0
COAD,144404,TMEM120B,1e-20,0.838788883241612
COAD,54509,RHOF,1.4643e-09,-2.05183183581536
COAD,338799,LINC01089,0.0065422,0.544542474503809
COAD,23067,SETD1B,0.95729,-0.0051154318298525
COAD,3242,HPD,0.32155,0.0
COAD,5715,PSMD9,0.010342,-0.0216372250456073
COAD,605,BCL7A,8.3813e-18,0.841121840088815
COAD,100506691,AC156455.1,6.3894e-12,1.05548225440443
COAD,22877,MLXIP,1.9311e-09,-0.88709145261296
COAD,254050,LRRC43,1.4294e-10,0.0
COAD,79369,B3GNT4,6.6456e-12,0.0
COAD,56616,DIABLO,1.0781e-05,0.0
COAD,65082,VPS33A,8.8816e-12,0.159063502189441
COAD,6249,CLIP1,0.75045,0.119983540953642
COAD,55596,ZCCHC8,2.2165e-06,0.151803605745494
COAD,65117,RSRC2,2.5154e-10,0.32607202820826
COAD,9735,KNTC1,1e-20,1.32074458781452
COAD,338442,HCAR2,0.00059083,0.0
COAD,8843,HCAR3,9.0057e-05,0.0
COAD,27198,HCAR1,4.9266e-10,0.0
COAD,8562,DENR,1e-20,0.712354925051537
COAD,84660,CCDC62,0.011006,0.0
COAD,9026,HIP1R,4.2954e-05,0.233639944201525
COAD,79720,VPS37B,2.8423e-09,-0.597910812539922
COAD,23457,ABCB9,0.86238,-0.154812915026888
COAD,79676,OGFOD2,0.00072994,0.0
COAD,51329,ARL6IP4,3.6061e-09,0.0
COAD,57605,PITPNM2,3.4986e-06,-0.395420489494522
COAD,100422931,MIR4304,0.059858,0.0
COAD,100507091,PITPNM2-AS1,0.0030173,0.0
COAD,10198,MPHOSPH9,3.4683e-15,0.513318109644134
COAD,91574,C12orf65,9.7773e-19,0.457642800378207
COAD,8099,CDK2AP1,7.1097e-12,0.512556123835803
COAD,55206,SBNO1,1.1003e-13,0.336182819632452
COAD,387893,KMT5A,8.9641e-12,0.358300736850801
COAD,196383,RILPL2,1.0284e-09,0.44517443324695
COAD,11066,SNRNP35,0.86911,0.0060986826353342
COAD,353116,RILPL1,2.1128e-05,0.866094763700658
COAD,100500909,MIR3908,0.31759,0.0
COAD,10959,TMED2,1e-20,0.541958177379312
COAD,57696,DDX55,1e-20,1.21672601918453
COAD,109616977,SNORA9B,0.00084936,0.0976107966264223
COAD,1967,EIF2B1,2.0309e-12,0.238933682813164
COAD,2967,GTF2H3,1e-20,0.721410904631025
COAD,79867,TCTN2,2.5607e-12,0.614741243797611
COAD,23545,ATP6V0A2,0.0050421,0.0230170549377048
COAD,196385,DNAH10,0.050914,0.0
COAD,80212,CCDC92,0.5516,0.0548138552867774
COAD,144348,ZNF664,1.8524e-08,0.235798315454814
COAD,100533183,RFLNA,4.6185e-08,-0.861727238328466
COAD,9612,NCOR2,2.5147e-05,0.283844447878144
COAD,102466204,MIR6880,0.14241,0.0
COAD,949,SCARB1,1.5376e-14,0.668499596980245
COAD,7316,UBC,4.5191e-06,-0.232244130589569
COAD,100847004,MIR5188,0.00078204,0.0
COAD,57647,DHX37,1e-20,0.835103984275315
COAD,140707,BRI3BP,0.016287,0.0670184890106143
COAD,65985,AACS,0.021637,0.125151325375306
COAD,114795,TMEM132B,0.84925,0.0
COAD,400084,LINC00939,0.0019619,0.0
COAD,101927464,LINC02359,0.087955,0.0
COAD,100996671,AC006065.4,0.074759,0.0
COAD,100507206,LINC00943,0.0035329,0.0
COAD,440117,LINC02372,0.18091,0.0
COAD,101927592,LINC02405,1.9891e-05,0.0
COAD,101927637,LINC02411,0.19562,0.0
COAD,100862680,LINC00507,0.14711,0.0
COAD,105370070,LINC02441,1.1967e-13,-2.64870622875701
COAD,92293,TMEM132C,0.089692,0.0
COAD,100500817,MIR3612,0.098287,0.0
COAD,121260,SLC15A4,5.511e-20,0.502896457713616
COAD,144423,GLT1D1,0.11644,0.0
COAD,283352,TMEM132D-AS1,0.0015599,0.0
COAD,100190940,LINC02418,1e-20,3.75499436450498
COAD,440119,FZD10-AS1,9.9222e-09,-0.0538064436957938
COAD,11211,FZD10,2.5757e-07,0.0
COAD,9271,PIWIL1,2.7093e-11,0.332278283056929
COAD,23504,RIMBP2,0.013073,-0.332278283056929
COAD,2054,STX2,1.7179e-05,1.00593988548087
COAD,5901,RAN,1e-20,1.06644107029263
COAD,283383,ADGRD1,0.00060518,-1.35099900353983
COAD,116437,LINC01257,0.2132,0.0
COAD,6433,SFSWAP,2.0135e-18,0.66601197724426
COAD,4326,MMP17,9.4049e-06,-0.0455197885155819
COAD,8408,ULK1,0.0042376,0.212801544687236
COAD,80324,PUS1,1e-20,1.43665960837979
COAD,57634,EP400,1.7658e-09,0.52978394217151
COAD,677829,SNORA49,7.5542e-05,0.0
COAD,317781,DDX51,1e-20,0.879208982683596
COAD,79050,NOC4L,1e-20,0.858237126965524
COAD,100996246,LINC02361,0.082376,-0.145940360898575
COAD,50614,GALNT9,2.0704e-05,0.0
COAD,57666,FBRSL1,6.0389e-11,0.457823768192566
COAD,102465975,MIR6763,0.0031701,0.0
COAD,100507055,LRCOL1,0.17473,0.0
COAD,22953,P2RX2,0.0030497,0.0
COAD,5426,POLE,6.3672e-13,0.570985268121135
COAD,5827,PXMP2,4.6568e-15,-1.58483554203397
COAD,192111,PGAM5,1e-20,0.916994697073052
COAD,23141,ANKLE2,1e-20,0.583729252285134
COAD,2802,GOLGA3,0.38338,-0.226204337852465
COAD,55743,CHFR,2.8603e-15,-0.607586625660655
COAD,101928530,AC127070.1,0.0069704,0.0
COAD,100289635,ZNF605,4.0349e-11,0.512364684008296
COAD,7574,ZNF26,1.1671e-19,0.964953052900799
COAD,7637,ZNF84,6.2004e-20,0.801766851588032
COAD,7699,ZNF140,5.1106e-13,0.358834460930663
COAD,101060200,ZNF891,0.0010152,0.0
COAD,7556,ZNF10,0.00017883,0.136925636683971
COAD,10795,ZNF268,0.00039225,0.145407324779943
COAD,647589,ANHX,0.3181,0.0
COAD,26080,FAM230C,0.073772,0.0
COAD,107984132,AL137001.2,0.14405,0.0
COAD,7278,TUBA3C,0.25296,0.0
COAD,93492,TPTE2,0.05357,0.0
COAD,100874136,LINC00350,0.068764,0.0
COAD,54737,MPHOSPH8,4.7576e-10,0.262705191702796
COAD,55269,PSPC1,1e-20,0.683009623413245
COAD,9205,ZMYM5,1e-20,0.742049681825552
COAD,7750,ZMYM2,2.1374e-14,0.725959332862468
COAD,2700,GJA3,0.00090504,0.0
COAD,2706,GJB2,0.70038,-0.366050920477338
COAD,10804,GJB6,0.07881,0.0
COAD,51084,CRYL1,1.2557e-07,-0.865816169237546
COAD,100616304,MIR4499,0.0029796,0.0
COAD,8100,IFT88,1e-20,0.557404492213146
COAD,53342,IL17D,7.3971e-05,0.249662564814333
COAD,221143,EEF1AKMT1,1e-20,0.905073579701675
COAD,64328,XPO4,1e-20,1.00715063359585
COAD,26524,LATS2,0.19392,0.0900502012622448
COAD,10284,SAP18,1e-20,0.308969030753534
COAD,221150,SKA3,1e-20,2.11044718349513
COAD,78988,MRPL57,1e-20,0.635073827724455
COAD,100652865,LINC00539,6.5109e-12,0.904330571627076
COAD,253832,ZDHHC20,1e-20,0.539775808674307
COAD,221154,MICU2,0.39164,-0.110191224736508
COAD,2254,FGF9,0.057496,-0.0538064436957938
COAD,100874182,LINC00424,0.17897,0.0
COAD,100506622,AL136962.1,1.2155e-07,0.0
COAD,6445,SGCG,0.00022218,-0.191562650700756
COAD,26278,SACS,6.4599e-10,0.799302649762871
COAD,100506697,LINC00327,0.033053,0.0
COAD,55504,TNFRSF19,3.439e-08,0.0107197647940951
COAD,4285,MIPEP,1e-20,0.679180625702697
COAD,387911,C1QTNF9B,0.013494,0.0
COAD,100313842,MIR2276,0.0091568,0.0
COAD,100874231,SPATA13-AS1,0.00036765,0.0
COAD,338872,C1QTNF9,0.077768,0.0
COAD,100861547,LINC00566,0.021333,0.0
COAD,143,PARP4,0.0056589,-0.0045835535771865
COAD,479,ATP12A,0.018618,0.0
COAD,56163,RNF17,0.12326,0.0
COAD,55835,CENPJ,1e-20,1.21729123322149
COAD,5042,PABPC3,3.8827e-07,0.0
COAD,219287,AMER2,0.3181,0.0
COAD,9107,MTMR6,7.9088e-11,0.384024044613734
COAD,9818,NUP58,1e-20,1.14216288579078
COAD,51761,ATP8A2,0.3658,0.0
COAD,387914,SHISA2,2.9637000000000003e-19,0.906890595608518
COAD,6049,RNF6,2.109e-16,0.388966807283592
COAD,1024,CDK8,1e-20,0.778714847720011
COAD,10810,WASF3,0.38944,-0.154453592679872
COAD,219333,USP12,0.0020492,-0.0289389367048761
COAD,6144,RPL21,7.5539e-14,0.340491782299581
COAD,387496,RASL11A,0.00098888,-0.823094034970421
COAD,2971,GTF3A,1e-20,1.53934229169431
COAD,219402,MTIF3,1e-20,0.379555565554672
COAD,222484,LNX2,0.00017697,0.0223408823582338
COAD,51082,POLR1D,1e-20,0.996756640693693
COAD,3651,PDX1,1e-20,4.03254169727004
COAD,100132234,LINC00543,6.2453e-05,-0.689187937306812
COAD,2322,FLT3,0.52316,0.0
COAD,255967,PAN3,1e-20,0.987443342422972
COAD,2321,FLT1,3.1618e-09,0.515486795019133
COAD,51371,POMP,1e-20,0.861137750919571
COAD,283537,SLC46A3,9.0809e-10,-1.42014690768819
COAD,23281,MTUS2,0.89299,0.0
COAD,6541,SLC7A1,1e-20,1.22211901910941
COAD,5412,UBL3,1.7421e-10,-0.667902143276077
COAD,100874059,LINC00297,0.16162,0.0
COAD,100874146,LINC00365,1.4028e-13,0.31034012061215
COAD,84056,KATNAL1,0.55243,-0.0492915942717238
COAD,100188949,LINC00426,0.28682,-0.29157381204772
COAD,103724387,LINC01058,0.081024,0.0
COAD,171222,UBE2L5,0.267,0.0
COAD,3146,HMGB1,1e-20,0.889113211261843
COAD,10208,USPL1,1e-20,1.06136508672151
COAD,241,ALOX5AP,0.60065,-0.529160709052805
COAD,100874158,LINC00398,0.1308,0.0
COAD,440132,LINC00545,0.015607,0.0
COAD,100507064,TEX26-AS1,0.0027374,0.0
COAD,84935,MEDAG,0.1958,-0.584962500721156
COAD,122046,TEX26,0.11584,0.0
COAD,10808,HSPH1,1e-20,1.71760865099416
COAD,145173,B3GLCT,1.571e-17,0.368675891413295
COAD,122042,RXFP2,0.12599,0.0
COAD,10129,FRY,0.92832,0.0208046151392963
COAD,675,BRCA2,3.8873e-20,1.79327165449808
COAD,90634,N4BP2L1,0.95159,-0.27511755603317
COAD,10443,N4BP2L2,3.818e-07,0.430396649003837
COAD,116828,N4BP2L2-IT2,0.00088677,0.0200576523412535
COAD,23047,PDS5B,2.8336e-13,0.458541077108984
COAD,9365,KL,0.040906,-0.571434115876509
COAD,90627,STARD13,0.018947,-0.29459281810336
COAD,100874241,STARD13-AS,0.00084529,0.0
COAD,5983,RFC3,1e-20,1.89622478052657
COAD,105370158,LINC02343,0.12197,0.0
COAD,100874179,LINC00457,0.022678,0.0
COAD,26960,NBEA,0.015388,-0.72159139877538
COAD,4081,MAB21L1,0.028305,0.0
COAD,100507114,LINC00445,0.13735,0.0
COAD,9201,DCLK1,3.8467e-06,-1.36289064266586
COAD,54937,SOHLH2,0.20708,0.0
COAD,728591,CCDC169,0.16103,0.0
COAD,23111,SPART,3.8835e-05,-1.01948312954922
COAD,100507135,SPART-AS1,0.020105,0.0
COAD,8900,CCNA1,0.28994,0.0
COAD,400120,SERTM1,0.18327,0.0
COAD,5994,RFXAP,1e-20,0.928601380143406
COAD,4093,SMAD9,0.60816,-0.750860035824587
COAD,29880,ALG5,1.726e-16,0.64525673045934
COAD,11340,EXOSC8,1e-20,1.17463289600273
COAD,55578,SUPT20H,4.796400000000001e-19,0.678323100267698
COAD,103695431,LINC01048,0.06161,0.0
COAD,10631,POSTN,6.5616e-14,0.921827188164865
COAD,7223,TRPC4,0.48279,0.0
COAD,100874188,LINC00571,7.9747e-10,0.264236151043547
COAD,51569,UFM1,1e-20,0.651728735013604
COAD,341640,FREM2,1.6416e-07,0.0
COAD,161003,STOML3,0.00084579,0.0
COAD,80209,PROSER1,1e-20,1.05024564417881
COAD,387921,NHLRC3,4.6396e-15,0.645901638516699
COAD,10186,LHFPL6,0.29837,-0.399426297215059
COAD,57511,COG6,1.2639e-17,0.445096189572278
COAD,100422940,MIR4305,0.00514,0.0
COAD,646982,LINC00598,0.0090183,0.0
COAD,2308,FOXO1,6.7203e-05,-0.805690753797457
COAD,10240,MRPS31,1e-20,0.432998453834836
COAD,10166,SLC25A15,1.8366e-16,1.04457758664946
COAD,1997,ELF1,3.153e-05,0.0824861056558286
COAD,11193,WBP4,3.1065e-17,0.601149828848283
COAD,100422878,MIR3168,0.16018,0.0
COAD,89890,KBTBD6,1e-20,0.777106064131012
COAD,101929140,AL354696.2,0.00050259,0.0
COAD,84078,KBTBD7,0.0020279,0.0448317525950345
COAD,9617,MTRF1,1e-20,0.657346608985271
COAD,79612,NAA16,1e-20,1.16359207133385
COAD,28984,RGCC,1.4544e-10,0.659023442185898
COAD,23078,VWA8,7.923e-11,0.328591336641268
COAD,100847026,MIR5006,0.00065805,0.0
COAD,100507240,VWA8-AS1,0.074294,0.0
COAD,160851,DGKH,4.9172e-07,0.786015449847166
COAD,11215,AKAP11,4.9667e-13,0.609619864021541
COAD,105370177,LINC02341,1.0477e-11,0.0
COAD,8600,TNFSF11,1e-20,1.34712971752076
COAD,144809,FAM216B,0.026697,0.0
COAD,94240,EPSTI1,1.8973e-11,1.03903965238916
COAD,29103,DNAJC15,1e-20,0.60021200955076
COAD,55068,ENOX1,0.042828,-0.141432790929296
COAD,160857,CCDC122,2.2302e-11,0.641326624472868
COAD,144811,LACC1,0.00056139,0.141510719627407
COAD,101929212,SMIM2-AS1,2.6803e-06,-1.86974480855957
COAD,79024,SMIM2,0.027843,0.0
COAD,100874377,SMIM2-IT1,0.018592,0.0
COAD,387923,SERP2,0.033165,-0.283701252235677
COAD,400128,TUSC8,1e-20,1.67790568643155
COAD,8848,TSC22D1,0.0011602,-0.20814733003988
COAD,641467,TSC22D1-AS1,1.9194e-06,0.0
COAD,144817,LINC00330,0.38302,0.0
COAD,26747,NUFIP1,1e-20,1.4098411754365
COAD,55425,GPALPP1,1e-20,0.920321744794272
COAD,2963,GTF2F2,1e-20,1.2061785104829
COAD,386618,KCTD4,0.38072,0.0
COAD,7178,TPT1,3.4708e-07,0.231374352843625
COAD,677814,SNORA31,8.1246e-12,0.509949146304311
COAD,253512,SLC25A30,0.59469,-0.198060107646382
COAD,100874259,SLC25A30-AS1,0.12202,0.0
COAD,83548,COG3,8.7896e-10,0.177200937469635
COAD,220081,ERICH6B,0.025049,0.0
COAD,283514,SIAH3,0.14735,0.0
COAD,23091,ZC3H13,1.8673e-11,0.653392630940067
COAD,100509894,CPB2-AS1,0.0067765,0.0
COAD,1361,CPB2,0.04522,0.0
COAD,3936,LCP1,0.00024157,-0.897024212400933
COAD,220416,LRRC63,0.019551,0.0
COAD,80183,RUBCNL,1e-20,1.32487195716591
COAD,101929344,LINC01198,0.018698,0.0
COAD,23143,LRCH1,1e-20,0.924715257435347
COAD,2098,ESD,3.2202e-12,0.235126325257747
COAD,3356,HTR2A,0.1247,0.0
COAD,8803,SUCLA2,0.035592,-0.0456324886544521
COAD,100861549,LINC00562,0.048044,0.0
COAD,55270,NUDT15,2.0175e-19,0.456405684207444
COAD,29079,MED4,1e-20,0.398416099483229
COAD,100873965,MED4-AS1,0.0013648,0.0
COAD,9445,ITM2B,3.235e-16,-0.754232357044863
COAD,100862704,RB1-DT,0.010107,0.0
COAD,5925,RB1,6.6158e-19,0.50868247258623
COAD,10161,LPAR6,0.42052,-0.311514442074326
COAD,1102,RCBTB2,0.00036755,-0.445661997033672
COAD,100129597,LINC00462,0.031307,0.0
COAD,57105,CYSLTR2,0.64012,0.0
COAD,22862,FNDC3A,2.4439e-06,0.120946935921944
COAD,81602,CDADC1,1.3612e-12,0.385003696570289
COAD,81617,CAB39L,0.92505,-0.0698435277027973
COAD,83852,SETDB2,8.6483e-11,0.309365043175753
COAD,51131,PHF11,3.9705e-15,0.427740729820384
COAD,55213,RCBTB1,1e-20,1.13776978600562
COAD,115761,ARL11,0.003774,-0.434946608616182
COAD,84650,EBPL,1e-20,1.13130909783592
COAD,3839,KPNA3,3.9822e-18,0.547197558543929
COAD,57213,SPRYD7,0.00047801,0.0381047773394347
COAD,8847,DLEU2,3.6215e-06,1.46611426730866
COAD,10206,TRIM13,0.0014474,0.009750971344422
COAD,100500908,MIR3613,0.012653,0.0
COAD,283518,KCNRG,0.0011576,0.0
COAD,406950,MIR16-1,0.084778,0.0
COAD,100874074,DLEU1,6.0324e-07,1.30540863316582
COAD,103689915,DLEU7,0.00061933,0.0
COAD,79621,RNASEH2B,1e-20,0.798139993357531
COAD,647166,C13orf42,0.14109,0.0
COAD,220108,FAM124A,0.0085867,-1.03491998434916
COAD,647174,SERPINE3,0.0098335,0.0
COAD,100847003,MIR5693,0.067174,0.0
COAD,26512,INTS6,1.32e-08,0.528140406149735
COAD,100507398,INTS6-AS1,2.041e-05,0.496337601380692
COAD,115825,WDFY2,9.0354e-10,0.487145344396541
COAD,79758,DHRS12,0.00031373,0.0880450569732725
COAD,283521,TMEM272,0.14315,0.0
COAD,83446,CCDC70,0.066556,0.0
COAD,540,ATP7B,3.4291000000000005e-19,0.550101977577361
COAD,440138,ALG11,1.5961e-09,0.31531580354459
COAD,341676,NEK5,6.6079e-11,0.57918014812715
COAD,101929657,AL139082.1,0.033331,0.0
COAD,4752,NEK3,1e-20,0.618405412905525
COAD,55901,THSD1,0.18373,-0.0259952085329446
COAD,51028,VPS36,0.00015182,0.0003813672704641
COAD,26586,CKAP2,1e-20,1.60628256737796
COAD,144983,HNRNPA1L2,1e-20,1.03706670573243
COAD,10910,SUGT1,2.0298e-17,0.679198283337708
COAD,11061,CNMD,0.046289,0.0
COAD,100313778,MIR759,0.098552,0.0
COAD,5100,PCDH8,0.19175,0.0
COAD,10562,OLFM4,0.00020452,-0.0846735779259382
COAD,100507428,LINC00458,0.14706,0.0
COAD,27253,PCDH17,1.2872e-14,1.01221108395087
COAD,81624,DIAPH3,1e-20,1.86882821950873
COAD,100874195,DIAPH3-AS1,0.0026746,0.0
COAD,81550,TDRD3,1.981e-08,0.241957464077299
COAD,100422973,MIR3169,0.3181,0.0
COAD,100874180,LINC00459,0.14784,0.0
COAD,104355293,LINC00376,0.19047,0.0
COAD,144766,LINC00355,0.017907,0.0
COAD,5101,PCDH9,0.070338,0.0
COAD,100874064,PCDH9-AS2,0.051745,0.0
COAD,100874086,PCDH9-AS3,0.053915,0.0
COAD,100874145,LINC00364,0.11294,0.0
COAD,103689913,LINC00383,0.050556,0.0
COAD,57626,KLHL1,0.3181,0.0
COAD,100885781,LINC00348,0.055462,0.0
COAD,1602,DACH1,1e-20,1.96457862673177
COAD,440145,MZT1,1e-20,1.56106484500311
COAD,79866,BORA,1e-20,0.899051996389266
COAD,22894,DIS3,1e-20,0.87557056804285
COAD,10464,PIBF1,1e-20,0.882383362538867
COAD,688,KLF5,0.041382,-0.365953789738895
COAD,11278,KLF12,0.75476,-0.782200373810428
COAD,100507612,LINC00402,0.194,0.0
COAD,100874151,LINC00381,0.03945,0.0
COAD,9882,TBC1D4,1e-20,0.901630439469359
COAD,170622,COMMD6,1.1031e-11,0.441544816752464
COAD,7347,UCHL3,6.9185e-16,0.818797746916774
COAD,101927155,LMO7-AS1,4.2493e-05,1.10433665981474
COAD,4008,LMO7,3.2011e-05,0.252742515032797
COAD,104326189,LMO7DN-IT1,0.034186,0.0
COAD,115207,KCTD12,9.4079e-09,-1.46615090574636
COAD,730249,ACOD1,0.087813,0.0
COAD,1203,CLN5,0.0030109,-0.115372221601623
COAD,26224,FBXL3,1.5827e-07,-0.536321425988422
COAD,100874212,MYCBP2-AS1,0.0024926,0.0
COAD,23077,MYCBP2,2.1141e-09,0.528928465806829
COAD,8796,SCEL,0.0028052,0.0
COAD,122060,SLAIN1,0.14482,-1.00741747156248
COAD,1910,EDNRB,6.5121e-14,-1.545450176014
COAD,5457,POU4F1,0.01656,0.0
COAD,64062,RBM26,1e-20,0.927661946588816
COAD,100505538,RBM26-AS1,2.9633e-09,0.589097146452359
COAD,54602,NDFIP2,0.072332,-0.088740733306508
COAD,103724388,LINC01068,0.00093098,0.0
COAD,10253,SPRY2,2.9726e-06,0.236535915254247
COAD,114798,SLITRK1,0.3181,0.0
COAD,100874137,LINC00351,0.04526,0.0
COAD,84189,SLITRK6,0.11867,-2.62105550329974
COAD,642345,MIR4500HG,0.0086815,0.0
COAD,100616182,MIR4500,0.094769,0.0
COAD,26050,SLITRK5,0.060002,0.0
COAD,101930749,LINC00397,0.135,0.0
COAD,105370306,LINC00373,0.16485,0.0
COAD,105616982,LINC01047,0.094405,0.0
COAD,100874187,LINC00559,0.15924,0.0
COAD,693207,MIR622,0.0026388,0.0
COAD,144776,LINC00410,0.1785,0.0
COAD,407975,MIR17HG,1.1019e-08,1.78868571061353
COAD,2262,GPC5,0.70885,0.0
COAD,100847092,MIR548AS,0.3181,0.0
COAD,100873969,GPC5-AS1,0.23376,0.0
COAD,10082,GPC6,0.17944,-0.754688556393073
COAD,100873972,GPC6-AS1,0.013111,0.0
COAD,1638,DCT,0.062576,0.0
COAD,23483,TGDS,1e-20,1.23667500299374
COAD,160897,GPR180,1e-20,1.11860710370382
COAD,100507533,SOX21-AS1,0.020023,0.0
COAD,11166,SOX21,0.044452,0.0
COAD,10257,ABCC4,0.11811,0.0127596176197192
COAD,9071,CLDN10,0.00015784,0.0
COAD,100874194,CLDN10-AS1,0.020357,0.0
COAD,22873,DZIP1,0.0068637,-0.832180201092175
