cancer_type,ncbi_gene_id,gene_symbol,fdr_adjusted_p_value,log2_fold_change
KIRC,283140,AP002884.1,1e-20,2.09840370406099
KIRC,4837,NNMT,1e-20,4.9538930472044
KIRC,23705,CADM1,7.2052e-15,-1.55291976863781
KIRC,3587,IL10RA,1e-20,2.29467954039547
KIRC,56649,TMPRSS4,1.4755e-13,-3.73682131744816
KIRC,120425,JAML,1e-20,2.07706418165614
KIRC,916,CD3E,1e-20,2.96269492412176
KIRC,915,CD3D,1e-20,3.02834061253469
KIRC,917,CD3G,1e-20,2.611172380044
KIRC,143941,TTC36,4.8296e-14,-2.02361021518265
KIRC,4162,AP002956.1,1e-20,2.1198324370297
KIRC,9099,USP2,3.1228e-12,-2.56239034667916
KIRC,219855,SLC37A2,1e-20,2.76364440334883
KIRC,63876,PKNOX2,2.0006e-17,-2.04054179386285
KIRC,50937,CDON,1e-20,1.82665127730334
KIRC,3758,KCNJ1,1e-20,-9.1893007457358
KIRC,8538,BARX2,1e-20,2.50978742649787
KIRC,120224,TMEM45B,1e-20,-4.78919666974824
KIRC,6768,ST14,4.7847e-18,-2.29265165754851
KIRC,102723544,AC007406.2,1e-20,1.92646757271097
KIRC,283358,B4GALNT3,1e-20,-3.74970726305779
KIRC,65125,WNK1,1.0837e-18,-1.61883485538773
KIRC,2305,FOXM1,9.623e-16,2.28688114778816
KIRC,84766,CRACR2A,1e-20,2.09923508077123
KIRC,10566,AKAP3,1e-20,-2.34511246413563
KIRC,7450,VWF,1e-20,3.36526906387766
KIRC,6337,SCNN1A,1e-20,-5.4262376158598
KIRC,939,CD27,1e-20,2.6095185904113
KIRC,57121,LPAR5,1e-20,2.14459934463218
KIRC,3902,LAG3,1e-20,2.68478524919907
KIRC,920,CD4,1e-20,1.77747148808764
KIRC,2026,ENO2,1e-20,3.27487979871093
KIRC,105369635,MIR200CHG,1.9984e-14,-2.7454524831317
KIRC,9332,CD163,1e-20,1.80737126219274
KIRC,6515,SLC2A3,1e-20,1.99897155909163
KIRC,719,C3AR1,1e-20,2.06993429081433
KIRC,3820,KLRB1,5.4189e-17,2.11437323723051
KIRC,29121,CLEC2D,1e-20,2.19629165232633
KIRC,9976,CLEC2B,1e-20,2.11068532607431
KIRC,160364,CLEC12A,1e-20,2.55704241526372
KIRC,64581,CLEC7A,1e-20,2.55449070952872
KIRC,120939,TMEM52B,8.1235e-15,-7.18170498166914
KIRC,23710,GABARAPL1,1e-20,-2.11655642812071
KIRC,503693,LOH12CR2,1e-20,-1.59219633620091
KIRC,81575,APOLD1,1e-20,1.92478921263293
KIRC,9052,GPRC5A,2.8086e-11,-3.67871549338997
KIRC,397,ARHGDIB,1e-20,1.70522819294523
KIRC,5800,PTPRO,7.665e-12,-3.41257571544661
KIRC,55885,LMO3,2.8092e-12,-3.14974711950468
KIRC,79785,RERGL,1.8187e-13,-2.21028536082708
KIRC,5288,PIK3C2G,1e-20,-3.62374983122673
KIRC,3945,LDHB,1e-20,-1.69378921449087
KIRC,11228,RASSF8,1e-20,-1.7301559192893
KIRC,79365,BHLHE41,1e-20,2.98330123977428
KIRC,3709,ITPR2,1e-20,-1.79408315849196
KIRC,5744,PTHLH,1e-20,3.00234247669418
KIRC,1272,CNTN1,1e-20,-4.83319370746991
KIRC,100233209,PCED1B-AS1,1e-20,2.79264715623818
KIRC,10411,RAPGEF3,1e-20,-2.07963339951928
KIRC,55652,SLC48A1,1e-20,-1.63775751963132
KIRC,7421,VDR,2.1806e-11,-2.0885351239561
KIRC,51303,FKBP11,1e-20,1.67520377463471
KIRC,23109,DDN,3.8971e-12,-4.11528299539919
KIRC,359,AQP2,1.7143e-18,-10.7851467315466
KIRC,101927318,AC025154.2,2.8017e-16,-3.13010717865883
KIRC,51411,BIN2,1e-20,1.97550291729315
KIRC,9498,SLC4A8,6.1541e-12,-2.22465773412074
KIRC,113523638,SMIM41,1e-20,2.15666035160937
KIRC,3855,KRT7,1.2517e-12,-4.65725030687752
KIRC,400043,LINC02381,1e-20,-2.52420971591097
KIRC,3678,ITGA5,1e-20,2.0147091560332
KIRC,3071,NCKAP1L,1e-20,2.46240588484832
KIRC,5153,PDE1B,1e-20,1.70242994766702
KIRC,5502,PPP1R1A,9.3139e-13,-5.83827829723763
KIRC,11247,NXPH4,1e-20,3.98388317054307
KIRC,6472,SHMT2,1e-20,1.83972551573639
KIRC,56901,NDUFA4L2,1e-20,7.01895189712205
KIRC,246329,STAC3,1e-20,2.09912599158284
KIRC,64333,ARHGAP9,1e-20,2.49654871430779
KIRC,79837,PIP4K2C,1e-20,-1.70475045164591
KIRC,9194,SLC16A7,9.3246e-18,-3.59509998153394
KIRC,57460,PPM1H,1e-20,-2.65188999320054
KIRC,23426,GRIP1,1.8695e-15,-1.74763599986488
KIRC,100507195,LINC02384,1e-20,2.27971163873003
KIRC,4069,LYZ,1e-20,2.31974301453287
KIRC,7103,TSPAN8,2.7963e-15,-6.41447144418153
KIRC,11010,GLIPR1,1e-20,1.55457155825615
KIRC,9182,RASSF9,2.1092000000000002e-20,-1.94544046887213
KIRC,1634,DCN,4.346600000000001e-19,-4.07634344422291
KIRC,11163,NUDT4,8.373400000000001e-19,-2.00370662649156
KIRC,59277,NTN4,6.6898e-18,-1.83040434952971
KIRC,121457,IKBIP,1e-20,1.77206673636209
KIRC,283431,GAS2L3,1e-20,3.05227527869746
KIRC,121601,ANO4,1e-20,1.78408514273476
KIRC,51559,NT5DC3,1e-20,1.9862093445742
KIRC,50515,CHST11,1e-20,1.81531902318317
KIRC,121551,BTBD11,4.7635e-15,-3.15919859484925
KIRC,9671,WSCD2,9.9787e-14,-1.60407132366886
KIRC,6404,SELPLG,1e-20,2.35402153835289
KIRC,84915,FAM222A,1.0521e-20,-3.6813342103962
KIRC,89894,TMEM116,7.3667e-20,-1.68649114263877
KIRC,1840,DTX1,1.191e-14,-2.60351226858417
KIRC,10993,SDS,1.4925e-17,4.09693648250296
KIRC,6926,TBX3,2.0656e-13,-2.03985191095653
KIRC,100287569,LINC00173,1e-20,2.60868159233402
KIRC,4842,NOS1,2.0904e-13,-2.1414327909293
KIRC,26353,HSPB8,1e-20,2.20641149375531
KIRC,387890,TMEM233,1e-20,1.96263790019208
KIRC,92558,BICDL1,6.5703e-18,-2.3962263375459
KIRC,8638,OASL,1.1136e-12,1.66368368576739
KIRC,5027,P2RX7,1e-20,2.36765063062196
KIRC,3242,HPD,8.594e-11,-6.66191872789326
KIRC,100506691,AC156455.1,1e-20,2.61205305933034
KIRC,254050,LRRC43,1e-20,-2.42034765265291
KIRC,79369,B3GNT4,1e-20,1.84271127356837
KIRC,949,SCARB1,1e-20,4.07085900242844
KIRC,121260,SLC15A4,1e-20,1.64256778460935
KIRC,23504,RIMBP2,3.8686e-11,-1.62105550329974
KIRC,2254,FGF9,1.5236e-18,-4.80229663223458
KIRC,479,ATP12A,1.4493e-14,-3.30305008468167
KIRC,387914,SHISA2,5.9801e-12,-3.06746662943663
KIRC,10810,WASF3,1e-20,-1.75262338885077
KIRC,2321,FLT1,1e-20,1.75447030225663
KIRC,105370158,LINC02343,1.0572e-15,-1.8261925362366
KIRC,9201,DCLK1,1e-20,1.93030169323826
KIRC,341640,FREM2,1e-20,-2.08522479864528
KIRC,28984,RGCC,1e-20,1.6437623702635
KIRC,55068,ENOX1,4.1646e-16,-2.36302540368733
KIRC,3936,LCP1,1e-20,1.99006893542986
KIRC,100129597,LINC00462,1e-20,4.53959310553091
KIRC,81617,CAB39L,2.9692e-17,-1.71756523584798
KIRC,8847,DLEU2,2.5377e-20,1.61467155653832
KIRC,220108,FAM124A,1e-20,-1.8119499973
KIRC,27253,PCDH17,1e-20,1.97921686052063
KIRC,5101,PCDH9,1e-20,-3.2603268134703
KIRC,1602,DACH1,6.9457e-20,-2.92844673897497
KIRC,9882,TBC1D4,1e-20,-1.6969581208936
KIRC,101927155,LMO7-AS1,1.6148e-12,-1.79248881248429
KIRC,2262,GPC5,2.5343e-14,-3.47974793436622
KIRC,9071,CLDN10,1e-20,-2.42927234461919
KIRC,100874194,CLDN10-AS1,6.9637e-12,-1.9865929673059
KIRC,100289274,DNAJC3-DT,1.996e-16,-1.50597714914137
KIRC,27199,OXGR1,6.7952e-15,-3.06643367351597
KIRC,100289373,UBAC2-AS1,1e-20,-1.58496250072116
KIRC,1880,GPR183,6.6562e-16,1.793124963442
KIRC,5095,PCCA,1e-20,-1.74515202042664
KIRC,283483,LINC00551,9.2043e-16,-2.11503324294624
KIRC,10673,TNFSF13B,1e-20,2.56439919466073
KIRC,1282,COL4A1,1e-20,2.01714036082502
KIRC,1284,COL4A2,1e-20,1.52494404768854
KIRC,4860,PNP,1e-20,-1.6557900426874
KIRC,6039,RNASE6,1e-20,1.74742826508404
KIRC,6036,RNASE2,1e-20,1.95084163754915
KIRC,101926933,AL132780.1,5.9582e-13,-1.82023621335434
KIRC,23428,SLC7A8,1.0361e-12,-3.93274382715408
KIRC,85446,ZFHX2,1e-20,-1.50080205305716
KIRC,84502,JPH4,1e-20,-2.04607934289162
KIRC,10379,IRF9,1e-20,1.86603319434468
KIRC,9985,REC8,5.649400000000001e-19,-1.52210411160615
KIRC,1241,LTB4R,1e-20,2.10108021696979
KIRC,2999,GZMH,1e-20,3.0924551323274
KIRC,3002,GZMB,1e-20,2.62727330557912
KIRC,100505967,LINC00645,1e-20,-4.6922597964719
KIRC,112399,EGLN3,1e-20,4.44199906217039
KIRC,6751,SSTR1,3.4264e-13,-1.51877516974643
KIRC,79944,L2HGDH,1e-20,-1.68956579390447
KIRC,8814,CDKL1,4.6643e-18,-1.90024946800564
KIRC,5836,PYGL,1e-20,1.96809869704808
KIRC,114088,TRIM9,1e-20,2.74725890551382
KIRC,1033,CDKN3,6.1011e-17,1.63493781386968
KIRC,57161,PELI2,1e-20,-1.56949242987858
KIRC,145407,ARMH4,1.0002e-20,-4.07375817279986
KIRC,161291,TMEM30B,1e-20,-4.5802035167084
KIRC,105370526,HIF1A-AS2,1e-20,5.22083781992883
KIRC,81537,SGPP1,1e-20,-1.56084026464874
KIRC,3306,HSPA2,3.8156e-13,-3.91549082977745
KIRC,145376,PPP1R36,3.6e-11,-2.2732174731035
KIRC,6710,SPTB,3.2661e-16,-2.0621217119078
KIRC,64398,MPP5,1e-20,-1.60293150221178
KIRC,384,ARG2,2.6415e-11,-3.41020139983954
KIRC,57452,GALNT16,3.4107e-13,-1.63993130809656
KIRC,4293,MAP3K9,1e-20,-2.16767906186135
KIRC,4329,ALDH6A1,2.7816e-13,-2.86059789071188
KIRC,5228,PGF,1e-20,3.57079628671479
KIRC,10538,BATF,1e-20,2.87282875953489
KIRC,2103,ESRRB,4.209e-15,-5.47916587651375
KIRC,22846,VASH1,1e-20,1.97980582314399
KIRC,8477,GPR65,1e-20,1.91030930583598
KIRC,56659,KCNK13,4.0542e-18,-2.87817044701819
KIRC,10516,FBLN5,1e-20,-2.35695240311859
KIRC,145270,PRIMA1,1e-20,2.178088108386
KIRC,5267,SERPINA4,8.1061e-11,-3.4445345575384
KIRC,5104,SERPINA5,1e-20,-7.72818867640622
KIRC,79789,CLMN,1e-20,-1.71094920830292
KIRC,56967,C14orf132,1.8248e-11,-2.15785216914174
KIRC,624,BDKRB2,5.6759e-13,-2.42580104191074
KIRC,122481,AK7,1e-20,-1.70904904109408
KIRC,122416,ANKRD9,1e-20,-1.87731361922632
KIRC,91828,EXOC3L4,1e-20,1.75416670289555
KIRC,1152,CKB,1.7578e-11,-1.76306604747138
KIRC,122618,PLD4,1e-20,2.42933306433008
KIRC,113146,AHNAK2,1e-20,3.84929875202777
KIRC,3714,JAG2,1e-20,1.64781592844764
KIRC,1396,CRIP1,1e-20,1.74674271577774
KIRC,23015,GOLGA8A,1e-20,1.94422101592005
KIRC,440270,GOLGA8B,1e-20,1.58898535460941
KIRC,106821730,PAK6,1e-20,-3.79275125805595
KIRC,5330,PLCB2,1e-20,2.07786292562016
KIRC,102724362,SPINT1-AS1,1e-20,-1.61342687823173
KIRC,54567,DLL4,1e-20,2.17637126947871
KIRC,79094,CHAC1,2.1458e-11,-2.78339818086252
KIRC,7301,TYRO3,1.83e-11,-2.32123543501606
KIRC,255189,PLA2G4F,1e-20,-4.3627504049947
KIRC,197135,PATL2,1e-20,1.74114335495532
KIRC,6652,SORD,1.2717e-11,-1.92330807442081
KIRC,6557,SLC12A1,2.1744e-17,-10.8421122319365
KIRC,10017,BCL2L10,1e-20,-2.7351449362166
KIRC,256764,WDR72,8.937e-16,-2.073740110789
KIRC,84952,CGNL1,1e-20,-2.6195431127366
KIRC,8854,ALDH1A2,1e-20,-3.79621012034334
KIRC,9133,CCNB2,1.429e-15,1.54083366974031
KIRC,145773,FAM81A,1e-20,-3.02320264244696
KIRC,390595,UBAP1L,1e-20,1.79626632617985
KIRC,51495,HACD3,1e-20,-1.61927475353637
KIRC,64799,IQCH,1e-20,-1.5449798832558
KIRC,10391,CORO2B,1e-20,-2.82193224753141
KIRC,54852,PAQR5,1e-20,-2.06100298538695
KIRC,79875,THSD4,1e-20,-2.76346189356021
KIRC,1464,CSPG4,1e-20,2.78759315004033
KIRC,9051,PSTPIP1,1e-20,2.65414606586716
KIRC,84894,LINGO1,1e-20,1.68297437121622
KIRC,123688,HYKK,1e-20,-2.17592523900883
KIRC,11173,ADAMTS7,1e-20,2.45031070922566
KIRC,1512,CTSH,1e-20,-1.53246430841477
KIRC,597,BCL2A1,1e-20,2.1586906572878
KIRC,100996492,CTXND1,2.7582e-15,-2.4027221768456
KIRC,9915,ARNT2,1e-20,-2.29704563859092
KIRC,58489,ABHD17C,1e-20,-2.46230219485811
KIRC,3603,IL16,1e-20,2.01018070799928
KIRC,9455,HOMER2,6.0082e-17,-2.04671726961678
KIRC,4828,NMB,1e-20,1.74712708675912
KIRC,9154,SLC28A1,1e-20,1.99932621075717
KIRC,3669,ISG20,1e-20,2.23629367213892
KIRC,176,ACAN,1e-20,2.5600305143278
KIRC,145864,HAPLN3,1e-20,2.37688867140079
KIRC,109729181,ZNF710-AS1,5.1773e-15,-1.68535150243746
KIRC,79705,LRRK1,1e-20,1.6383742782067
KIRC,5046,PCSK6,1e-20,2.83212780016503
KIRC,101927505,AC090164.5,1e-20,4.45193639899597
KIRC,103504738,MIR6859-4,1e-20,2.03773362744651
KIRC,100423037,MIR3176,1e-20,1.51803149260217
KIRC,146325,PRR35,1e-20,-4.05684360619195
KIRC,283948,NHLRC4,1e-20,-3.90066305846137
KIRC,146330,FBXL16,1e-20,1.57132900764047
KIRC,64499,TPSB2,1.1381e-13,2.77165104719425
KIRC,7177,TPSAB1,6.1927e-11,2.52571622785906
KIRC,8938,BAIAP3,2.2375e-20,-1.53923907783973
KIRC,23162,MAPK8IP3,1e-20,1.70937762853737
KIRC,57465,TBC1D24,1e-20,-1.75733485277546
KIRC,64063,PRSS22,1.4706e-11,-3.20335779222588
KIRC,124222,PAQR4,1e-20,1.63830557680709
KIRC,9235,IL32,1e-20,2.18173556065242
KIRC,1773,DNASE1,5.1123e-15,-3.23612855564232
KIRC,146556,C16orf89,6.2756e-14,-5.21734166211644
KIRC,18,ABAT,1.4891e-11,-2.9565973345307
KIRC,51704,GPRC5B,1e-20,-1.61374939323564
KIRC,2813,GP2,3.0279e-12,-3.1031618949867
KIRC,7369,UMOD,2.3441e-16,-13.3841135019643
KIRC,6296,ACSM3,7.7088e-20,-1.791936020464
KIRC,10261,IGSF6,1e-20,2.5964177166285
KIRC,9956,HS3ST2,1.1491000000000002e-19,1.62152444367146
KIRC,6340,SCNN1G,1e-20,-7.2961178017767
KIRC,6338,SCNN1B,1e-20,-6.92870193893605
KIRC,5347,PLK1,1.4775e-12,2.09963185001446
KIRC,388228,SBK1,9.5591e-18,-2.02794819112236
KIRC,55911,APOBR,1e-20,1.98465107514001
KIRC,6693,SPN,1e-20,2.24403942743465
KIRC,23475,QPRT,6.8989e-14,-1.55036582750456
KIRC,283897,C16orf54,1e-20,1.77876668646688
KIRC,26470,SEZ6L2,1e-20,2.4567012820709
KIRC,253982,ASPHD1,1e-20,2.76107733574309
KIRC,8448,DOC2A,1e-20,4.38997973788515
KIRC,11151,CORO1A,1e-20,2.55744785979332
KIRC,3683,ITGAL,1e-20,2.65673954189563
KIRC,80270,HSD3B7,1e-20,1.89507477041628
KIRC,5652,PRSS8,1e-20,-2.21916795053344
KIRC,29108,PYCARD,1e-20,1.70245770239859
KIRC,3684,ITGAM,1e-20,2.03298162010002
KIRC,3687,ITGAX,1e-20,3.65861504345126
KIRC,6524,SLC5A2,6.8964e-11,-3.78219885563986
KIRC,81831,NETO2,1e-20,3.39620085726599
KIRC,113,ADCY7,1e-20,1.83897298321149
KIRC,124460,SNX20,1e-20,2.65257078714957
KIRC,27324,TOX3,1e-20,-3.59864521937573
KIRC,79191,IRX3,1e-20,1.55572650032343
KIRC,4494,MT1F,4.0093e-12,-2.90598706382538
KIRC,4495,MT1G,5.8678e-11,-6.65727019848713
KIRC,6559,SLC12A3,2.4027e-11,-7.38848231804364
KIRC,84166,NLRC5,1e-20,1.97741746580974
KIRC,29070,CCDC113,5.1585e-15,-1.59393451372225
KIRC,123920,CMTM3,1e-20,1.51225254908043
KIRC,146223,CMTM4,1e-20,-2.46396669038853
KIRC,57546,PDP2,1e-20,-1.92791698558803
KIRC,1014,CDH16,1e-20,-2.68114364795699
KIRC,6236,RRAD,1e-20,1.55807151835369
KIRC,23491,CES3,1e-20,1.9531208644727
KIRC,283848,CES4A,1e-20,3.49583169500869
KIRC,55336,FBXL8,1e-20,1.59345196290704
KIRC,3299,HSF4,1e-20,5.13902550781805
KIRC,8996,AC074143.1,1e-20,3.3001525038456
KIRC,653319,KIAA0895L,1e-20,1.63370935146524
KIRC,25894,PLEKHG4,1e-20,1.58908448935634
KIRC,3291,HSD11B2,1e-20,-4.27728740013036
KIRC,64174,DPEP2,1e-20,2.23613751287094
KIRC,80004,ESRP2,1e-20,-1.9027873481892
KIRC,1001,CDH3,2.3053000000000002e-20,-4.13725758886156
KIRC,999,CDH1,1e-20,-1.94483217828431
KIRC,406932,MIR140,1e-20,2.86518034372368
KIRC,348174,CLEC18A,1e-20,2.29339353927914
KIRC,283971,CLEC18C,9.481300000000002e-19,1.60013094157697
KIRC,91862,MARVELD3,1e-20,-1.86792645297651
KIRC,197259,MLKL,1e-20,1.7987031211699
KIRC,79152,FA2H,1.5345000000000001e-19,-3.6144742828377
KIRC,197257,LDHD,6.152e-15,-2.88703130019866
KIRC,93517,SDR42E1,1e-20,-1.65170030862011
KIRC,51659,GINS2,1e-20,1.88590602742656
KIRC,404550,C16orf74,1e-20,1.97235197124016
KIRC,102724344,LINC02188,1e-20,4.14356626301278
KIRC,81620,CDT1,1e-20,2.32481060342048
KIRC,100506388,AC129507.1,2.0379e-11,-1.76779387445421
KIRC,23108,RAP1GAP2,1.1827e-19,-1.64364674342128
KIRC,124975,GGT6,1e-20,-6.97434575181936
KIRC,342527,SMTNL2,1e-20,-1.64542179044036
KIRC,84225,ZMYND15,1e-20,1.65926205533788
KIRC,388325,SCIMP,1e-20,1.99431068337189
KIRC,83394,PITPNM3,2.692e-17,-1.87302570104647
KIRC,54739,XAF1,1e-20,1.619909652842
KIRC,1366,CLDN7,2.4146e-15,-1.60512383898745
KIRC,1973,EIF4A1,1e-20,1.8543946777531
KIRC,9212,AURKB,4.6951e-17,2.23848117147476
KIRC,399512,SLC25A35,1e-20,-2.04852076210834
KIRC,4628,MYH10,1e-20,-2.04368120706542
KIRC,162387,MFSD6L,1e-20,-2.68929916053589
KIRC,146850,PIK3R6,1e-20,1.5786972376487
KIRC,23533,PIK3R5,1e-20,3.0154315547578
KIRC,9953,HS3ST3B1,4.2287e-20,-1.60438576398455
KIRC,51393,TRPV2,1e-20,2.08848494192426
KIRC,51655,RASD1,2.9644e-15,-2.75892634069026
KIRC,644815,FAM83G,6.9796e-16,-1.56835952779143
KIRC,146802,SLC47A2,2.9108e-11,-4.6253939472778
KIRC,3768,KCNJ12,2.1091e-15,-2.54966917072649
KIRC,8844,KSR1,1e-20,1.61648091822778
KIRC,3965,LGALS9,1e-20,2.21325852709906
KIRC,9058,SLC13A2,5.2988e-11,-5.51834629219339
KIRC,230,ALDOC,1e-20,2.54234508970221
KIRC,116238,TLCD1,2.7754e-20,-1.83652077005291
KIRC,55803,ADAP2,1e-20,1.6296929335975
KIRC,2124,EVI2B,1e-20,2.17060496286273
KIRC,2123,EVI2A,1e-20,2.16946243609772
KIRC,84440,RAB11FIP4,1e-20,-2.33375491517323
KIRC,91607,SLFN11,1e-20,1.69615411640471
KIRC,146857,SLFN13,1e-20,1.96164166463937
KIRC,6352,CCL5,1e-20,2.92671476756228
KIRC,6362,CCL18,7.719200000000001e-19,2.95121476442072
KIRC,6348,CCL3,1e-20,1.59210899231715
KIRC,6351,CCL4,1e-20,2.33509305275688
KIRC,9560,CCL4L2,1e-20,2.37134643427246
KIRC,79154,DHRS11,1e-20,-1.8380117382626
KIRC,102723471,LHX1-DT,1e-20,-5.74189838209574
KIRC,3975,LHX1,1e-20,-3.53019562385605
KIRC,57125,PLXDC1,1e-20,2.67263909040375
KIRC,2064,ERBB2,1e-20,-1.68039218439259
KIRC,2886,GRB7,2.2960000000000003e-20,-1.51463194619247
KIRC,22806,IKZF3,1e-20,1.94260833611166
KIRC,55876,GSDMB,1e-20,1.76657116525876
KIRC,51195,RAPGEFL1,1e-20,1.69396233872302
KIRC,1236,CCR7,3.5483e-14,1.81475548280987
KIRC,60681,FKBP10,1e-20,2.77429007791023
KIRC,8506,CNTNAP1,1e-20,1.679453135511
KIRC,65266,WNK4,1e-20,-5.07092408852304
KIRC,379,ARL4D,4.993e-17,-3.62915032333224
KIRC,50964,SOST,1.1599e-11,-4.3657625148873
KIRC,4355,MPP2,1e-20,-2.22774107583913
KIRC,6521,SLC4A1,7.024200000000001e-19,-7.16724752137239
KIRC,10052,GJC1,1e-20,2.54572628296784
KIRC,51751,HIGD1B,1e-20,1.7846681716225
KIRC,10882,C1QL1,1e-20,2.68058710433118
KIRC,752,FMNL1,1e-20,2.30533891054376
KIRC,79170,PRR15L,1e-20,-4.88162240299953
KIRC,80279,CDK5RAP3,1e-20,2.26933242973416
KIRC,404266,HOXB-AS3,1e-20,-3.71210627069722
KIRC,3215,HOXB5,1.2259e-16,-2.0801061280542
KIRC,3216,HOXB6,2.6627e-16,-2.25486834060793
KIRC,3218,HOXB8,1.4747e-18,-2.93805637883848
KIRC,3219,HOXB9,1.7501e-20,-5.00351068318919
KIRC,4804,NGFR,1e-20,1.84106645785056
KIRC,201191,SAMD14,1e-20,1.50726396055816
KIRC,162461,TMEM92,1e-20,2.44784364436209
KIRC,80221,ACSF2,2.4653e-11,-3.14826620556374
KIRC,55040,EPN3,7.196600000000001e-20,-3.80240004011484
KIRC,8714,ABCC3,1e-20,2.33033036999809
KIRC,56934,CA10,1e-20,-4.02547181462118
KIRC,59342,SCPEP1,1e-20,-1.55514136277028
KIRC,80774,LIMD2,1e-20,1.83924286393239
KIRC,692227,SNORD104,1e-20,2.02644394511562
KIRC,284021,MILR1,1e-20,2.10601014038405
KIRC,109286553,ARHGAP27P1-BPTFP1-KPNA2P3,1e-20,1.67951223401873
KIRC,5578,PRKCA,1e-20,-1.67253697197804
KIRC,3773,KCNJ16,1e-20,-1.75005788901006
KIRC,3759,KCNJ2,1e-20,1.66974722884007
KIRC,11314,CD300A,1e-20,2.97526499325498
KIRC,10871,CD300C,1e-20,2.25833506929797
KIRC,326624,RAB37,1e-20,1.7266426940411
KIRC,146722,CD300LF,1e-20,2.88849973551412
KIRC,9121,SLC16A5,7.5515e-13,-3.20202853520312
KIRC,3993,LLGL2,1e-20,-1.60356796284003
KIRC,643008,SMIM5,1e-20,-5.24838302943144
KIRC,201294,UNC13D,1e-20,2.09141111691946
KIRC,2125,EVPL,4.0766e-16,-1.56372802080821
KIRC,2302,FOXJ1,7.1997e-14,-2.56778879672772
KIRC,100507218,RNF157-AS1,3.5945e-14,-1.97489636376201
KIRC,79651,RHBDF2,1e-20,1.85804164520441
KIRC,114757,CYGB,1e-20,1.83082838978896
KIRC,10610,ST6GALNAC2,1e-20,-2.46440688552961
KIRC,147138,TMC8,1e-20,2.63043802914257
KIRC,2642,GCGR,2.8533000000000003e-19,-4.63732042621168
KIRC,5833,PCYT2,1e-20,-1.77793611350452
KIRC,51181,DCXR,4.0522e-14,-2.31535297062785
KIRC,9123,SLC16A3,1e-20,3.19737861588533
KIRC,27098,CLUL1,2.5514e-20,-2.38956681176273
KIRC,7298,TYMS,1e-20,1.81888610049753
KIRC,10403,NDC80,1e-20,2.28039459481035
KIRC,84034,EMILIN2,1e-20,1.66039001897776
KIRC,23255,MTCL1,1e-20,1.98590976355799
KIRC,63895,PIEZO2,1e-20,1.82631867682015
KIRC,284252,KCTD1,1e-20,-2.6351897796749
KIRC,57565,KLHL14,1.2677e-16,-3.60999129521268
KIRC,374864,CCDC178,1e-20,-1.98075651923102
KIRC,80206,FHOD3,1e-20,-1.68987452356215
KIRC,498,ATP5F1A,1e-20,-1.67918987432601
KIRC,5596,MAPK4,5.7769e-20,-3.83106651060507
KIRC,2235,FECH,1e-20,-2.04628563416106
KIRC,23327,NEDD4L,1e-20,-1.63802014324485
KIRC,115701,ALPK2,1e-20,1.92537816974013
KIRC,147372,CCBE1,6.4981e-12,-2.32711247074709
KIRC,3004,GZMM,1e-20,2.35722806488576
KIRC,10272,FSTL3,1e-20,1.70542423647562
KIRC,5064,PALM,1e-20,-1.90970934706894
KIRC,126353,MISP,3.6621000000000005e-19,-3.9445048874083
KIRC,84634,KISS1R,1e-20,3.29645740737124
KIRC,92840,REEP6,2.2986e-14,-3.47996616509973
KIRC,2788,GNG7,8.1022e-20,-1.59335995244699
KIRC,148252,DIRAS1,3.2759e-18,-3.09203825662039
KIRC,2769,GNA15,1e-20,1.92252386151355
KIRC,8698,S1PR4,1e-20,1.89890390800024
KIRC,27134,TJP3,1e-20,-4.24305970607253
KIRC,4145,MATK,1e-20,2.22791611084425
KIRC,84699,CREB3L3,1e-20,3.47234493744046
KIRC,10148,EBI3,1e-20,2.15329695989211
KIRC,440503,PLIN5,4.9473e-15,-2.52885527466259
KIRC,828,CAPS,1.8831e-13,-1.9345266671732
KIRC,8744,TNFSF9,1e-20,3.75135659697461
KIRC,970,CD70,1e-20,5.9063374564844
KIRC,718,C3,1e-20,4.91148902249156
KIRC,7409,VAV1,1e-20,2.41436611399989
KIRC,51129,ANGPTL4,1e-20,6.10250162270274
KIRC,84106,PRAM1,1e-20,2.32048467801769
KIRC,4542,MYO1F,1e-20,2.64991713666831
KIRC,81794,ADAMTS10,1e-20,1.94439742123159
KIRC,50509,COL5A3,1e-20,3.53183578111238
KIRC,53637,S1PR5,1e-20,2.14860877020522
KIRC,10053,AP1M2,1e-20,-3.31127990482857
KIRC,147841,SPC24,1e-20,2.08301590195538
KIRC,51710,ZNF44,1e-20,-1.521437164298
KIRC,1725,DHPS,1e-20,2.07214978575584
KIRC,342979,PALM3,5.5105e-18,-2.22342152120239
KIRC,113230,MISP3,1e-20,-2.12394924491493
KIRC,55723,ASF1B,1e-20,2.31084536281659
KIRC,5731,PTGER1,5.8775e-11,-4.25889575507544
KIRC,30817,ADGRE2,1.3935e-18,2.07792657868507
KIRC,64926,RASAL3,1e-20,2.79204239128242
KIRC,9002,F2RL3,1e-20,2.16733973636185
KIRC,27151,CPAMD8,1.5534e-14,-3.08952648777713
KIRC,83483,PLVAP,1e-20,1.80511584393697
KIRC,105221694,BISPR,1e-20,1.63319623578999
KIRC,79709,COLGALT1,1e-20,1.60918000213267
KIRC,23149,FCHO1,1e-20,1.95902821894369
KIRC,3718,JAK3,1e-20,2.42431531286685
