cancer_type,ncbi_gene_id,gene_symbol,fdr_adjusted_p_value,log2_fold_change
LUAD,100128881,VPS9D1-AS1,1e-20,1.87381319835909
LUAD,2175,FANCA,1e-20,1.87597091971526
LUAD,79007,DBNDD1,1e-20,1.96560076701033
LUAD,146760,RTN4RL1,1.3239e-11,-1.96033658903922
LUAD,443,ASPA,5.9888e-20,-2.48697174437041
LUAD,342527,SMTNL2,1.2306e-11,-2.19187844254636
LUAD,400568,LINC01996,1e-20,-2.89859534152415
LUAD,388325,SCIMP,1.1951e-18,-1.6924345902267
LUAD,54478,PIMREG,1e-20,2.62293035092018
LUAD,84817,TXNDC17,1e-20,1.63190527633557
LUAD,255877,BCL6B,1.1287e-13,-1.75661724221894
LUAD,162515,SLC16A11,3.3635e-18,-2.3054749176599
LUAD,51087,YBX2,1e-20,1.68661257681559
LUAD,482,ATP1B2,2.975e-14,-1.94096210015662
LUAD,92162,TMEM88,5.5559e-17,-2.1716015473097
LUAD,9212,AURKB,1e-20,3.3579957449949
LUAD,22899,ARHGEF15,3.1311e-16,-2.62297398481706
LUAD,4628,MYH10,5.4247e-13,-1.71929726355465
LUAD,9912,ARHGAP44,1e-20,-1.86041216561171
LUAD,51393,TRPV2,1.0746e-18,-1.82784943242741
LUAD,4239,MFAP4,5.9929e-19,-2.96452593714
LUAD,10615,SPAG5,1e-20,3.20346204975689
LUAD,116238,TLCD1,1e-20,1.6366323401125
LUAD,105371730,AC116407.1,1e-20,-2.36609296290801
LUAD,8851,CDK5R1,1e-20,1.51559509250478
LUAD,146857,SLFN13,1e-20,1.75648876445811
LUAD,79148,MMP28,6.7119e-20,-2.52267382237641
LUAD,6368,CCL23,2.5205e-17,-2.76392749900951
LUAD,80179,MYO19,1e-20,1.55817293021409
LUAD,80725,SRCIN1,1e-20,1.85032303058444
LUAD,55876,GSDMB,1e-20,1.71145147156271
LUAD,990,CDC6,1e-20,3.31672502157875
LUAD,7153,TOP2A,1e-20,3.78450593194812
LUAD,10609,P3H4,1e-20,1.95812088948068
LUAD,60681,FKBP10,1e-20,1.58725440268457
LUAD,2648,KAT2A,1e-20,1.65681265920002
LUAD,284119,CAVIN1,1e-20,-2.21549611350561
LUAD,10266,RAMP2,6.9531e-20,-2.94024061696948
LUAD,8639,AOC3,1e-20,-2.83182020931899
LUAD,2118,ETV4,1e-20,3.73741093914301
LUAD,146894,CD300LG,2.0461e-12,-4.70813204387698
LUAD,51751,HIGD1B,6.6913e-17,-2.88582461087478
LUAD,146909,KIF18B,1e-20,2.63226821549951
LUAD,80279,CDK5RAP3,1e-20,1.89599415718903
LUAD,11248,NXPH3,5.7303e-16,-2.40408565397279
LUAD,6442,SGCA,3.6403e-17,-2.25261952256971
LUAD,55040,EPN3,1e-20,3.21707862143998
LUAD,8714,ABCC3,1e-20,2.47468332207062
LUAD,4830,NME1,1e-20,2.35942851535262
LUAD,3131,HLF,2.9305e-15,-2.08602891743318
LUAD,55273,TMEM100,1.7723e-12,-5.0090204334637
LUAD,5414,SEPT4,1.6554e-17,-1.51999638833531
LUAD,55771,PRR11,1e-20,2.02444317917679
LUAD,103689912,TBX2-AS1,5.6001e-18,-2.2333111456896
LUAD,6909,TBX2,1.4259e-13,-1.95332980799692
LUAD,9496,TBX4,3.2039e-18,-2.39768723215735
LUAD,1636,ACE,1.8623e-18,-1.94130494372826
LUAD,5175,PECAM1,1e-20,-2.35599329503269
LUAD,3838,KPNA2,1e-20,1.97381484899082
LUAD,100499467,LINC00511,1e-20,3.30233114998172
LUAD,10871,CD300C,1.1535e-18,-1.99855252818109
LUAD,146722,CD300LF,2.2228e-16,-1.90701249118046
LUAD,102723641,HID1-AS1,3.3691e-14,-1.51399597936701
LUAD,51155,JPT1,1e-20,1.68355808177568
LUAD,57513,CASKIN2,6.5866e-15,-1.61767930730235
LUAD,10610,ST6GALNAC2,1.3523e-20,-1.93271003452476
LUAD,55808,ST6GALNAC1,1e-20,1.96099812702004
LUAD,7083,TK1,1e-20,2.73043711244482
LUAD,84733,CBX2,1e-20,1.85650638206827
LUAD,79092,CARD14,1e-20,1.6406209280357
LUAD,9625,AATK,4.3873e-19,-2.74249803775104
LUAD,1468,SLC25A10,1e-20,2.14441431690838
LUAD,5831,PYCR1,1e-20,3.78460672941521
LUAD,5881,RAC3,1e-20,2.0218451522458
LUAD,81035,COLEC12,1e-20,-1.91458833881281
LUAD,10403,NDC80,1e-20,3.0288262941707
LUAD,5797,PTPRM,1.2891e-20,-1.65004332314517
LUAD,84617,TUBB6,4.9675e-17,-1.52208150452958
LUAD,100128893,GATA6-AS1,9.3277e-18,-2.04544297076117
LUAD,2627,GATA6,1e-20,-2.22928670493768
LUAD,147463,ANKRD29,1e-20,-2.85550214786927
LUAD,26256,CABYR,1e-20,2.35980226054848
LUAD,361,AQP4,1e-20,-3.85689293167334
LUAD,6563,SLC14A1,3.9318e-11,-2.88068552526112
LUAD,220134,SKA1,1e-20,1.99638874644762
LUAD,147372,CCBE1,4.2966e-15,-3.38930722418543
LUAD,8612,PLPP2,1e-20,2.91387914794859
LUAD,1675,CFD,4.1319e-20,-2.71707271164735
LUAD,92840,REEP6,1e-20,1.64034644757566
LUAD,8698,S1PR4,5.4972e-18,-1.70065038437604
LUAD,29128,UHRF1,1e-20,3.07519031415522
LUAD,257000,TINCR,1.5126e-17,-2.97636363573276
LUAD,2525,FUT3,1e-20,2.23926031098589
LUAD,2015,ADGRE1,6.209e-12,-2.96283618673659
LUAD,56729,RETN,1.6478e-13,-4.26170806542669
LUAD,199675,MCEMP1,1.6415e-17,-5.18785078224366
LUAD,256949,KANK3,2.1413e-18,-2.92745944799128
LUAD,84106,PRAM1,2.7026e-13,-2.21671645574273
LUAD,147841,SPC24,1e-20,2.64185997176772
LUAD,25959,KANK2,1.8789e-20,-1.64721977852985
LUAD,1264,CNN1,5.0974e-11,-1.74678553025848
LUAD,54,ACP5,4.4591e-13,-1.67442714959707
LUAD,4784,NFIX,1e-20,-1.81553047131978
LUAD,79883,PODNL1,1e-20,2.15745966689471
LUAD,55723,ASF1B,1e-20,2.47459023264095
LUAD,84658,ADGRE3,2.2531e-11,-2.63552224145975
LUAD,79852,EPHX3,1e-20,2.14567897388674
LUAD,84941,HSH2D,1e-20,1.57264796529447
LUAD,10365,KLF2,7.2682e-11,-1.88552815571009
LUAD,27151,CPAMD8,6.5767e-20,-2.40081902735781
LUAD,83878,USHBP1,2.5094e-15,-2.47981292551711
LUAD,10331,B3GNT3,1e-20,4.61550980868503
LUAD,100422943,MIR3189,1.1691e-17,1.80534606347233
LUAD,25789,AC003112.1,4.9351e-16,1.72282405773782
LUAD,1311,COMP,1e-20,3.00733753874807
LUAD,148113,CILP2,1e-20,2.17919253938802
LUAD,898,CCNE1,1e-20,2.66767475185071
LUAD,163175,LGI4,5.5078e-15,-1.69558238813004
LUAD,126393,HSPB6,2.7019e-16,-3.11757619214647
LUAD,284403,WDR62,1e-20,2.09451759878429
LUAD,1346,COX7A1,3.0662e-16,-1.93978411486571
LUAD,100506930,LINC00665,1e-20,2.0765143180239
LUAD,94274,PPP1R14A,5.0142e-16,-2.11776783966231
LUAD,115727,RASGRP4,1e-20,-2.08536590041476
LUAD,147968,CAPN12,1e-20,1.77197741434982
LUAD,57716,PRX,2.449e-15,-3.76941397211774
LUAD,8425,LTBP4,2.6731e-16,-2.19376627953804
LUAD,100505495,PCAT19,2.628e-19,-2.52612493783387
LUAD,90273,CEACAM21,1.0808e-13,-1.78287684110699
LUAD,1048,CEACAM5,1e-20,3.84961887628017
LUAD,5050,PAFAH1B3,1e-20,2.15593033136656
LUAD,84518,CNFN,1e-20,2.17097858790904
LUAD,634,CEACAM1,1e-20,1.93250404363673
LUAD,27076,LYPD3,1e-20,1.90114456587744
LUAD,3783,KCNN4,1e-20,3.14927481763062
LUAD,23624,CBLC,1e-20,2.93450935142095
LUAD,3171,FOXA3,1e-20,2.1947174628936
LUAD,4858,NOVA2,1.2394e-16,-2.52344600708842
LUAD,147920,IGFL2,1e-20,1.74243744537627
LUAD,728,C5AR1,6.2474e-16,-1.9946662748128
LUAD,2524,FUT2,1e-20,3.39617929650738
LUAD,54922,RASIP1,1.6953e-20,-2.51634464986988
LUAD,23645,PPP1R15A,2.0163e-12,-1.69962856857536
LUAD,259307,IL4I1,1e-20,1.73993143366044
LUAD,91663,MYADM,2.6182e-12,-1.75853778833312
LUAD,126014,OSCAR,1.2463e-15,-2.21024733072013
LUAD,353514,LILRA5,2.6208e-16,-2.1445608281609
LUAD,7138,TNNT1,1e-20,2.12216855794963
LUAD,5794,AC010327.1,1e-20,2.7583031771319
LUAD,284417,TMEM150B,3.5443e-16,-2.06033870843299
LUAD,110806301,LINC02560,1e-20,1.97342759800431
LUAD,51378,ANGPT4,5.4755e-12,-1.7878503341913
LUAD,343637,RSPO4,7.6608e-12,-3.06970216663007
LUAD,10326,SIRPB1,2.5556e-17,-3.04638596703215
LUAD,55423,SIRPG,1e-20,1.71565910575853
LUAD,56265,CPXM1,1e-20,2.15635150849591
LUAD,83959,SLC4A11,1e-20,1.54987282356121
LUAD,6614,SIGLEC1,5.2869e-14,-1.5211731301037
LUAD,116835,HSPA12B,1.762e-16,-2.77273298216071
LUAD,55612,FERMT1,1e-20,3.14022773937449
LUAD,650,BMP2,7.6319e-12,-2.02532487773642
LUAD,24141,LAMP5,1e-20,1.52359186794117
LUAD,23767,FLRT3,1.3682e-17,-2.12584515353289
LUAD,7056,THBD,8.9163e-15,-2.60886388376354
LUAD,22918,CD93,2.102e-17,-2.33200093465443
LUAD,1470,CST2,2.2692e-12,1.97085365434048
LUAD,92086,GGTLC1,2.4061e-11,-2.94235365881332
LUAD,9837,GINS1,1e-20,2.89613175979285
LUAD,28954,REM1,4.3927e-13,-1.74253227004075
LUAD,84701,COX4I2,1.8378e-18,-2.46052915110229
LUAD,140706,CCM2L,4.6788e-17,-2.59878947105044
LUAD,6676,SPAG4,1e-20,2.88371274721402
LUAD,10398,MYL9,1e-20,-1.84060254231821
LUAD,128434,VSTM2L,1e-20,1.8030672164587
LUAD,343578,ARHGAP40,1e-20,2.68661257681559
LUAD,81610,FAM83D,1e-20,2.54451687290899
LUAD,84969,TOX2,1.3929e-16,-1.94038727991198
LUAD,8839,CCN5,3.1781e-13,-2.3328053094904
LUAD,80336,PABPC1L,1e-20,2.17219808645382
LUAD,10406,WFDC2,1e-20,1.64635346314951
LUAD,140686,WFDC3,1e-20,2.96458322688822
LUAD,4318,MMP9,1e-20,2.24776402598906
LUAD,284751,LINC01270,1e-20,1.60264690850537
LUAD,1591,CYP24A1,1.8152e-16,3.92770686242283
LUAD,6790,AURKA,1e-20,2.52063581147523
LUAD,57091,CASS4,2.3743e-14,-2.00113886279229
LUAD,140893,RBBP8NL,1e-20,1.89298623450935
LUAD,63910,SLC17A9,1e-20,2.16775478508719
LUAD,1917,EEF1A2,1e-20,3.82242424377525
LUAD,693232,MIR647,1e-20,1.62047563699489
LUAD,140700,SAMD10,1e-20,1.67647185072932
LUAD,58494,JAM2,1e-20,-2.59781967769828
LUAD,116159,CYYR1,3.1604e-18,-2.15723618026516
LUAD,9510,ADAMTS1,2.4454e-11,-2.51810565669032
LUAD,1827,RCAN1,2.4657e-11,-1.58498871176266
LUAD,100506385,LINC01426,1e-20,2.54445412384021
LUAD,8208,CHAF1B,1e-20,1.76918766760209
LUAD,3772,KCNJ15,2.2506e-16,-2.20385246878398
LUAD,2078,ERG,1.158e-18,-2.18874100769856
LUAD,5121,PCP4,1.2482e-16,3.0052633952612
LUAD,104,ADARB1,1.322e-15,-1.80810133668539
LUAD,503637,DUXAP8,1e-20,2.1548777697788
LUAD,26220,DGCR9,1e-20,1.92295896423617
LUAD,7122,CLDN5,5.4213e-14,-3.01166661271797
LUAD,23532,PRAME,1.0969e-16,1.5935928058646
LUAD,100423062,IGLL5,1e-20,1.74846123300404
LUAD,91319,DERL3,1e-20,2.08813241628548
LUAD,56241,SUSD2,1e-20,-3.52375955426953
LUAD,284904,SEC14L4,8.7501e-11,-2.05966051620734
LUAD,730005,SEC14L6,1e-20,-2.89033275407152
LUAD,7078,TIMP3,3.868e-17,-2.22213257760605
LUAD,4151,MB,1e-20,3.59761163715164
LUAD,114904,C1QTNF6,1e-20,2.08578903155508
LUAD,4242,MFNG,1e-20,-1.60028091040757
LUAD,80115,BAIAP2L2,1e-20,1.65397717863634
LUAD,11015,KDELR3,1e-20,2.21152910805846
LUAD,9582,APOBEC3B,1e-20,1.75807718960227
LUAD,23492,CBX7,1e-20,-1.73730381830112
LUAD,5155,PDGFB,5.6283e-11,-1.53467087963262
LUAD,4248,MGAT3,1e-20,-4.04514509279735
LUAD,79019,CENPM,1e-20,1.78613451559451
LUAD,638,BIK,1e-20,1.89518727954872
LUAD,80274,SCUBE1,5.8551e-18,-3.35388783628491
LUAD,51512,GTSE1,1e-20,2.9322501913294
LUAD,56666,PANX2,1e-20,1.88432567962998
LUAD,79924,ADM2,1e-20,3.10601323762212
LUAD,8908,GYG2,1e-20,2.36506670342759
LUAD,3730,ANOS1,2.9865000000000004e-19,-3.03455054754318
LUAD,395,ARHGAP6,1e-20,-2.62679694420896
LUAD,51311,TLR8,6.734e-14,-2.01660102971636
LUAD,109729169,LINC02154,8.2186e-11,-3.15639661659767
LUAD,2824,GPM6B,1e-20,-2.44390205434573
LUAD,2277,VEGFD,1e-20,-4.80620897186636
LUAD,4810,NHS,1e-20,1.58804930594452
LUAD,10742,RAI2,1e-20,-2.38301119773367
LUAD,6247,RS1,1e-20,-1.906505825626
LUAD,256714,MAP7D2,1e-20,1.68974643849356
LUAD,10549,PRDX4,1e-20,1.53131138495314
LUAD,83604,TMEM47,3.5702e-19,-1.99092463268209
LUAD,8406,SRPX,5.8676e-12,-2.17736294169641
LUAD,7102,TSPAN7,1e-20,-2.85866767272587
LUAD,4129,MAOB,5.6641e-17,-1.85304180728117
LUAD,7076,TIMP1,1e-20,1.87589176219262
LUAD,50943,FOXP3,1e-20,2.19462463694204
LUAD,57477,SHROOM4,2.8787e-14,-1.99356172022807
LUAD,11326,VSIG4,1.1137e-14,-2.5256298777426
LUAD,9754,STARD8,8.9006e-16,-2.18625734086207
LUAD,24137,KIF4A,1e-20,3.14094221737709
LUAD,340527,NHSL2,4.0727e-13,-1.52683873560479
LUAD,5255,PHKA1,1e-20,1.57676368402466
LUAD,9452,ITM2A,2.0242e-16,-1.97896008620099
LUAD,27286,SRPX2,1e-20,1.52432114938132
LUAD,402415,XKRX,1e-20,2.19101238464895
LUAD,2491,CENPI,1e-20,1.93508252331866
LUAD,140597,TCEAL2,1.317e-14,-3.75766335376083
LUAD,142684,RAB40A,8.443e-12,-1.75872956845786
LUAD,55086,RADX,4.8253e-11,-1.96476362356203
LUAD,54830,NUP62CL,1e-20,1.59688426055323
LUAD,1287,COL4A5,9.6892e-11,-1.70466121359178
LUAD,91851,CHRDL1,1.4189e-16,-2.80992456474552
LUAD,57631,LRCH2,6.1839e-17,-1.83309838145446
LUAD,101928287,LINC01285,1e-20,1.69643902065575
LUAD,101928969,RHOXF1-AS1,5.0586e-12,-2.87370749982223
LUAD,90161,HS6ST2,1e-20,3.82178737802742
LUAD,2719,GPC3,1.9764e-18,-3.08556869398359
LUAD,2273,FHL1,1e-20,-4.09245844353653
LUAD,9459,ARHGEF6,1e-20,-1.5299062670078
LUAD,3149,HMGB3,1e-20,3.15600764389341
LUAD,5365,PLXNB3,1e-20,2.43456151187261
LUAD,26576,SRPK3,1e-20,2.20351441113076
LUAD,554,AVPR2,2.8043e-13,-1.79160572470455
LUAD,2157,F8,1.6228e-11,-1.79580579524709
