cancer_type,ncbi_gene_id,gene_symbol,fdr_adjusted_p_value,log2_fold_change
BRCA,6035,RNASE1,3.3855e-12,-1.54884761307564
BRCA,84659,RNASE7,1e-20,-2.27590100293954
BRCA,283624,LINC00641,1e-20,-1.70416064633976
BRCA,196883,ADCY4,1e-20,-2.22476551423673
BRCA,1215,CMA1,1.3236e-16,-3.42196381604921
BRCA,1511,CTSG,7.9683e-15,-2.95673850494933
BRCA,29091,STXBP6,5.1621e-16,-1.73855168652023
BRCA,5587,PRKD1,1e-20,-1.68722765082914
BRCA,64067,NPAS3,4.6352e-17,-1.59788867516543
BRCA,3169,FOXA1,1e-20,1.74714050223398
BRCA,161198,CLEC14A,1e-20,-1.51928392196854
BRCA,54331,GNG2,1.1235e-16,-1.9234811276102
BRCA,10979,FERMT2,2.6142e-20,-1.76929883514759
BRCA,1033,CDKN3,1e-20,2.70517315808379
BRCA,23034,SAMD4A,1e-20,-1.79444350021576
BRCA,9787,DLGAP5,1e-20,3.4680617059497
BRCA,57161,PELI2,1e-20,-2.15500656986521
BRCA,57381,RHOJ,1e-20,-1.86849046314781
BRCA,2353,FOS,5.8152e-18,-3.43950428025162
BRCA,57156,TMEM63C,1e-20,1.58400683617291
BRCA,23768,FLRT2,1e-20,-2.28160141910964
BRCA,11099,AL162171.1,1e-20,-1.6520270612668
BRCA,1112,FOXN3,1e-20,-1.68577089715206
BRCA,10516,FBLN5,1e-20,-2.22549169939155
BRCA,145270,PRIMA1,1e-20,-2.5371245346814
BRCA,161176,SYNE3,3.551e-18,-2.85869072761739
BRCA,388011,LINC01550,1e-20,-1.76553474636298
BRCA,123099,DEGS2,1e-20,2.01693432689167
BRCA,57596,BEGAIN,2.7468e-13,-1.76553474636298
BRCA,55384,MEG3,4.8306e-12,-2.3662701720545
BRCA,64150,DIO3OS,2.0345e-13,-2.71904745890209
BRCA,26153,KIF26A,1e-20,-1.85823609105979
BRCA,400258,C14orf180,3.4386e-11,-2.76765479823735
BRCA,4692,NDN,1e-20,-1.95648815830231
BRCA,9824,ARHGAP11A,1e-20,2.01554825000281
BRCA,23015,GOLGA8A,6.4453e-13,-1.67430494370015
BRCA,4212,MEIS2,1e-20,-2.06392488871538
BRCA,161835,FSIP1,1e-20,2.00016341338194
BRCA,701,BUB1B,1e-20,2.8026042380912
BRCA,57082,KNL1,1e-20,1.87735162644926
BRCA,5888,RAD51,1e-20,2.46968171533105
BRCA,7301,TYRO3,1.595e-13,-1.5587228265694
BRCA,57519,STARD9,1e-20,-2.54272659804937
BRCA,6652,SORD,1e-20,1.50374045668439
BRCA,2252,FGF7,1e-20,-2.2171506132229
BRCA,342035,GLDN,5.1311e-11,-2.55138465844078
BRCA,29767,TMOD2,1e-20,-1.55087567014746
BRCA,100820829,MYZAP,1.4346e-17,-3.33601988879554
BRCA,145781,GCOM1,1e-20,-2.05345893194152
BRCA,8854,ALDH1A2,1e-20,-3.7147577639377
BRCA,9133,CCNB2,1e-20,2.78454905632942
BRCA,83660,TLN2,1.5696e-18,-1.57847730126848
BRCA,9768,PCLAF,1e-20,2.70708299177171
BRCA,51285,RASL12,1e-20,-1.53396335938235
BRCA,10391,CORO2B,1e-20,-2.54706589296263
BRCA,9493,AC027237.1,1e-20,2.41292220842876
BRCA,55323,LARP6,1e-20,-1.77381980040596
BRCA,196996,GRAMD2A,2.6738e-15,-1.80783337294865
BRCA,1583,CYP11A1,1e-20,-1.99313087142926
BRCA,161753,ODF3L1,3.1702e-17,-1.62011716502868
BRCA,57214,CEMIP,1e-20,2.08983709011962
BRCA,4828,NMB,3.2847e-16,-1.9329565393965
BRCA,4916,NTRK3,1.694e-13,-2.18428029441938
BRCA,4240,MFGE8,1.9018e-15,-1.66330472907015
BRCA,55215,FANCI,1e-20,1.62031153852097
BRCA,5346,PLIN1,8.6777e-16,-6.49614473572061
BRCA,641,BLM,1e-20,1.57987086097669
BRCA,56963,RGMA,1e-20,-2.49954918073733
BRCA,55784,MCTP2,1.0549e-14,-1.97831797121391
BRCA,400456,LINC01197,1e-20,-2.42358156343376
BRCA,644192,NR2F2-AS1,1.9669e-14,-1.58577505779186
BRCA,23336,SYNM,1e-20,-4.64491055580323
BRCA,105369201,AC015712.6,2.4943e-15,-2.60529524487971
BRCA,220,ALDH1A3,9.9417e-19,-2.19688871113582
BRCA,101927751,AC015712.2,2.0858e-15,-1.64385618977472
BRCA,9028,RHBDL1,1e-20,1.79195666384399
BRCA,79006,METRN,1e-20,1.87702844986442
BRCA,124093,CCDC78,1e-20,2.7610714990154
BRCA,84264,HAGHL,1e-20,3.09272456598413
BRCA,25837,RAB26,1e-20,2.44452119353058
BRCA,899,CCNF,1e-20,1.61649652162475
BRCA,80178,TEDC2,1e-20,2.5225902105032
BRCA,124220,ZG16B,1e-20,1.60651843801134
BRCA,9088,PKMYT1,1e-20,4.15267018564828
BRCA,124222,PAQR4,1e-20,2.2549958163156
BRCA,440335,SMIM22,1e-20,1.97227584846423
BRCA,5493,PPL,1e-20,-1.6039735707525
BRCA,146556,C16orf89,1.9401e-15,-3.18793103634432
BRCA,116028,RMI2,1e-20,2.33635308994919
BRCA,4629,MYH11,4.9986e-17,-4.22973186287206
BRCA,368,ABCC6,5.9039e-12,-1.78169131129397
BRCA,51704,GPRC5B,1e-20,-1.78162254214075
BRCA,54988,ACSM5,9.4635e-14,-3.22296164408634
BRCA,5347,PLK1,1e-20,3.18479077805727
BRCA,9951,HS3ST4,1.5308e-14,-1.72290313856045
BRCA,388228,SBK1,1e-20,1.94388112642758
BRCA,1489,CTF1,1e-20,-1.51487944499753
BRCA,79801,SHCBP1,1e-20,2.36904764345591
BRCA,23594,ORC6,1e-20,2.15044502587326
BRCA,23090,ZNF423,1e-20,-1.53505828107576
BRCA,79190,IRX6,4.4308e-11,-2.53156860881496
BRCA,54947,LPCAT2,1e-20,-1.5564666990616
BRCA,1066,CES1,1.0798e-14,-4.40075944704463
BRCA,4499,MT1M,1.192e-20,-3.0324472398738
BRCA,4501,MT1X,1e-20,-2.4111266617203
BRCA,6376,CX3CL1,1e-20,-3.365708826335
BRCA,1003,CDH5,1e-20,-1.76351151272641
BRCA,3038,HAS3,3.0408e-18,-3.96879435829701
BRCA,146433,IL34,1.1105e-18,-2.44003776467332
BRCA,794,CALB2,3.7979e-11,-3.20563294165623
BRCA,283927,AC092724.1,1e-20,-1.76716148946364
BRCA,102467146,MAFTRR,1e-20,-1.71940251193326
BRCA,1012,CDH13,1e-20,-1.80578975234522
BRCA,51659,GINS2,1e-20,1.64368077545864
BRCA,8140,SLC7A5,1e-20,1.58335549894224
BRCA,81620,CDT1,1e-20,2.08956261026417
BRCA,27132,CPNE7,1e-20,1.85493197312431
BRCA,2175,FANCA,1e-20,1.53017194422909
BRCA,79007,DBNDD1,1e-20,1.54307542461321
BRCA,8447,DOC2B,1e-20,-2.14824139694614
BRCA,286753,TRARG1,2.2922e-16,-6.7773934127229
BRCA,84981,MIR22HG,1e-20,-1.61607384748038
BRCA,443,ASPA,6.0435e-20,-3.38142182027903
BRCA,124976,AC118754.1,1e-20,-1.51286173590611
BRCA,22861,NLRP1,1e-20,-1.59940401310964
BRCA,23302,WSCD1,1e-20,-1.61917821605907
BRCA,54478,PIMREG,1e-20,2.83770415154712
BRCA,100506755,MIR497HG,1e-20,-1.59598097896562
BRCA,162515,SLC16A11,2.4236e-13,-1.88713530046191
BRCA,6517,SLC2A4,6.9951e-11,-3.59371230845658
BRCA,482,ATP1B2,1e-20,-2.02970964411028
BRCA,1949,EFNB3,2.64e-19,-1.99542444043647
BRCA,92162,TMEM88,1e-20,-2.2605167817931
BRCA,5187,AC129492.1,1e-20,-2.54533559847369
BRCA,9212,AURKB,1e-20,2.99890622053829
BRCA,22899,ARHGEF15,1e-20,-2.03275304788089
BRCA,388335,TMEM220,1e-20,-2.68899058131895
BRCA,101101775,TMEM220-AS1,1e-20,-2.21412480535285
BRCA,51655,RASD1,1.9263e-17,-2.44264599982938
BRCA,4239,MFAP4,1e-20,-3.11795926070543
BRCA,256302,NATD1,1e-20,-1.66740319426768
BRCA,9058,SLC13A2,2.9275e-12,-3.89509472326053
BRCA,230,ALDOC,8.3706e-17,-2.29218232689981
BRCA,10615,SPAG5,1e-20,2.40357622067838
BRCA,116238,TLCD1,1e-20,2.02035665824975
BRCA,79148,MMP28,1.5381e-17,-2.11096625432732
BRCA,6358,CCL14,1e-20,-3.17232749165762
BRCA,342667,STAC2,8.7961e-18,-5.35542905033735
BRCA,990,CDC6,1e-20,2.48456825819096
BRCA,7153,TOP2A,1e-20,3.63004670576486
BRCA,3866,KRT15,1.9544e-15,-3.90435979769454
BRCA,3880,KRT19,1e-20,1.51609865248243
BRCA,3861,KRT14,8.1718e-18,-4.50312749999151
BRCA,3872,KRT17,4.6898e-14,-3.65547252111138
BRCA,9001,HAP1,3.7623e-13,-1.89530262133331
BRCA,6776,STAT5A,1e-20,-1.5524844437748
BRCA,284119,CAVIN1,1e-20,-1.93578647957696
BRCA,314,AOC2,1.0481e-12,-1.73768676140986
BRCA,8639,AOC3,1.3435e-16,-3.90017758351966
BRCA,4222,MEOX1,1e-20,-3.61563125409647
BRCA,146894,CD300LG,1e-20,-6.62400165357125
BRCA,2670,GFAP,1.286e-13,-2.13553486976119
BRCA,146909,KIF18B,1e-20,2.49492756747912
BRCA,90506,LRRC46,1e-20,1.65595728223026
BRCA,4804,NGFR,1e-20,-3.14471337367109
BRCA,146956,EME1,1e-20,1.62339868237726
BRCA,3131,HLF,1e-20,-3.85012697491899
BRCA,23531,MMD,1.0504e-13,-2.34547469391987
BRCA,55273,TMEM100,5.4126e-14,-4.06066965907128
BRCA,55771,PRR11,9.0383e-11,2.00718926543307
BRCA,103689912,TBX2-AS1,1.7454e-14,-1.72388451873221
BRCA,83990,BRIP1,1e-20,1.62620548295304
BRCA,3384,ICAM2,1e-20,-1.82829073198813
BRCA,5175,PECAM1,1e-20,-1.80895022709685
BRCA,201134,CEP112,1e-20,-1.95194471519297
BRCA,5578,PRKCA,1e-20,-1.79506950360016
BRCA,27092,CACNG4,1e-20,1.72691664641939
BRCA,3838,KPNA2,1e-20,1.70570661783406
BRCA,9120,SLC16A6,1e-20,1.62381249718736
BRCA,10350,ABCA9,1e-20,-4.20305353326087
BRCA,23460,ABCA6,1e-20,-3.09622583954242
BRCA,10349,ABCA10,1e-20,-3.33084518962342
BRCA,23461,ABCA5,1e-20,-1.79967628139996
BRCA,5608,MAP2K6,9.2935e-19,-1.75081960324633
BRCA,3759,KCNJ2,1e-20,-1.74582471908415
BRCA,102723517,SOX9-AS1,6.989e-16,-3.34158373328307
BRCA,51155,JPT1,1e-20,1.70930905100277
BRCA,114757,CYGB,1e-20,-1.57902762101566
BRCA,7083,TK1,1e-20,2.85025394928712
BRCA,5831,PYCR1,1e-20,2.09698167988616
BRCA,9123,SLC16A3,1e-20,1.96955175452209
BRCA,10403,NDC80,1e-20,2.9693394472982
BRCA,84034,EMILIN2,9.7995e-15,-1.50494393027477
BRCA,91133,L3MBTL4,1.7488e-20,-2.25278671319017
BRCA,5797,PTPRM,1e-20,-1.58276165901307
BRCA,147495,APCDD1,1e-20,-2.53950604070478
BRCA,2774,GNAL,1e-20,-2.6139709477913
BRCA,84617,TUBB6,1e-20,-1.51026281372184
BRCA,147463,ANKRD29,1e-20,-3.1876039442209
BRCA,3909,LAMA3,1e-20,-2.73865577013851
BRCA,83539,CHST9,2.1768e-18,-1.86076420262883
BRCA,54941,RNF125,1e-20,-1.51761170605257
BRCA,80206,FHOD3,1e-20,-1.86266254074203
BRCA,494470,RNF165,1.2775e-14,-1.64452317778517
BRCA,220134,SKA1,1e-20,2.52807116457874
BRCA,92126,DSEL,1.1252e-17,-1.590719680663
BRCA,126353,MISP,1e-20,3.35900264607205
BRCA,1675,CFD,7.7656e-15,-3.81505748918343
BRCA,2788,GNG7,1e-20,-1.5983603559367
BRCA,729359,PLIN4,3.4493e-14,-6.18955782780381
BRCA,29128,UHRF1,1e-20,3.42795590290544
BRCA,257000,TINCR,1e-20,1.78037980666324
BRCA,718,C3,4.5429e-20,-1.63336924047399
BRCA,30835,CD209,1.6169e-14,-2.88747096365002
BRCA,404217,CTXN1,1e-20,2.67595170296554
BRCA,256949,KANK3,1e-20,-2.24181330326303
BRCA,51129,ANGPTL4,3.5473e-17,-2.73482108586477
BRCA,147841,SPC24,1e-20,3.08505617627426
BRCA,1264,CNN1,1e-20,-3.92821625441671
BRCA,55723,ASF1B,1e-20,2.91520518406215
BRCA,84941,HSH2D,1e-20,1.99789796702849
BRCA,10365,KLF2,1.1088e-15,-1.57981561901082
BRCA,27151,CPAMD8,2.3779e-20,-2.26947229084856
BRCA,83878,USHBP1,1e-20,-2.4048502022472
BRCA,80726,IQCN,1e-20,-1.99836763675248
BRCA,9518,GDF15,1e-20,1.53201942744924
BRCA,1311,COMP,1e-20,4.54453246986154
BRCA,148113,CILP2,1e-20,2.82150614189749
BRCA,56301,SLC7A10,1.1706e-12,-3.93328935880711
BRCA,1050,CEBPA,9.2832e-13,-1.69664120165917
BRCA,3249,HPN,1e-20,2.07682856983676
BRCA,163175,LGI4,1e-20,-2.59934258054989
BRCA,126393,HSPB6,1.5178e-13,-4.85664733388451
BRCA,284403,WDR62,1e-20,2.64929641310324
BRCA,94274,PPP1R14A,1e-20,-3.21822909403824
BRCA,7538,ZFP36,4.9726e-14,-2.49642594803741
BRCA,8425,LTBP4,1e-20,-2.09521697585287
BRCA,100505495,PCAT19,1e-20,-1.72952562145283
BRCA,1048,CEACAM5,8.4226e-17,1.97965955171582
BRCA,4680,CEACAM6,1e-20,2.44287820814464
BRCA,2901,GRIK5,1.4001e-11,-1.51601514700366
BRCA,5050,PAFAH1B3,1e-20,2.16873419806317
BRCA,284338,PRR19,1e-20,1.5136591765078
BRCA,3991,LIPE,4.6716e-15,-4.55777594851786
BRCA,5329,PLAUR,1e-20,1.75140072321232
BRCA,2354,FOSB,2.6951e-15,-4.90671021387261
BRCA,4858,NOVA2,1e-20,-1.6576128939296
BRCA,64344,HIF3A,1e-20,-2.85119933859329
BRCA,83987,CCDC8,1e-20,-2.42260633911945
BRCA,57469,PNMA8B,1e-20,-1.61258840669872
BRCA,30846,EHD2,1e-20,-1.75770452195599
BRCA,54922,RASIP1,1e-20,-1.86647489846806
BRCA,4909,NTF4,1e-20,-2.33628338786443
BRCA,57030,SLC17A7,1e-20,-2.22712493444993
BRCA,259307,IL4I1,1e-20,2.31679010953057
BRCA,9622,KLK4,1e-20,1.93696766018807
BRCA,342926,ZNF677,1e-20,-1.99464932732754
BRCA,388564,TMEM238,1e-20,1.62646324610734
BRCA,27338,UBE2S,1e-20,1.9972247469289
BRCA,6666,SOX12,1e-20,1.66119914926592
BRCA,140885,SIRPA,1e-20,-1.51071346735458
BRCA,80332,ADAM33,1e-20,-3.65274920513438
BRCA,116835,HSPA12B,1e-20,-1.6572305926956
BRCA,25876,SPEF1,1e-20,1.55336050333533
BRCA,5621,PRNP,1e-20,-1.7313223156879
BRCA,650,BMP2,1.4771e-16,-2.81619008272725
BRCA,23236,PLCB1,2.4795e-16,-1.53881815619659
BRCA,24141,LAMP5,1e-20,3.0128122078598
BRCA,140862,ISM1,1e-20,-2.81543726835546
BRCA,1469,CST1,1e-20,3.95800743316478
BRCA,79953,SYNDIG1,1e-20,2.4243846715381
BRCA,9837,GINS1,1e-20,2.20901271350552
BRCA,28954,REM1,1.0897e-17,-1.50468169802794
BRCA,140706,CCM2L,1e-20,-1.9743059175464
BRCA,1869,E2F1,1e-20,2.31051885396992
BRCA,10398,MYL9,1e-20,-1.66151890146616
BRCA,26051,PPP1R16B,1e-20,-2.39527194980131
BRCA,81610,FAM83D,1e-20,3.30875270613963
BRCA,10110,SGK2,9.7305e-15,-3.2283934303481
BRCA,57158,JPH2,4.8029e-12,-3.16333770822547
BRCA,8839,CCN5,4.9929e-11,-1.97772602284643
BRCA,60598,KCNK15,1e-20,2.07633785088739
BRCA,140730,RIMS4,1e-20,1.56462205243698
BRCA,5360,PLTP,2.8375e-15,-1.5402794047005
BRCA,55713,ZNF334,2.7451e-14,-2.18229653961374
BRCA,3745,KCNB1,1.6328e-16,-2.34426039498542
BRCA,5740,PTGIS,3.6842e-16,-2.22107705053422
BRCA,55653,BCAS4,1e-20,1.58814720681447
BRCA,128553,TSHZ2,1e-20,-3.11312226721589
BRCA,6790,AURKA,1e-20,2.85826086551951
BRCA,1908,EDN3,2.1408e-16,-3.69265037003553
BRCA,5753,PTK6,1e-20,1.77943221102361
BRCA,6725,SRMS,1e-20,2.15454386842689
BRCA,388815,MIR99AHG,1e-20,-2.55428689576049
BRCA,58494,JAM2,1e-20,-2.40143014148479
BRCA,116159,CYYR1,1e-20,-2.36566360367441
BRCA,9510,ADAMTS1,1e-20,-2.71736457455627
BRCA,11096,ADAMTS5,1e-20,-3.54448472942083
BRCA,284825,LINC01697,2.5758e-17,-2.87066062667928
BRCA,9073,CLDN8,3.0606000000000003e-19,-3.55130398794381
BRCA,30811,HUNK,2.0026e-14,-1.53577666593482
BRCA,1827,RCAN1,1e-20,-2.47157112248513
BRCA,54102,CLIC6,1.2489e-20,-1.72302151671933
BRCA,2078,ERG,1e-20,-1.88121579169408
BRCA,7113,TMPRSS2,4.4728e-12,-1.63406275519545
BRCA,54101,RIPK4,4.9769e-17,-1.50112786212989
BRCA,7033,TFF3,1e-20,1.72867300401822
BRCA,7031,TFF1,1e-20,2.28296751934921
BRCA,5152,PDE9A,1e-20,-1.7538907864292
BRCA,6285,S100B,3.3687e-17,-4.66059742971958
BRCA,7122,CLDN5,2.1929e-14,-3.1754332181279
BRCA,129049,SGSM1,9.1263e-14,-1.65849153614312
BRCA,157,GRK3,3.6065e-16,-1.50382292129101
BRCA,23331,TTC28,1e-20,-1.68883695086261
BRCA,114904,C1QTNF6,1e-20,1.99147333971166
BRCA,84645,C22orf23,1e-20,-1.7022040364155
BRCA,6663,SOX10,1.1715e-17,-5.30003514476135
BRCA,23764,MAFF,5.6696e-19,-1.58635796372372
BRCA,9582,APOBEC3B,1e-20,1.66112864647177
BRCA,23492,CBX7,1e-20,-1.86111381827682
BRCA,4248,MGAT3,1e-20,-2.26528187714273
BRCA,79019,CENPM,1e-20,2.66561371802543
BRCA,5465,PPARA,1e-20,-1.63412033120471
BRCA,51512,GTSE1,1e-20,2.97590365361102
BRCA,79924,ADM2,1e-20,1.68598674079349
BRCA,23542,MAPK8IP2,1e-20,1.91895854630361
BRCA,7499,XG,1.846e-11,-1.74372052656126
BRCA,8908,GYG2,6.312e-14,-3.39429298905698
BRCA,57502,NLGN4X,1e-20,-2.37307456222309
BRCA,4281,MID1,1e-20,-2.44855151397223
BRCA,395,ARHGAP6,1e-20,-1.75620694420786
BRCA,2824,GPM6B,1e-20,-2.50996827873176
BRCA,2277,VEGFD,1e-20,-5.48665002302106
BRCA,660,BMX,1e-20,-3.05102400302447
BRCA,10742,RAI2,1e-20,-1.58361163727213
BRCA,139411,PTCHD1,3.6159e-14,-1.81803247465809
BRCA,1756,DMD,1e-20,-3.95709097618215
BRCA,83604,TMEM47,1e-20,-2.19879608490602
BRCA,8406,SRPX,1e-20,-2.93482258897588
BRCA,7102,TSPAN7,1e-20,-2.95383710616579
BRCA,2857,GPR34,1.5109e-18,-1.67635882946205
BRCA,4128,MAOA,1.1966e-15,-3.61134154835239
BRCA,4129,MAOB,2.4683e-18,-2.24711488009077
BRCA,79742,DIPK2B,1e-20,-2.3845044887978
BRCA,407006,MIR221,8.1114e-15,-1.94822704387917
BRCA,9104,RGN,1e-20,-3.43864147129415
BRCA,50943,FOXP3,1e-20,1.72731542413249
BRCA,23708,GSPT2,1e-20,-1.68547753100601
BRCA,5207,PFKFB1,4.36e-13,-3.30566420472956
BRCA,24137,KIF4A,1e-20,3.78135971352466
BRCA,84889,SLC7A3,9.9922e-14,-2.20539251298968
BRCA,54821,ERCC6L,1e-20,1.92409988564074
BRCA,4674,NAP1L2,1e-20,-2.36351814136911
BRCA,158866,ZDHHC15,1e-20,-1.69072456330788
BRCA,9452,ITM2A,1e-20,-2.89682960832512
BRCA,2491,CENPI,1e-20,1.86849521687151
BRCA,140597,TCEAL2,2.2444e-11,-2.81578034258224
BRCA,9737,GPRASP1,1e-20,-2.61321716987435
BRCA,114928,GPRASP2,1e-20,-1.563711178585
BRCA,340543,TCEAL5,2.5231000000000003e-19,-2.69821847822441
BRCA,56849,TCEAL7,1e-20,-2.67209697557462
BRCA,1288,COL4A6,4.723e-12,-2.99548451887751
BRCA,2182,ACSL4,1e-20,-1.50884922047006
BRCA,91851,CHRDL1,1.849e-20,-5.3548061901704
BRCA,5063,PAK3,1e-20,-2.55409763783534
BRCA,57631,LRCH2,1e-20,-1.6010610042858
BRCA,90293,KLHL13,1e-20,-3.66647346387503
BRCA,139818,DOCK11,1.3018e-13,-1.99091255564601
BRCA,79836,LONRF3,1e-20,-1.90996506675797
BRCA,101928969,RHOXF1-AS1,1.568e-13,-3.05345893194152
BRCA,104797536,LINC01402,7.8298e-18,-1.6617495998107
BRCA,55026,TMEM255A,1e-20,-2.70660618896846
BRCA,2719,GPC3,1e-20,-3.95958791294
BRCA,644538,SMIM10,1e-20,-1.76281932733342
BRCA,644596,SMIM10L2B,1e-20,-1.97636363573276
BRCA,399668,SMIM10L2A,1e-20,-3.0385701560408
BRCA,79649,MAP7D3,1e-20,-2.05043164208784
BRCA,9459,ARHGEF6,1e-20,-1.59949665127734
BRCA,3149,HMGB3,1e-20,2.02789743846694
BRCA,79057,PRRG3,1e-20,-1.94934816428856
BRCA,2564,GABRE,5.4875e-15,-3.94263434587188
BRCA,633,BGN,1e-20,2.34955462203308
BRCA,57595,PDZD4,5.6779e-14,-1.96318166602925
BRCA,554,AVPR2,1e-20,-3.37809540118779
BRCA,8270,LAGE3,1e-20,1.58652732741125
BRCA,2157,F8,1e-20,-1.80311180405109
BRCA,1193,CLIC2,1e-20,-1.56104799319967
